@relation 'node-data-weka.filters.unsupervised.attribute.AddExpression-Ea8/a8+0-Nstatus-weka.filters.unsupervised.attribute.Reorder-Rlast-first-weka.filters.unsupervised.attribute.ReplaceMissingWithUserConstant-Afirst-N0-R0-D0-Fyyyy-MM-dd\'T\'HH:mm:ss-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-weka.filters.unsupervised.attribute.Reorder-Rlast-first-weka.filters.unsupervised.attribute.Remove-R1,2,3,4,5,8,9,10,11,12,18,19,20,21,22,23,24,25,26,27,28,29,30,31,39,40,46,52,53,67,68,69-weka.filters.MultiFilter-Fweka.filters.unsupervised.attribute.AddExpression -E a8/a8+0 -N status-Fweka.filters.unsupervised.attribute.Reorder -R last-first-Fweka.filters.unsupervised.attribute.ReplaceMissingWithUserConstant -A first -N 0 -R 0 -D 0 -F \"yyyy-MM-dd\\\'T\\\'HH:mm:ss\"-Fweka.filters.unsupervised.attribute.NumericToNominal -R first-Fweka.filters.unsupervised.attribute.Reorder -R last-first-Fweka.filters.unsupervised.attribute.Remove -R 1,2,3,4,5,8,9,10,11,12,18,19,20,21,22,23,24,25,26,27,28,29,30,31,39,40,46,52,53,67,68,69-weka.filters.unsupervised.attribute.Remove-R20-weka.filters.unsupervised.attribute.Remove-V-R6,2,10,8,12,7,11,15,9,1,16,17,18,19,20,53'

@attribute description_length numeric
@attribute created_at_day_turn {manha,madrugada,noite,tarde}
@attribute files_modified numeric
@attribute files_added numeric
@attribute src_files numeric
@attribute num_commits numeric
@attribute files_changed numeric
@attribute src_churn numeric
@attribute files_deleted numeric
@attribute created_at_week_day {terca-feira,segunda-feira,domingo,sabado,sexta-feira,quinta-Feira,quarta-feira}
@attribute test_churn numeric
@attribute new_entropy numeric
@attribute entropy_diff numeric
@attribute commits_on_files_touched numeric
@attribute commits_to_hottest_file numeric
@attribute status {0,1}

@data
38,manha,1,0,0,2,1,0,0,quarta-feira,0,9.847677,0.011892,4,4,1
26,manha,2,0,2,2,2,121,0,quarta-feira,0,20.223312,0.024423,23,15,0
497,madrugada,15,0,0,2,15,0,0,quarta-feira,0,123.904311,0.149637,0,0,0
76,madrugada,8,0,8,2,8,0,0,quarta-feira,361,76.112594,0.09192,12,11,0
34,madrugada,10,0,10,3,10,0,0,quarta-feira,319,92.437247,0.111635,11,11,1
108,madrugada,3,4,4,4,7,59,0,quarta-feira,38,9.922999,0.011984,21,21,0
107,madrugada,2,0,1,2,2,37,0,quarta-feira,0,18.757734,0.022653,18,13,0
138,madrugada,7,1,8,2,8,9,0,quarta-feira,402,75.635,0.091343,32,21,0
84,madrugada,1,0,1,2,1,82,0,quarta-feira,0,10.130301,0.012234,21,21,1
30,madrugada,1,0,1,1,1,4,0,quarta-feira,0,4.844922,0.005851,13,13,1
68,madrugada,1,0,1,3,1,139,0,quarta-feira,0,9.290879,0.01122,2,2,0
169,madrugada,1,0,0,2,1,0,0,quarta-feira,0,9.326959,0.011264,4,4,0
171,madrugada,1,0,0,1,1,0,0,quarta-feira,0,4.65954,0.005627,3,3,1
18,madrugada,1,0,0,2,1,0,0,quarta-feira,0,8.911736,0.010763,12,12,0
24,noite,1,0,1,1,1,2,0,terca-feira,0,4.505052,0.005441,10,10,1
48,noite,2,0,3,1,3,7,1,terca-feira,4,8.362405,0.010099,13,12,1
34,noite,2,0,2,4,2,251,0,terca-feira,0,29.235354,0.035307,24,20,0
37,noite,477,98,425,128,746,11835,171,terca-feira,2521,3858.290663,4.659593,379,35,0
39,tarde,1,0,0,1,1,0,0,terca-feira,0,4.607855,0.005565,4,4,0
31,madrugada,27,0,27,1,27,2,0,terca-feira,124,126.352337,0.152594,20,5,0
40,madrugada,0,2,2,2,2,460,0,terca-feira,0,4.696593,0.005672,0,0,1
5,madrugada,1,0,1,2,1,2,0,terca-feira,0,10.015735,0.012096,10,10,1
14,madrugada,1,0,1,1,1,1,0,terca-feira,0,5.02989,0.006075,10,10,0
5,madrugada,1,0,1,1,1,1,0,terca-feira,0,4.954344,0.005983,10,10,1
34,madrugada,1,1,2,1,2,74,0,terca-feira,0,9.064831,0.010947,4,4,0
30,madrugada,1,1,2,2,2,44,0,terca-feira,39,18.119778,0.021883,5,5,1
51,noite,6,1,6,4,7,63,0,domingo,24,63.803362,0.077055,6,3,1
42,tarde,1,0,1,1,1,0,0,domingo,28,4.77441,0.005766,0,0,0
105,noite,1,0,1,1,1,290,0,sabado,0,4.787613,0.005782,9,9,0
81,madrugada,3,0,2,3,3,2,0,sabado,0,19.334902,0.023352,40,35,0
22,madrugada,4,1,5,2,5,22,0,sabado,172,51.173852,0.061812,8,8,1
261,noite,9,0,9,2,9,0,0,sexta-feira,258,84.183161,0.101684,13,11,1
48,noite,1,0,1,1,1,9,0,sexta-feira,0,4.656841,0.005625,3,3,1
6,tarde,1,0,1,1,1,8,0,sexta-feira,0,4.158254,0.005024,7,7,0
35,manha,255,17,47,1,300,3932,28,sexta-feira,164,1364.622607,1.663809,6,4,0
108,manha,144,5,9,1,149,174,0,sexta-feira,237,755.45032,0.912778,10,10,0
57,manha,123,11,26,2,243,1812,109,sexta-feira,0,1338.935189,2.200046,1,1,0
31,noite,1,0,0,2,1,0,0,quinta-Feira,0,8.811114,0.010646,11,11,0
38,noite,1,0,0,2,1,0,0,quinta-Feira,0,8.450076,0.01021,3,3,1
60,noite,2,1,2,2,3,15,0,quinta-Feira,52,13.845967,0.016729,16,9,0
11,tarde,2,2,4,2,4,108,0,quinta-Feira,124,35.952647,0.04344,15,11,1
24,madrugada,1,0,1,2,1,168,0,quinta-Feira,0,9.373158,0.011325,3,3,0
136,madrugada,1,0,1,1,1,0,0,quinta-Feira,12,4.624792,0.005588,0,0,0
92,noite,32,0,0,32,32,0,0,quarta-feira,0,29.225297,0.035312,33,12,0
9,tarde,0,1,1,2,1,557,0,quarta-feira,0,4.841937,0.00585,0,0,0
41,tarde,1,0,0,2,1,0,0,quarta-feira,0,4.534338,0.005479,3,3,1
48,manha,1,0,1,2,1,0,0,quarta-feira,8,4.804388,0.005805,1,1,0
57,manha,4,2,6,3,6,79,0,quarta-feira,681,31.52288,0.038088,40,34,0
71,madrugada,2,0,0,2,2,0,0,quarta-feira,0,9.822272,0.011976,12,7,0
32,madrugada,1,0,1,1,1,3,0,quarta-feira,0,5.0504,0.006102,19,19,0
2,madrugada,1,0,1,1,1,2,0,quarta-feira,0,5.377449,0.006497,9,9,0
59,noite,1,0,1,2,1,0,0,terca-feira,40,9.18933,0.011103,0,0,0
4,noite,2,0,1,1,2,2,0,terca-feira,0,9.320621,0.011262,8,6,0
506,tarde,9,1,7,4,10,1135,0,terca-feira,0,59.019662,0.096977,5,3,1
54,madrugada,1,1,2,2,2,44,0,terca-feira,414,18.412892,0.022248,1,1,0
35,madrugada,214,5,7,1,221,74,2,terca-feira,84,1136.129142,2.896953,0,0,0
55,madrugada,4,4,7,3,8,106,0,terca-feira,842,18.416084,0.03026,1,1,0
51,madrugada,4,4,7,3,8,134,0,terca-feira,844,17.881167,0.045594,0,0,1
5,madrugada,2,0,1,4,2,0,0,terca-feira,166,23.382136,0.028252,7,7,0
38,madrugada,1,0,1,1,1,68,0,terca-feira,0,5.265802,0.006362,3,3,0
15,noite,1,0,1,2,1,4,0,segunda-feira,0,4.682655,0.005658,8,8,1
45,noite,2,0,2,2,2,21,0,segunda-feira,28,18.85865,0.022786,4,3,1
9,tarde,2,0,2,4,2,4,0,segunda-feira,26,27.762093,0.033549,8,8,1
43,madrugada,1,3,4,2,4,102,0,segunda-feira,14,37.601795,0.04544,25,25,0
52,noite,15,0,15,2,15,94,0,domingo,0,69.545266,0.084042,12,8,0
34,madrugada,1,0,0,1,1,0,0,domingo,0,4.481977,0.005416,4,4,1
7,madrugada,2,0,2,1,2,5,0,domingo,7,9.47717,0.011453,1,1,1
48,madrugada,1,0,0,1,1,0,0,domingo,0,4.42021,0.005342,6,6,0
32,noite,2,0,1,3,2,38,0,sabado,0,18.949826,0.0229,4,4,0
19,noite,1,0,0,1,1,0,0,sabado,0,4.740924,0.005729,6,6,0
71,madrugada,3,0,2,1,3,6,0,sabado,8,14.600551,0.017644,3,3,0
38,noite,1,0,1,2,1,0,0,sexta-feira,14,9.889082,0.01195,1,1,0
63,tarde,1,0,1,2,1,22,0,sexta-feira,0,4.662188,0.005634,15,15,0
29,tarde,1,0,0,2,1,0,0,sexta-feira,0,9.113962,0.011014,6,6,0
267,manha,170,4,106,6,302,3892,128,sexta-feira,0,1712.35381,2.069296,12,6,1
211,noite,2,0,2,2,2,181,0,quinta-Feira,0,19.928741,0.024305,28,19,0
64,noite,2,1,3,2,3,4,0,quinta-Feira,8,25.960613,0.031374,9,9,1
10,tarde,1,1,2,4,2,12,0,quinta-Feira,18,19.617033,0.023709,40,40,1
43,tarde,3,0,2,3,3,45,0,quinta-Feira,30,18.517353,0.02238,3,3,0
67,manha,1,0,1,1,1,31,0,quinta-Feira,0,5.018247,0.006065,5,5,1
18,manha,1,0,1,2,1,14,0,quinta-Feira,0,4.921257,0.005948,5,5,1
35,madrugada,1,0,1,2,1,28,0,quinta-Feira,0,9.755572,0.01179,5,5,0
23,madrugada,2,0,2,3,2,4,0,quinta-Feira,48,18.020061,0.021779,5,5,0
14,madrugada,5,0,5,2,5,90,0,quinta-Feira,0,4.631223,0.005598,3,3,1
29,madrugada,2,0,2,2,2,20,0,quinta-Feira,18,19.208436,0.023216,2,2,1
62,madrugada,1,0,0,2,1,0,0,quinta-Feira,0,9.301301,0.011242,1,1,0
41,noite,1,0,1,1,1,3,0,quarta-feira,0,0,0,0,0,0
96,noite,2,0,2,1,2,54,0,quarta-feira,82,9.291603,0.01123,2,2,1
255,noite,7,0,6,1,7,357,0,quarta-feira,0,34.574024,0.04179,0,0,0
23,noite,1,0,1,1,1,8,0,quarta-feira,0,4.738085,0.005727,15,15,0
47,noite,2,1,2,2,3,10,0,quarta-feira,512,24.79289,0.029968,24,15,1
37,noite,96,18,107,51,114,753,0,quarta-feira,1267,599.213138,0.73158,182,35,0
5,noite,1,0,1,1,1,1,0,quarta-feira,0,4.547203,0.005496,40,40,0
39,tarde,2,0,2,2,2,2,0,quarta-feira,10,14.445379,0.01746,2,2,1
39,manha,1,0,1,1,1,0,0,quarta-feira,4,4.749784,0.005741,0,0,0
39,manha,1,0,1,1,1,0,0,quarta-feira,4,4.749784,0.005799,0,0,0
15,madrugada,1,0,0,1,1,0,0,quarta-feira,0,4.538789,0.005486,10,10,0
63,noite,1,0,1,2,1,0,0,terca-feira,48,4.893584,0.005915,1,1,1
71,noite,3,0,3,1,3,129,0,terca-feira,0,14.008466,0.016932,13,10,1
31,noite,2,1,2,2,3,0,0,terca-feira,46,9.467012,0.011444,2,2,1
14,tarde,1,0,1,1,1,36,0,terca-feira,0,4.315896,0.005217,15,15,0
36,madrugada,10,0,10,2,10,85,0,terca-feira,0,91.517759,0.110639,43,10,0
26,madrugada,4,0,4,3,4,70,0,terca-feira,62,39.362006,0.047586,31,27,0
64,noite,1,1,2,4,2,17,0,segunda-feira,49,4.490573,0.005429,1,1,0
59,noite,1,0,0,2,1,0,0,segunda-feira,0,9.019585,0.010904,5,5,0
8,noite,1,0,1,2,1,27,0,segunda-feira,0,10.02193,0.012116,3,3,0
100,noite,1,1,2,2,2,122,0,segunda-feira,0,15.161914,0.018332,38,38,1
2,tarde,1,0,1,1,1,2,0,segunda-feira,0,4.787173,0.005788,9,9,1
14,manha,2,0,1,2,2,4,0,segunda-feira,0,18.641242,0.02254,11,6,0
186,madrugada,2,0,2,1,2,67,0,segunda-feira,0,8.216042,0.010031,3,3,0
49,noite,3,0,1,1,3,3,0,domingo,0,13.830289,0.016724,20,12,0
33,noite,3,1,3,7,4,16,0,domingo,22,37.220645,0.045008,15,12,1
51,noite,2,0,2,3,2,361,0,domingo,56,18.041864,0.021817,9,6,1
130,manha,1,0,0,3,1,0,0,domingo,0,4.672845,0.005651,3,3,0
34,noite,2,2,3,3,4,10,0,sabado,113,18.139117,0.021934,4,4,1
3,noite,1,0,0,1,1,0,0,sabado,0,4.337253,0.005245,9,9,0
34,manha,2,1,2,2,3,0,0,sabado,53,9.71051,0.011742,0,0,1
50,madrugada,1,1,2,2,2,38,0,sabado,117,19.015471,0.022994,8,8,1
75,noite,1,3,2,3,4,4,0,sexta-feira,28,34.111528,0.041251,5,5,0
30,noite,1,0,1,2,1,0,0,sexta-feira,6,9.291269,0.011236,2,2,0
10,noite,2,0,2,2,2,18,0,sexta-feira,32,19.379939,0.023436,14,14,0
43,noite,2,0,2,2,2,60,0,sexta-feira,6,19.453029,0.023524,27,24,1
38,madrugada,1,0,1,2,1,4,0,sexta-feira,0,9.069555,0.010977,15,15,0
35,madrugada,0,10,6,1,10,993,0,sexta-feira,0,48.485809,0.058681,0,0,0
113,madrugada,179,43,187,1,266,5436,44,sexta-feira,0,1109.999801,1.343406,6,6,1
25,madrugada,1,0,0,1,1,0,0,sexta-feira,0,4.706398,0.005696,4,4,0
83,noite,2,0,2,2,2,0,0,quinta-Feira,17,14.796199,0.017907,14,10,1
134,noite,1,2,3,2,3,8,0,quinta-Feira,33,0,0,0,0,0
26,noite,0,0,0,0,0,0,0,quinta-Feira,0,0,0,0,0,0
44,tarde,13,0,13,3,13,294,0,quinta-Feira,0,121.229594,0.146682,0,0,0
34,tarde,1,1,2,2,2,44,0,quinta-Feira,87,19.023926,0.023018,7,7,1
21,manha,8,0,6,2,8,104,0,quinta-Feira,228,76.625552,0.092713,12,12,1
148,manha,1,0,1,4,1,126,0,quinta-Feira,0,19.720799,0.023861,10,10,1
66,manha,49,40,290,6,100,10322,11,quinta-Feira,2,385.303728,0.4662,22,12,0
108,manha,0,1,1,1,1,214,0,quinta-Feira,0,5.060803,0.006123,0,0,0
43,madrugada,1,0,0,7,1,0,0,quinta-Feira,0,24.277294,0.029374,6,6,0
27,madrugada,0,3,3,1,3,48,0,quinta-Feira,61,14.274219,0.017271,0,0,0
57,noite,1,0,1,1,1,3,0,quarta-feira,0,5.012135,0.006066,4,4,0
737,manha,2,0,2,2,2,236,0,quarta-feira,0,19.988753,0.02419,27,19,0
53,manha,6,1,7,4,7,70,0,quarta-feira,34,38.354374,0.04742,27,14,0
19,madrugada,0,1,1,1,1,121,0,quarta-feira,0,5.112463,0.006187,0,0,0
42,madrugada,7,1,8,6,8,116,0,quarta-feira,30,105.68614,0.127906,17,13,1
80,madrugada,1,0,1,1,1,0,0,quarta-feira,24,4.508558,0.005456,1,1,0
59,madrugada,1,0,1,1,1,0,0,quarta-feira,20,4.614922,0.005585,1,1,0
40,noite,1,0,1,2,1,36,0,terca-feira,0,8.707169,0.010538,2,2,1
8,noite,3,0,3,2,3,18,0,terca-feira,41,18.403095,0.022273,7,7,1
77,noite,37,0,37,2,37,0,0,terca-feira,316,346.03195,0.418782,19,10,1
16,noite,1,0,1,1,1,34,0,terca-feira,0,4.748965,0.005749,2,2,0
32,tarde,1,0,1,2,1,118,0,terca-feira,0,9.248715,0.011196,1,1,1
19,madrugada,1,0,1,2,1,0,0,terca-feira,10,9.668971,0.011705,1,1,0
44,noite,1,0,1,2,1,67,0,segunda-feira,0,9.616074,0.011641,2,2,0
65,noite,1,0,0,2,1,0,0,segunda-feira,0,9.057669,0.010965,8,8,0
21,noite,1,0,0,2,1,0,0,segunda-feira,0,9.304645,0.011264,10,10,0
101,noite,1,0,0,2,1,0,0,segunda-feira,0,9.165776,0.011096,10,10,0
14,noite,1,0,0,2,1,0,0,segunda-feira,0,8.439883,0.010217,5,5,1
45,noite,1,0,1,2,1,38,0,segunda-feira,0,9.846248,0.01192,8,8,1
26,manha,3,0,3,2,3,14,0,segunda-feira,24,27.337118,0.033094,7,7,1
162,manha,1,0,1,6,1,0,0,segunda-feira,79,10.153032,0.012291,3,3,1
303,noite,1,0,1,2,1,10,0,domingo,0,8.910887,0.010788,2,2,0
25,madrugada,1,0,0,1,1,0,0,domingo,0,4.338637,0.005252,2,2,0
61,noite,1,1,2,4,2,0,0,sabado,205,0,0,0,0,1
92,madrugada,4,12,13,1,16,632,0,sabado,21,60.356063,0.073077,63,38,0
34,noite,4,0,4,2,4,53,0,sexta-feira,0,24.328408,0.029458,28,24,0
40,noite,1,1,2,1,2,29,0,sexta-feira,20,9.426713,0.011414,7,7,0
85,tarde,1,0,1,2,1,4,0,sexta-feira,0,9.936714,0.012032,11,11,1
87,tarde,1,0,1,2,1,59,0,sexta-feira,0,4.834543,0.005854,13,13,1
99,madrugada,3,0,2,1,3,7,0,sexta-feira,0,14.484372,0.017541,19,16,1
20,noite,1,0,1,2,1,84,0,quinta-Feira,0,4.896701,0.00593,0,0,1
42,noite,2,0,2,2,2,27,0,quinta-Feira,15,9.305687,0.01127,9,7,0
17,manha,1,0,0,1,1,0,0,quinta-Feira,0,4.509179,0.005461,16,16,0
65,manha,13,0,13,1,13,0,0,quinta-Feira,26,59.586354,0.072162,20,9,1
12,madrugada,6,0,6,1,6,24,0,quinta-Feira,0,30.439631,0.036864,17,7,0
110,madrugada,3,1,4,2,4,99,0,quinta-Feira,10,31.875922,0.038603,48,38,0
47,madrugada,25,0,25,2,25,392,0,quinta-Feira,0,214.00076,0.259165,91,14,0
6,noite,2,0,1,3,2,1,0,quarta-feira,0,10.226518,0.012385,27,20,0
40,noite,1,0,0,1,1,0,0,quarta-feira,0,4.739417,0.00574,6,6,0
3,noite,1,0,1,2,1,4,0,quarta-feira,0,4.417501,0.00539,8,8,0
19,tarde,0,1,1,1,1,102,0,quarta-feira,0,5.208435,0.006355,0,0,0
45,tarde,1,0,1,1,1,2,0,quarta-feira,0,4.856374,0.005926,19,19,1
45,manha,4,0,4,2,4,0,0,quarta-feira,58,34.27993,0.041828,3,3,0
45,manha,2,1,2,9,3,88,0,quarta-feira,98,24.055252,0.029352,8,8,1
8,manha,1,0,0,1,1,0,0,quarta-feira,0,4.220526,0.00515,2,2,0
120,madrugada,0,1,1,1,1,0,0,quarta-feira,34,4.618021,0.005635,0,0,0
51,madrugada,1,0,1,1,1,0,0,quarta-feira,22,4.55132,0.005553,1,1,1
5,madrugada,1,0,1,1,1,2,0,quarta-feira,0,5.299149,0.00647,16,16,1
54,noite,112,46,299,18,186,10318,28,terca-feira,172,1174.430532,1.433012,32,10,0
67,manha,1,0,1,1,1,2,0,terca-feira,0,4.856374,0.005926,16,16,0
87,manha,4,1,5,2,5,130,0,terca-feira,82,37.185817,0.045373,18,9,1
44,manha,1,0,1,1,1,0,0,terca-feira,10,5.001457,0.006103,1,1,0
59,manha,1,0,1,1,1,0,0,terca-feira,11,4.859251,0.005929,0,0,0
65,manha,2,0,2,2,2,46,0,terca-feira,0,19.766573,0.024133,27,21,0
28,manha,1,0,1,1,1,0,0,terca-feira,3,4.858832,0.005929,0,0,0
92,manha,1,0,1,2,1,0,0,terca-feira,11,9.662797,0.01179,3,3,1
45,manha,1,0,0,1,1,0,0,terca-feira,0,0,0,0,0,1
57,madrugada,2,0,2,2,2,4,0,terca-feira,6,18.475742,0.022549,6,6,0
12,madrugada,1,0,0,5,1,0,0,terca-feira,0,13.925635,0.016996,4,4,0
34,noite,3,0,3,2,3,15,0,segunda-feira,29,9.660876,0.011791,24,23,0
31,noite,1,0,1,1,1,0,0,segunda-feira,4,4.929734,0.006017,1,1,0
53,manha,4,0,4,3,4,12,0,segunda-feira,64,5.100454,0.006225,9,9,1
32,manha,1,0,1,1,1,0,0,segunda-feira,9,4.799054,0.005857,9,9,0
44,manha,0,4,5,1,4,0,0,segunda-feira,127,19.953772,0.024354,0,0,0
32,tarde,1,0,0,1,1,0,0,domingo,0,4.687637,0.005722,3,3,1
66,madrugada,182,45,191,2,270,10886,43,sabado,0,903.62809,1.104632,7,7,1
78,madrugada,1,0,1,1,1,6,0,sabado,0,4.581601,0.005601,2,2,0
126,madrugada,1,0,1,2,1,11,0,sabado,0,9.756117,0.011926,2,2,1
23,madrugada,1,1,2,2,2,6,0,sabado,31,18.352102,0.022434,8,8,0
15,madrugada,1,0,1,1,1,0,0,sabado,6,4.786292,0.005851,8,8,1
38,noite,2,0,2,1,2,4,0,sexta-feira,7,9.167489,0.011207,16,13,0
36,noite,1,0,1,2,1,4,0,sexta-feira,0,8.428886,0.010304,6,6,0
130,noite,263,15,57,1,300,972,22,sexta-feira,552,1387.342119,1.69593,9,7,0
27,noite,1,0,1,2,1,47,0,sexta-feira,0,8.452995,0.010333,22,22,0
163,tarde,7,0,6,1,7,9,0,sexta-feira,28,32.840145,0.040145,33,24,1
12,tarde,1,0,1,1,1,30,0,sexta-feira,0,5.282961,0.006458,14,14,1
53,tarde,1,0,1,1,1,17,0,sexta-feira,0,4.960891,0.006064,5,5,0
33,madrugada,1,0,1,2,1,119,0,sexta-feira,0,4.98676,0.006096,36,36,0
53,madrugada,5,4,5,7,9,0,0,sexta-feira,594,59.591338,0.07285,5,5,0
15,noite,2,0,0,1,2,0,0,quinta-Feira,0,9.019231,0.011026,14,11,1
40,noite,1,1,2,1,2,5,0,quinta-Feira,8,9.813193,0.011997,3,3,0
61,noite,3,0,2,3,3,8,0,quinta-Feira,0,15.047147,0.018396,28,16,0
68,tarde,2,0,2,2,2,28,0,quinta-Feira,8,18.863119,0.023061,0,0,1
21,manha,3,0,3,1,3,19,0,quinta-Feira,0,14.027936,0.01715,7,7,0
5,manha,1,0,1,1,1,2,0,quinta-Feira,0,5.014241,0.00613,14,14,0
5,manha,1,0,1,1,1,2,0,quinta-Feira,0,5.095538,0.00623,14,14,0
5,manha,1,0,1,1,1,2,0,quinta-Feira,0,4.837513,0.005914,14,14,0
5,manha,1,0,1,1,1,6,0,quinta-Feira,0,5.260719,0.006432,14,14,0
5,manha,1,0,1,1,1,2,0,quinta-Feira,0,4.694231,0.005739,14,14,0
5,manha,1,0,1,1,1,2,0,quinta-Feira,0,5.239942,0.006406,14,14,0
5,manha,1,0,1,1,1,2,0,quinta-Feira,0,4.864692,0.005947,14,14,0
5,manha,1,0,1,1,1,2,0,quinta-Feira,0,4.677163,0.005718,14,14,0
5,manha,1,0,1,1,1,2,0,quinta-Feira,0,4.975668,0.006083,14,14,0
5,manha,1,0,1,1,1,2,0,quinta-Feira,0,5.381202,0.006579,14,14,0
5,manha,1,0,1,2,1,8,0,quinta-Feira,0,5.156154,0.006304,14,14,0
459,manha,3,0,3,2,3,153,0,quinta-Feira,0,25.227707,0.030846,59,36,1
58,manha,3,0,3,2,3,0,0,quinta-Feira,72,13.873173,0.016965,3,3,1
62,manha,2,0,2,4,2,0,0,quinta-Feira,380,10.047813,0.012287,1,1,1
13,manha,1,0,0,2,1,0,0,quinta-Feira,0,4.810172,0.005882,8,8,0
12,madrugada,1,0,1,1,1,14,0,quinta-Feira,0,5.061258,0.006189,1,1,0
39,madrugada,1,0,0,1,1,0,0,quinta-Feira,0,4.384402,0.005362,9,9,0
26,madrugada,1,0,1,2,1,4,0,quinta-Feira,0,9.073204,0.011095,0,0,1
37,noite,1,0,0,2,1,0,0,quarta-feira,0,8.505707,0.010401,1,1,1
131,noite,2,0,2,2,2,8,0,quarta-feira,14,14.152474,0.017307,16,12,0
24,tarde,1,0,1,2,1,4,0,quarta-feira,0,9.387667,0.011481,4,4,1
19,tarde,0,1,1,2,1,322,0,quarta-feira,0,10.033284,0.012271,0,0,1
30,manha,1,0,1,3,1,9,0,quarta-feira,0,4.485461,0.005486,3,3,1
47,manha,13,0,13,3,13,0,0,quarta-feira,47,116.498468,0.142479,15,7,0
35,manha,1,0,1,1,1,0,0,quarta-feira,1,4.71508,0.005767,1,1,1
11,madrugada,1,0,0,3,1,0,0,quarta-feira,0,9.569505,0.011704,13,13,0
7,madrugada,1,0,0,1,1,0,0,quarta-feira,0,5.048484,0.006175,7,7,1
12,madrugada,1,0,1,1,1,2,0,quarta-feira,0,4.953768,0.00606,0,0,1
27,noite,2,0,2,2,2,24,0,terca-feira,0,19.811888,0.024239,6,6,1
26,noite,1,0,5,2,21,1688,20,terca-feira,0,10.07981,0.012318,3,3,1
20,noite,1,0,1,2,1,0,0,terca-feira,42,9.31098,0.011379,1,1,1
98,noite,6,2,8,2,8,164,0,terca-feira,132,72.033878,0.088031,46,37,0
675,tarde,3,1,3,2,4,9,0,terca-feira,20,33.699137,0.041215,59,33,0
126,tarde,1,0,0,1,1,0,0,terca-feira,0,5.030561,0.006148,3,3,0
34,manha,1,0,0,2,1,0,0,terca-feira,0,9.248842,0.011304,13,13,1
45,manha,1,3,4,2,4,48,0,terca-feira,9,23.85618,0.029156,19,19,0
17,madrugada,1,0,0,2,1,0,0,terca-feira,0,4.820595,0.005893,3,3,1
26,madrugada,3,0,3,3,3,23,0,terca-feira,0,26.68079,0.032614,22,16,1
22,madrugada,4,0,4,2,4,20,0,terca-feira,0,27.911271,0.034118,14,14,1
49,madrugada,5,0,5,1,5,0,0,terca-feira,51,24.26862,0.029681,2,2,0
49,madrugada,5,0,5,2,5,0,0,terca-feira,78,24.26862,0.029665,2,2,0
10,noite,1,0,0,2,1,0,0,segunda-feira,0,4.575151,0.005594,8,8,1
11,noite,1,0,0,1,1,0,0,segunda-feira,0,4.785814,0.005851,9,9,1
96,noite,3,0,2,2,3,14,0,domingo,26,9.468215,0.011576,2,1,0
1413,manha,1,0,1,1,1,4,0,domingo,0,4.314498,0.005275,3,3,1
34,madrugada,1,0,0,2,1,0,0,domingo,0,9.074225,0.011095,10,10,1
29,tarde,1,0,1,1,1,0,0,sabado,4,4.81655,0.005891,2,2,1
16,tarde,3,0,2,4,3,26,0,sabado,16,9.812942,0.012001,0,0,1
152,manha,1,0,1,1,1,2,0,sabado,0,4.693833,0.005741,3,3,0
137,madrugada,6,1,6,2,7,176,0,sabado,286,67.300999,0.08231,19,12,0
47,manha,15,2,16,3,17,211,0,sexta-feira,34,73.149289,0.089463,9,7,1
35,madrugada,2,0,2,1,2,7,0,sexta-feira,0,9.031863,0.011046,31,23,0
36,noite,11,0,10,3,11,6,0,quinta-Feira,49,27.968035,0.034206,11,5,1
34,noite,43,0,42,7,43,184,0,quinta-Feira,118,393.181063,0.480877,73,11,0
31,noite,1,0,1,1,1,0,0,quinta-Feira,2,4.331902,0.005298,6,6,1
35,noite,1,0,0,2,1,0,0,quinta-Feira,0,4.772752,0.005838,5,5,1
33,tarde,1,0,0,2,1,0,0,quinta-Feira,0,9.355991,0.011443,2,2,0
36,manha,2,1,2,4,3,24,0,quinta-Feira,39,13.94466,0.017056,4,4,1
26,madrugada,10,1,11,2,11,67,0,quinta-Feira,103,50.436076,0.061689,38,22,0
4,noite,1,0,0,2,1,0,0,quarta-feira,0,9.319975,0.011399,13,13,0
25,tarde,2,0,2,4,2,53,0,quarta-feira,0,19.988862,0.02445,7,4,1
66,manha,1,0,1,2,1,7,0,quarta-feira,0,4.800821,0.005872,6,6,0
27,manha,2,0,2,5,2,82,0,quarta-feira,31,19.626185,0.024007,0,0,0
43,madrugada,1,0,0,3,1,0,0,quarta-feira,0,4.536025,0.005548,5,5,1
29,madrugada,1,0,1,1,1,2,0,quarta-feira,0,4.800845,0.005872,0,0,0
62,noite,3,1,4,3,4,119,0,terca-feira,53,28.154104,0.034438,14,9,1
41,noite,8,0,8,1,8,96,0,terca-feira,0,37.820082,0.046264,9,9,0
46,noite,1,0,1,1,1,1,0,terca-feira,0,4.361665,0.005335,2,2,0
275,tarde,3,1,3,2,4,173,0,terca-feira,0,36.383865,0.044504,21,13,1
21,tarde,3,0,2,1,3,10,0,segunda-feira,4,14.352521,0.017555,41,34,1
47,manha,0,0,1,1,1,7,1,segunda-feira,0,0,0,1,1,1
10,manha,1,0,0,2,1,0,0,segunda-feira,0,4.651661,0.00569,11,11,1
31,madrugada,48,0,48,1,48,0,0,segunda-feira,48,211.594297,0.258805,9,2,1
