@relation 'netty-data-weka.filters.unsupervised.attribute.StringToNominal-Rfirst-last-weka.filters.unsupervised.attribute.AddExpression-Ea8/a8+0-Nstatus-weka.filters.unsupervised.attribute.Reorder-Rlast-first-weka.filters.unsupervised.attribute.ReplaceMissingWithUserConstant-Afirst-N0-R0-D0-Fyyyy-MM-dd\'T\'HH:mm:ss-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-weka.filters.unsupervised.attribute.Reorder-Rlast-first-weka.filters.unsupervised.attribute.Remove-R1,2,3,4,5,8,9,10,11,12,18,19,20,21,22,23,24,25,26,27,28,29,30,31,39,40,46,52,53,67,68,69-weka.filters.MultiFilter-Fweka.filters.unsupervised.attribute.AddExpression -E a8/a8+0 -N status-Fweka.filters.unsupervised.attribute.Reorder -R last-first-Fweka.filters.unsupervised.attribute.ReplaceMissingWithUserConstant -A first -N 0 -R 0 -D 0 -F \"yyyy-MM-dd\\\'T\\\'HH:mm:ss\"-Fweka.filters.unsupervised.attribute.NumericToNominal -R first-Fweka.filters.unsupervised.attribute.Reorder -R last-first-Fweka.filters.unsupervised.attribute.Remove -R 1,2,3,4,5,8,9,10,11,12,18,19,20,21,22,23,24,25,26,27,28,29,30,31,39,40,46,52,53,67,68,69-weka.filters.unsupervised.attribute.Remove-R20-weka.filters.unsupervised.attribute.Remove-V-R7,2,8,12,6,11,10,9,15,1,17,14,18,19,16,53'

@attribute num_commits numeric
@attribute created_at_day_turn {noite,tarde,madrugada,manha}
@attribute files_added numeric
@attribute src_files numeric
@attribute description_length numeric
@attribute files_changed numeric
@attribute files_modified numeric
@attribute files_deleted numeric
@attribute src_churn numeric
@attribute created_at_week_day {terca-feira,segunda-feira,sabado,sexta-feira,quinta-Feira,domingo,quarta-feira}
@attribute new_entropy numeric
@attribute other_files numeric
@attribute entropy_diff numeric
@attribute commits_on_files_touched numeric
@attribute test_churn numeric
@attribute status {0,1}

@data
8,noite,0,40,58,40,40,0,1061,quarta-feira,243.519113,0,5.36541,51,2,0
1,noite,0,1,8,1,1,0,5,quarta-feira,4.579815,0,0.100906,0,0,1
1,tarde,0,2,15,2,2,0,32,quarta-feira,8.058763,0,0.17757,24,0,0
16,manha,7,111,116,110,96,7,5777,quarta-feira,386.618909,0,8.51902,58,414,1
1,noite,0,1,8,1,1,0,5,terca-feira,4.605101,0,0.111684,0,0,0
12,tarde,0,2,12,2,2,0,2008,terca-feira,50.990054,0,1.130996,40,0,1
2,tarde,0,2,81,2,2,0,577,terca-feira,12.108267,0,0.26857,40,0,0
1,noite,0,1,5,1,1,0,4,segunda-feira,3.825373,0,0.085114,5,0,1
1,noite,0,1,5,1,1,0,4,segunda-feira,3.855086,0,0.097344,4,0,1
1,noite,6,77,151,66,58,2,2984,segunda-feira,302.256981,0,6.72516,59,124,0
7,tarde,3,14,180,15,11,1,698,segunda-feira,114.047309,0,2.537506,38,0,1
8,noite,1,34,31,21,20,0,445,domingo,108.20413,0,2.407395,24,248,0
1,manha,0,3,7,3,3,0,45,domingo,12.131916,0,0.306337,7,0,1
1,madrugada,0,1,23,1,1,0,1,sabado,4.370647,0,0.110361,3,0,1
1,noite,0,1,128,1,1,0,150,quinta-Feira,4.108457,0,0.103741,12,0,1
12,tarde,1,8,61,9,8,0,1152,quinta-Feira,36.536767,0,0.814603,15,0,1
10,tarde,10,9,16,22,10,2,1635,quarta-feira,97.476616,3,2.192066,32,0,1
1,manha,0,40,16,40,40,0,191,terca-feira,189.984859,0,4.27683,48,2,1
1,manha,0,2,18,2,2,0,76,segunda-feira,8.917027,0,0.215868,26,89,1
1,noite,0,1,5,1,1,0,2,sabado,4.716776,0,0.114323,0,0,1
5,manha,0,45,273,45,45,0,665,sabado,266.455182,0,6.458191,99,123,1
42,madrugada,152,155,5,240,79,9,11784,sabado,888.408591,17,21.532749,216,7046,1
3,tarde,1,4,19,5,4,0,347,sexta-feira,18.001126,0,0.4363,14,0,0
19,noite,6,27,5,33,24,3,1405,terca-feira,127.626622,1,3.119085,45,30,1
2,manha,21,48,7,36,15,0,352,terca-feira,172.648802,5,4.219388,44,22,0
22,tarde,2,133,284,132,129,1,4000,segunda-feira,683.828808,0,16.810198,153,277,1
4,noite,2,87,250,88,86,0,2704,domingo,513.723653,0,12.628589,141,32,1
4,noite,1,19,2,18,16,1,1065,sabado,146.351111,1,3.596891,62,348,0
16,madrugada,100,95,9,137,32,5,6884,sabado,125.67161,10,3.088647,15,6205,1
1,madrugada,0,1,75,1,1,0,29,sabado,3.873678,0,0.097927,11,0,0
3,madrugada,5,5,8,9,4,0,1279,terca-feira,55.010436,0,1.359829,0,0,1
1,tarde,0,1,6,1,1,0,9,segunda-feira,4.193608,0,0.106015,7,0,1
1,madrugada,0,1,12,1,1,0,2,segunda-feira,4.082677,0,0.092572,0,0,0
1,noite,5,5,95,5,0,0,995,domingo,23.435822,0,0.57929,0,0,1
1,tarde,32,32,50,33,1,0,1611,quinta-Feira,160.031565,1,4.045634,18,574,1
1,manha,0,1,21,1,1,0,79,quarta-feira,4.447511,0,0.113138,8,0,0
1,noite,11,9,34,13,2,0,855,terca-feira,62.23978,2,1.55987,31,445,1
2,tarde,1,2,15,2,1,0,208,segunda-feira,8.14589,0,0.20722,8,197,1
3,manha,1,1,11,2,1,0,92,domingo,4.809868,0,0.120681,0,0,1
2,manha,0,4,16,4,4,0,158,sabado,17.812844,0,0.44693,20,16,1
1,madrugada,4,7,90,7,3,0,575,sabado,33.406297,0,0.838174,4,0,1
1,noite,0,1,14,1,1,0,8,quarta-feira,4.178902,0,0.106304,5,0,1
3,manha,0,2,8,2,2,0,16,quarta-feira,8.753961,0,0.224888,5,0,1
2,manha,0,2,5,2,2,0,28,quarta-feira,9.512469,0,0.244374,5,0,1
2,noite,0,1,25,1,1,0,26,terca-feira,7.971789,0,0.206985,2,0,0
1,noite,0,8,19,8,8,0,17,segunda-feira,30.012874,0,0.771029,30,0,0
32,tarde,12,28,209,35,23,0,6503,sabado,41.220764,2,1.058957,17,219,1
2,noite,0,2,14,2,2,0,38,quinta-Feira,13.617489,0,0.349832,8,0,1
1,noite,0,1,95,1,1,0,18,quinta-Feira,3.676243,0,0.095452,2,0,1
8,noite,3,48,89,50,47,0,2562,terca-feira,126.323566,0,3.225358,24,282,1
3,tarde,0,16,88,16,15,1,1107,terca-feira,66.336852,0,1.691934,19,0,1
250,tarde,31,376,83,402,365,6,14357,terca-feira,4304.277981,4,110.434357,33,1855,0
1,noite,0,2,7,2,2,0,124,sabado,8.618522,0,0.222194,6,0,0
4,manha,0,5,14,5,5,0,43,sabado,18.655517,0,0.480957,3,0,1
36,manha,5,178,13,163,157,1,2546,sexta-feira,125.742971,14,3.241779,105,260,0
2,manha,7,18,70,18,11,0,4131,quarta-feira,162.014673,0,4.167018,33,110,1
1,noite,0,1,5,1,1,0,4,terca-feira,4.056248,0,0.104574,1,0,1
1,tarde,6,4,5,6,0,0,203,domingo,28.472982,0,0.737613,0,0,1
2,tarde,5,3,5,6,1,0,180,domingo,22.801311,0,0.592676,0,0,1
1,tarde,0,11,316,11,11,0,211,quinta-Feira,43.627192,0,1.134071,28,43,1
1,manha,1,2,150,2,1,0,161,quinta-Feira,8.957146,0,0.232606,0,0,0
1,noite,0,3,12,3,3,0,14,terca-feira,13.076707,0,0.339585,1,0,1
1,tarde,0,1,35,1,1,0,21,terca-feira,4.045713,0,0.105062,0,0,1
2,manha,0,2,78,2,2,0,8,terca-feira,8.352547,0,0.217695,11,0,0
1,madrugada,0,0,66,9,9,0,0,segunda-feira,37.873828,9,0.987478,40,0,1
4,noite,1,19,6,18,16,1,1065,domingo,12.520205,1,0.326439,35,348,0
1,tarde,0,1,12,1,1,0,3,domingo,4.060957,0,0.105881,12,0,1
1,madrugada,0,1,7,1,1,0,6,sabado,4.499726,0,0.116853,0,0,1
2,madrugada,0,3,4,3,3,0,135,sabado,13.711945,0,0.377439,2,0,1
30,madrugada,7,66,320,72,60,5,3806,sexta-feira,76.249197,0,2.098837,22,95,1
3,tarde,0,2,23,2,2,0,5,quinta-Feira,4.211253,0,0.115919,11,102,1
3,madrugada,0,4,16,4,3,1,844,terca-feira,9.030884,0,0.248584,6,0,1
0,madrugada,0,0,18,0,0,0,0,terca-feira,0,0,0,0,0,1
2,noite,0,0,29,1,1,0,0,segunda-feira,4.025721,1,0.110812,31,0,1
2,tarde,0,0,72,7,7,0,0,segunda-feira,26.080674,7,0.717955,28,0,1
8,manha,0,0,10,9,9,0,0,segunda-feira,74.111774,9,2.039161,35,0,1
1,noite,0,4,31,4,4,0,452,sexta-feira,17.754838,0,0.462117,2,2,1
3,noite,0,3,19,3,3,0,55,quarta-feira,9.044301,0,0.235731,8,20,0
28,noite,42,41,12,73,31,0,2281,quarta-feira,102.720642,3,2.829843,33,1015,1
2,tarde,28,29,38,31,3,0,7481,domingo,141.63084,0,4.043876,17,57,1
1,madrugada,1,2,75,2,1,0,9,domingo,8.690438,0,0.248131,17,57,1
1,manha,0,1,12,1,1,0,4,sexta-feira,4.246901,0,0.121258,0,0,1
1,manha,0,1,12,1,1,0,4,sexta-feira,4.246901,0,0.110691,0,0,1
1,tarde,0,2,8,2,2,0,20,terca-feira,0,0,0,0,0,1
1,tarde,0,1,20,1,1,0,59,segunda-feira,0,0,0,0,0,1
1,tarde,0,1,34,1,1,0,59,segunda-feira,0,0,0,0,0,1
1,noite,0,3,40,3,3,0,140,quinta-Feira,13.468177,0,0.399495,17,0,1
7,tarde,10,36,40,46,26,10,20062,quinta-Feira,502.714166,0,14.911579,66,2472,0
1,noite,28,26,154,31,3,0,1777,quarta-feira,146.989117,5,4.360012,26,349,1
25,noite,6,22,7,26,18,2,4081,quarta-feira,93.432242,0,2.667691,24,461,1
1,manha,1,14,45,14,13,0,1726,quinta-Feira,0,0,0,0,8,1
6,tarde,10,34,103,44,24,10,19931,quarta-feira,489.245988,0,14.515709,62,2472,1
9,tarde,2,2,22,7,3,2,19,quarta-feira,14.139251,3,0.423025,0,0,1
1,noite,0,1,94,1,1,0,5,terca-feira,0,0,0,0,0,1
2,manha,0,1,13,1,1,0,9,terca-feira,0,0,0,0,0,1
1,tarde,0,1,175,1,1,0,6,terca-feira,0,0,0,0,0,1
6,manha,8,22,30,20,11,1,622,domingo,75.159362,0,2.264816,9,387,1
2,manha,0,1,30,1,1,0,123,sexta-feira,0,0,0,0,0,1
2,manha,0,1,30,1,1,0,95,sexta-feira,0,0,0,0,0,1
1,tarde,0,1,8,1,1,0,6,segunda-feira,0,0,0,0,0,1
5,tarde,0,6,37,6,6,0,43,domingo,0,0,0,0,0,1
1,tarde,0,1,6,1,1,0,4,sexta-feira,0,0,0,0,0,1
3,manha,4,11,18,12,8,0,736,sexta-feira,58.155939,0,1.775158,14,0,1
1,tarde,0,1,45,1,1,0,4,quarta-feira,0,0,0,0,0,1
250,manha,20,793,58,812,785,7,30035,quarta-feira,4703.933118,6,143.583375,39,1821,0
3,manha,0,4,25,4,4,0,64,terca-feira,0,0,0,0,0,1
5,manha,2,52,43,54,51,1,1630,terca-feira,0,0,0,0,346,1
3,manha,4,4,4,6,2,0,252,terca-feira,0,0,0,0,308,1
1,noite,0,3,6,3,3,0,30,domingo,0,0,0,0,0,1
1,tarde,0,6,32,6,6,0,95,domingo,0,0,0,0,0,1
1,manha,4,4,11,4,0,0,211,domingo,19.258586,0,0.593059,0,295,1
2,madrugada,0,3,33,3,3,0,48,domingo,0,0,0,0,0,1
21,tarde,36,61,2,66,29,1,2796,sabado,303.529716,1,9.812241,10,674,1
14,tarde,32,54,28,59,26,1,2493,terca-feira,251.175999,1,8.119797,11,379,1
1,madrugada,0,2,51,2,2,0,19,sexta-feira,0,0,0,0,0,0
2,tarde,0,2,84,2,2,0,108,terca-feira,0,0,0,0,0,1
1,noite,0,1,20,1,1,0,188,sabado,0,0,0,0,0,1
8,noite,0,3,27,3,3,0,191,sabado,0,0,0,0,0,1
2,madrugada,0,1,12,1,1,0,18,sabado,0,0,0,0,0,1
1,manha,0,1,22,1,1,0,7,sexta-feira,0,0,0,0,0,1
2,manha,0,1,11,1,1,0,33,sexta-feira,8.340544,0,0.219203,2,0,1
1,manha,0,1,24,1,1,0,13,sexta-feira,4.338134,0,0.141511,11,0,1
2,manha,0,3,53,3,3,0,5,sexta-feira,13.384897,0,0.436619,48,0,1
5,madrugada,0,1,12,1,1,0,18,quinta-Feira,0,0,0,0,0,1
1,tarde,0,1,77,1,1,0,18,terca-feira,3.917725,0,0.102964,12,0,1
3,madrugada,3,5,42,5,2,0,0,terca-feira,0,0,0,0,200,1
1,madrugada,0,1,38,1,1,0,8,terca-feira,0,0,0,0,0,1
3,tarde,0,12,29,12,12,0,30,segunda-feira,0,0,0,0,10,0
13,madrugada,0,0,38,1,1,0,0,segunda-feira,0,1,0,0,0,0
1,madrugada,0,3,33,3,3,0,6,segunda-feira,0,0,0,0,8,0
1,manha,0,2,8,2,2,0,27,quinta-Feira,0,0,0,0,0,1
2,noite,0,7,7,7,7,0,42,quarta-feira,0,0,0,0,0,1
1,noite,0,1,7,1,1,0,2,quarta-feira,0,0,0,0,0,1
2,madrugada,1,13,9,13,12,0,80,quarta-feira,0,0,0,0,0,1
2,madrugada,1,13,29,13,12,0,54,quarta-feira,0,0,0,0,6,0
1,tarde,0,1,29,1,1,0,14,terca-feira,4.570879,0,0.15096,15,0,1
1,manha,0,1,12,1,1,0,2,terca-feira,0,0,0,0,0,1
1,manha,0,1,10,1,1,0,2,terca-feira,0,0,0,0,0,1
9,manha,4,4,78,9,4,1,338,terca-feira,0,1,0,0,130,0
1,manha,0,1,11,1,1,0,4,terca-feira,0,0,0,0,0,1
1,madrugada,0,12,27,12,12,0,237,segunda-feira,0,0,0,0,0,1
1,madrugada,0,2,25,2,2,0,9,quinta-Feira,0,0,0,0,0,1
2,madrugada,0,2,22,2,2,0,22,quinta-Feira,0,0,0,0,0,0
5,madrugada,0,15,48,15,15,0,137,quinta-Feira,0,0,0,0,0,1
1,madrugada,0,0,34,1,1,0,0,quinta-Feira,0,1,0,0,0,1
1,madrugada,0,1,25,1,1,0,9,segunda-feira,0,0,0,0,0,1
3,tarde,0,24,20,24,24,0,545,segunda-feira,98.132698,0,3.256382,158,0,1
6,tarde,2,5,11,5,2,1,298,segunda-feira,0,0,0,0,0,1
1,noite,0,1,7,1,1,0,2,quarta-feira,0,0,0,0,0,1
7,tarde,0,5,85,5,5,0,161,domingo,0,0,0,0,0,1
1,manha,0,1,32,1,1,0,2,domingo,0,0,0,0,0,1
2,tarde,0,17,18,17,17,0,133,quinta-Feira,0,0,0,0,227,1
4,tarde,2,54,66,57,45,10,4786,quinta-Feira,4.193582,1,0.136815,2,266,1
1,madrugada,0,1,6,1,1,0,2,quinta-Feira,0,0,0,0,0,1
1,manha,0,1,9,1,1,0,2,quarta-feira,0,0,0,0,0,1
2,manha,0,1,40,1,1,0,4,quarta-feira,0,0,0,0,0,1
1,manha,0,1,9,1,1,0,243,terca-feira,0,0,0,0,0,1
1,noite,0,1,7,1,1,0,45,segunda-feira,0,0,0,0,0,1
2,tarde,0,2,90,2,2,0,203,terca-feira,0,0,0,0,0,1
8,manha,1,2,43,3,2,0,128,segunda-feira,0,0,0,0,135,1
22,manha,0,22,62,22,22,0,1253,segunda-feira,116.683962,0,3.806171,3,20,0
1,tarde,0,1,21,1,1,0,7,sabado,0,0,0,0,0,1
1,tarde,0,2,22,2,2,0,16,sexta-feira,0,0,0,0,0,1
1,tarde,0,1,17,1,1,0,1,sexta-feira,4.293379,0,0.140047,16,0,0
6,manha,0,5,78,5,5,0,406,sexta-feira,13.459674,0,0.439037,6,0,1
1,manha,0,1,13,1,1,0,77,sexta-feira,0,0,0,0,0,1
1,manha,0,1,18,1,1,0,8,sexta-feira,0,0,0,0,0,1
6,manha,0,3,16,3,3,0,67,sexta-feira,18.062807,0,0.589186,2,0,0
1,tarde,0,1,11,1,1,0,2,quinta-Feira,0,0,0,0,0,1
1,manha,0,1,4,1,1,0,62,quinta-Feira,0,0,0,0,0,1
12,madrugada,0,2,16,2,2,0,88,quinta-Feira,0,0,0,0,26,1
1,madrugada,0,0,19,1,1,0,0,quinta-Feira,0,1,0,0,0,1
2,madrugada,1,0,60,1,0,0,0,quinta-Feira,4.764031,1,0.155397,0,0,0
1,manha,0,1,19,1,1,0,69,quarta-feira,0,0,0,0,0,1
1,noite,1,2,17,2,1,0,299,segunda-feira,0,0,0,0,0,1
2,manha,0,1,66,1,1,0,22,domingo,0,0,0,0,0,0
1,noite,0,1,30,1,1,0,4,sexta-feira,0,0,0,0,0,1
2,manha,0,1,29,1,1,0,41,sexta-feira,0,0,0,0,0,1
4,tarde,1,1,459,2,1,0,628,segunda-feira,0,0,0,0,0,1
3,tarde,0,1,33,1,1,0,18,domingo,0,0,0,0,0,0
1,noite,0,1,22,1,1,0,84,terca-feira,0,0,0,0,0,1
1,tarde,0,1,189,1,1,0,84,domingo,0,0,0,0,0,1
1,madrugada,0,1,30,1,1,0,8,domingo,0,0,0,0,0,1
1,noite,0,1,58,1,1,0,74,sabado,0,0,0,0,0,1
7,manha,2,68,74,69,67,0,1055,quinta-Feira,52.813481,0,1.679866,20,0,0
1,manha,0,1,6,1,1,0,29,quarta-feira,4.449333,0,0.118692,6,0,0
1,manha,0,2,19,2,2,0,3,quinta-Feira,0,0,0,0,11,1
5,madrugada,0,4,109,4,4,0,192,quinta-Feira,17.633878,0,0.399835,3,68,0
3,tarde,3,32,2,33,30,0,2876,quarta-feira,0,0,0,0,147,1
1,tarde,0,8,51,8,8,0,126,quarta-feira,0,0,0,0,0,1
1,manha,1,27,61,27,26,0,2012,terca-feira,121.667295,0,3.343879,14,93,1
6,tarde,9,29,12,32,22,1,874,segunda-feira,126.591936,1,2.878587,53,851,0
8,tarde,0,5,43,5,5,0,522,domingo,0,0,0,0,0,1
1,tarde,0,16,52,16,16,0,144,domingo,0,0,0,0,221,0
7,manha,0,5,31,5,5,0,1571,domingo,0,0,0,0,0,1
2,tarde,0,2,23,2,2,0,9,sabado,0,0,0,0,0,1
2,tarde,0,2,22,2,2,0,9,sabado,0,0,0,0,0,1
1,noite,1,3,4,3,2,0,200,sexta-feira,0,0,0,0,0,1
1,noite,1,3,28,3,2,0,216,sexta-feira,0,0,0,0,0,1
3,noite,23,23,20,24,1,0,3500,sexta-feira,0,0,0,0,377,1
2,tarde,0,2,22,2,2,0,4,sexta-feira,0,0,0,0,0,1
8,tarde,0,5,46,5,5,0,272,sexta-feira,4.196354,0,0.095531,9,0,1
1,tarde,0,2,63,2,2,0,9,quinta-Feira,0,0,0,0,0,0
3,manha,0,4,161,5,5,0,65,quinta-Feira,0,1,0,0,0,0
1,noite,2,5,14,5,3,0,169,quarta-feira,0,0,0,0,20,1
4,tarde,16,16,14,23,6,1,607,segunda-feira,82.774129,1,2.403399,43,405,1
1,madrugada,0,5,41,5,5,0,756,domingo,0,0,0,0,0,1
2,tarde,0,8,20,8,8,0,106,sabado,0,0,0,0,0,1
1,tarde,0,8,30,8,8,0,165,sabado,0,0,0,0,0,1
8,noite,0,5,35,5,5,0,24,quinta-Feira,0,0,0,0,0,1
3,tarde,0,1,15,1,1,0,202,quarta-feira,0,0,0,0,0,0
7,manha,0,6,66,6,6,0,532,quarta-feira,24.462721,0,0.717244,4,0,1
1,manha,0,1,18,1,1,0,2,quarta-feira,0,0,0,0,0,1
9,tarde,0,6,126,6,6,0,553,segunda-feira,0,0,0,0,0,1
7,madrugada,25,26,10,48,23,0,13373,quinta-Feira,0,1,0,0,0,1
2,madrugada,0,14,17,14,14,0,412,quinta-Feira,0,0,0,0,0,1
2,madrugada,0,17,17,17,17,0,384,quinta-Feira,0,0,0,0,6,1
5,tarde,0,3,100,3,3,0,127,segunda-feira,8.221521,0,0.249297,8,0,1
1,manha,0,1,15,1,1,0,3,domingo,0,0,0,0,0,0
4,noite,1,3,27,3,2,0,89,quarta-feira,0,0,0,0,133,1
250,noite,110,730,22,874,699,65,44328,quarta-feira,9780.221358,27,227.066805,21,2678,0
2,manha,0,33,20,33,33,0,334,domingo,0,0,0,0,93,1
3,manha,0,10,10,10,10,0,44,domingo,0,0,0,0,31,1
1,manha,0,2,12,2,2,0,140,segunda-feira,0,0,0,0,0,1
1,manha,0,3,12,3,3,0,144,segunda-feira,0,0,0,0,0,1
15,noite,4,50,23,51,41,6,3129,domingo,200.231962,2,4.724966,81,234,1
3,noite,0,3,42,3,3,0,164,sexta-feira,0,0,0,0,6,0
4,tarde,1,69,19,70,69,0,1288,quinta-Feira,290.205494,0,6.898033,53,112,1
1,manha,0,2,38,2,2,0,102,quinta-Feira,0,0,0,0,0,1
3,noite,0,2,53,2,2,0,304,quarta-feira,0,0,0,0,0,1
1,manha,0,2,35,2,2,0,6,quarta-feira,0,0,0,0,0,1
11,noite,4,4,45,7,3,0,262,sabado,27.802431,1,0.644798,3,186,0
1,manha,1,1,2,1,0,0,43,segunda-feira,0,0,0,0,0,1
3,madrugada,0,4,17,5,4,1,76,segunda-feira,0,1,0,0,0,1
250,madrugada,147,702,17,878,676,55,47494,segunda-feira,9643.1419,27,234.88763,22,1941,0
2,madrugada,0,4,14,4,3,1,77,domingo,0,0,0,0,0,1
11,manha,6,24,39,28,21,1,835,quinta-Feira,173.495389,0,4.221309,35,0,1
1,noite,0,1,9,1,1,0,8,quarta-feira,0,0,0,0,0,1
1,madrugada,1,4,3,4,3,0,81,quarta-feira,18.02925,0,0.558936,11,0,1
3,noite,0,3,30,3,3,0,26,segunda-feira,13.131747,0,0.319501,20,0,1
2,noite,2,4,28,4,2,0,251,quarta-feira,19.096828,0,0.604444,7,0,0
13,noite,6,38,7,45,38,1,1299,quarta-feira,361.146313,0,8.879246,21,6,1
2,noite,0,8,21,8,8,0,741,terca-feira,0,0,0,0,0,0
4,manha,16,16,24,30,14,0,950,domingo,0,0,0,0,252,1
15,madrugada,1,14,190,16,15,0,1097,sexta-feira,53.466988,1,1.657631,46,332,0
1,madrugada,0,10,11,10,10,0,53,terca-feira,0,0,0,0,5,1
1,tarde,0,1,23,1,1,0,13,segunda-feira,0,0,0,0,0,1
4,tarde,4,17,8,20,15,1,3791,domingo,78.481639,0,1.938523,15,0,1
1,madrugada,0,1,8,1,1,0,2,domingo,0,0,0,0,0,1
1,madrugada,0,1,8,1,1,0,2,domingo,0,0,0,0,0,1
1,?,0,10,40,11,11,0,39,quarta-feira,0,1,0,0,0,1
16,manha,34,61,69,66,31,1,894,domingo,101.061303,1,2.597355,6,2728,1
1,noite,4,9,12,9,5,0,973,sexta-feira,0,0,0,0,0,1
1,noite,0,3,44,3,3,0,14,sabado,0,0,0,0,0,1
3,madrugada,36,36,17,38,2,0,3673,sabado,143.669979,0,4.831156,0,730,1
1,madrugada,0,4,7,4,4,0,162,quinta-Feira,0,0,0,0,0,1
1,madrugada,1,2,31,2,1,0,40,quarta-feira,0,0,0,0,49,1
1,tarde,0,1,12,1,1,0,19,quinta-Feira,0,0,0,0,0,1
1,madrugada,0,1,11,1,1,0,17,domingo,0,0,0,0,0,1
1,madrugada,0,1,12,1,1,0,17,domingo,0,0,0,0,0,1
1,noite,0,1,29,1,1,0,26,quinta-Feira,0,0,0,0,0,1
2,noite,0,0,72,3,2,1,0,quinta-Feira,8.059067,3,0.183464,144,0,0
1,manha,0,0,10,1,1,0,0,segunda-feira,0,1,0,0,0,1
1,manha,4,4,18,4,0,0,0,segunda-feira,0,0,0,0,0,1
1,manha,4,4,18,4,0,0,360,segunda-feira,19.130188,0,0.516872,0,0,0
1,madrugada,0,1,28,1,1,0,2,segunda-feira,4.818848,0,0.132494,4,0,0
3,madrugada,2,5,6,4,2,0,1,segunda-feira,20.172492,0,0.556189,16,170,1
1,madrugada,2,4,19,4,2,0,1,sabado,0,0,0,0,166,1
2,tarde,0,49,11,49,49,0,6330,quinta-Feira,0,0,0,0,60,1
1,tarde,0,48,11,48,48,0,6320,quinta-Feira,0,0,0,0,0,1
1,manha,0,1,7,1,1,0,2,quinta-Feira,0,0,0,0,0,1
1,manha,0,41,8,41,41,0,3274,quinta-Feira,0,0,0,0,0,1
1,manha,6,52,16,52,40,6,5768,quinta-Feira,0,0,0,0,155,1
2,manha,5,22,19,24,14,5,2855,quinta-Feira,0,0,0,0,0,1
1,manha,0,7,10,7,7,0,81,quinta-Feira,0,0,0,0,0,1
1,madrugada,0,8,7,8,8,0,0,terca-feira,0,0,0,0,11,1
1,tarde,1,1,35,1,0,0,0,segunda-feira,0,0,0,0,77,1
2,tarde,0,19,8,19,19,0,327,domingo,0,0,0,0,0,1
5,tarde,0,20,10,20,16,4,622,domingo,52.951502,0,1.456319,8,0,1
2,madrugada,0,8,16,8,8,0,209,domingo,0,0,0,0,0,1
1,madrugada,1,2,66,2,1,0,2,domingo,0,0,0,0,32,1
1,manha,1,0,8,2,1,0,0,sexta-feira,0,0,0,0,0,1
1,noite,0,1,51,1,1,0,10,quarta-feira,4.495167,0,0.120779,4,0,1
2,manha,52,53,8,54,2,0,5269,sexta-feira,263.610845,1,9.092695,0,0,1
1,manha,0,0,17,1,1,0,0,sexta-feira,0,1,0,0,0,1
2,tarde,0,5,33,5,5,0,18,quinta-Feira,31.927318,0,0.776806,12,29,1
3,tarde,0,533,35,534,534,0,556,quinta-Feira,3.866587,1,0.105211,0,0,1
2,madrugada,0,5,4,5,5,0,10,quinta-Feira,22.53314,0,0.616613,7,0,1
3,tarde,0,17,4,17,17,0,45,quarta-feira,75.761098,0,2.073182,18,60,0
4,madrugada,4,12,9,12,8,0,1930,terca-feira,14.116112,0,0.387279,17,0,1
4,tarde,0,1,23,1,1,0,80,quinta-Feira,0,0,0,0,0,1
9,tarde,7,11,153,14,7,0,394,quarta-feira,91.045197,0,2.521264,0,2,1
1,noite,0,1,4,1,1,0,10,terca-feira,0,0,0,0,0,1
2,madrugada,0,2,181,2,2,0,60,terca-feira,0,0,0,0,0,1
15,tarde,1,18,21,22,20,1,333,quarta-feira,0,1,0,0,23,1
6,tarde,0,35,7,35,35,0,257,terca-feira,167.847469,0,4.648068,48,87,0
7,manha,0,76,4,76,76,0,407,terca-feira,380.090656,0,10.525553,56,119,1
1,manha,0,1,14,1,1,0,12,domingo,0,0,0,0,0,1
1,madrugada,6,6,6,6,0,0,501,domingo,0,0,0,0,0,1
8,noite,0,122,4,122,122,0,242,sabado,0,0,0,0,33,1
6,manha,0,32,4,32,32,0,271,quinta-Feira,22.525155,0,0.62916,10,12,1
1,noite,0,1,4,1,1,0,20,quarta-feira,4.306555,0,0.150287,0,0,1
4,tarde,0,28,4,28,28,0,156,quarta-feira,83.233907,0,2.324878,14,2,1
1,manha,0,4,31,4,4,0,87,terca-feira,18.028156,0,0.629135,1,10,0
2,noite,0,1,10,1,1,0,24,segunda-feira,0,0,0,0,0,1
2,tarde,0,4,31,4,4,0,97,segunda-feira,0,0,0,0,10,1
2,manha,0,1,80,1,1,0,36,segunda-feira,4.398623,0,0.122854,1,0,1
1,noite,0,21,4,21,21,0,176,domingo,0,0,0,0,0,1
2,madrugada,0,0,37,1,1,0,0,domingo,4.426402,1,0.123637,3,0,0
1,madrugada,0,1,96,1,1,0,2,domingo,0,0,0,0,0,1
4,madrugada,0,529,49,532,532,0,610,domingo,1475.724953,2,41.217444,44,0,0
1,madrugada,0,2,8,2,2,0,13,sabado,9.312931,0,0.260113,0,0,0
1,madrugada,0,1,7,1,1,0,4,quinta-Feira,4.430203,0,0.155125,0,0,0
78,madrugada,2,482,2,484,482,0,2336,quinta-Feira,2035.229026,3,56.71198,26,73,0
1,noite,0,26,21,26,26,0,216,quarta-feira,0,0,0,0,0,1
1,manha,0,0,13,1,1,0,0,domingo,0,0,0,0,0,1
