@relation 'metasploit-framework-data-weka.filters.unsupervised.attribute.AddExpression-Ea8/a8+0-Nstatus-weka.filters.unsupervised.attribute.Reorder-Rlast-first-weka.filters.unsupervised.attribute.ReplaceMissingWithUserConstant-Afirst-N0-R0-D0-Fyyyy-MM-dd\'T\'HH:mm:ss-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-weka.filters.unsupervised.attribute.Reorder-Rlast-first-weka.filters.unsupervised.attribute.Remove-R1,2,3,4,5,8,9,10,11,12,18,19,20,21,22,23,24,25,26,27,28,29,30,31,39,40,46,52,53,67,68,69-weka.filters.MultiFilter-Fweka.filters.unsupervised.attribute.AddExpression -E a8/a8+0 -N status-Fweka.filters.unsupervised.attribute.Reorder -R last-first-Fweka.filters.unsupervised.attribute.ReplaceMissingWithUserConstant -A first -N 0 -R 0 -D 0 -F \"yyyy-MM-dd\\\'T\\\'HH:mm:ss\"-Fweka.filters.unsupervised.attribute.NumericToNominal -R first-Fweka.filters.unsupervised.attribute.Reorder -R last-first-Fweka.filters.unsupervised.attribute.Remove -R 1,2,3,4,5,8,9,10,11,12,18,19,20,21,22,23,24,25,26,27,28,29,30,31,39,40,46,52,53,67,68,69-weka.filters.unsupervised.attribute.Remove-R20-weka.filters.unsupervised.attribute.Remove-V-R7,2,6,11,8,12,10,17,18,15,1,5,23,14,25,53'

@attribute num_commits numeric
@attribute created_at_day_turn {noite,manha,madrugada,tarde}
@attribute description_length numeric
@attribute files_changed numeric
@attribute files_added numeric
@attribute src_files numeric
@attribute files_modified numeric
@attribute new_entropy numeric
@attribute entropy_diff numeric
@attribute src_churn numeric
@attribute created_at_week_day {terca-feira,segunda-feira,sabado,sexta-feira,quarta-feira,domingo,quinta-Feira}
@attribute intra_branch {false,true}
@attribute at_mentions_comments numeric
@attribute other_files numeric
@attribute project_succ_rate numeric
@attribute status {0,1}

@data
1,madrugada,19,1,0,1,1,4.897065,0.012962,2,domingo,false,0,0,0.841575,1
1,madrugada,7,1,0,1,1,4.704869,0.012453,2,domingo,false,1,0,0.841545,1
5,manha,452,16,0,16,16,90.193449,0.239489,189,quarta-feira,false,3,0,0.841771,1
1,madrugada,180,11,5,1,1,4.349402,0.011553,2,quarta-feira,false,0,10,0.841741,1
156,madrugada,52,344,1,343,343,6017.090638,15.995337,102,terca-feira,false,0,0,0.841712,1
1,madrugada,37,2,0,2,2,9.095185,0.024178,6,terca-feira,false,0,0,0.841682,1
2,manha,157,2,1,1,1,5.016384,0.013335,169,segunda-feira,false,1,0,0.841653,1
2,manha,240,1,1,1,0,5.020054,0.013345,126,domingo,false,4,0,0.841623,1
5,madrugada,1952,1,0,1,1,18.498327,0.049174,166,domingo,false,0,0,0.841593,1
2,madrugada,99,1,0,1,1,4.610662,0.012261,56,sabado,false,0,0,0.841721,1
1,tarde,15,1,0,1,1,5.034502,0.013388,2,sexta-feira,false,0,0,0.841692,1
8,manha,173,2,1,1,1,4.94582,0.013153,189,sexta-feira,false,2,0,0.841662,1
1,madrugada,34,1,0,1,1,4.206485,0.011188,2,sexta-feira,false,2,0,0.841632,1
1,noite,193,1,0,1,1,4.658484,0.01239,73,quinta-Feira,false,0,0,0.841603,1
2,noite,95,3,0,3,3,13.371119,0.035563,215,quinta-Feira,false,1,0,0.841573,1
9,manha,44,2,1,1,1,4.664663,0.012406,175,quinta-Feira,false,2,0,0.841543,1
4,madrugada,184,2,1,1,1,5.018026,0.013352,159,quarta-feira,false,3,0,0.841514,1
2,madrugada,77,2,0,2,2,7.95463,0.021165,122,quarta-feira,false,1,0,0.841484,1
1,madrugada,193,1,0,1,1,4.716597,0.01255,77,quarta-feira,false,0,0,0.841642,0
6,noite,337,15,3,12,12,90.43388,0.240651,486,terca-feira,false,1,0,0.841612,1
4,noite,31,10,1,9,9,38.482264,0.102404,211,terca-feira,false,0,0,0.841582,1
1,tarde,74,1,0,1,1,4.873657,0.012969,2,sexta-feira,false,4,0,0.84171,1
3,manha,1152,4,3,4,1,4.732214,0.012593,417,sexta-feira,false,3,0,0.841681,1
1,madrugada,84,0,0,0,0,0,0,0,sexta-feira,false,0,0,0.841651,1
2,noite,64,0,0,0,0,0,0,0,quinta-Feira,false,2,0,0.841621,1
1,noite,95,0,0,0,0,0,0,0,quinta-Feira,false,2,0,0.841592,1
1,manha,349,1,0,1,1,4.851472,0.012875,10,quinta-Feira,false,1,0,0.841562,1
5,madrugada,215,0,0,0,0,0,0,0,quinta-Feira,false,1,0,0.841532,1
1,madrugada,13,0,0,0,0,0,0,0,quinta-Feira,false,0,0,0.841502,1
3,madrugada,285,2,1,1,1,5.041361,0.013382,160,quarta-feira,false,2,0,0.841631,1
2,madrugada,4,2,1,2,1,9.11515,0.024199,9,sabado,false,1,0,0.841759,1
8,madrugada,205,3,1,2,2,17.846818,0.047381,175,sabado,false,4,0,0.841729,1
1,noite,51,1,0,1,1,4.98714,0.013244,4,quinta-Feira,false,0,0,0.842333,1
1,tarde,233,1,0,1,1,4.451929,0.011822,5,quinta-Feira,false,0,0,0.842303,1
8,noite,363,3,1,3,2,9.267808,0.024614,767,quarta-feira,false,3,0,0.842432,1
2,tarde,68,1,0,1,1,5.203912,0.013821,6,quarta-feira,false,1,0,0.842403,1
1,madrugada,27,1,0,1,1,4.702125,0.01249,2,terca-feira,false,0,0,0.842532,1
1,madrugada,49,1,0,1,1,4.04901,0.010755,3,terca-feira,false,0,0,0.842502,1
42,noite,568,2,1,1,1,4.102731,0.010899,2719,segunda-feira,false,27,0,0.84279,1
1,noite,50,1,0,1,1,4.71308,0.012522,2,segunda-feira,false,1,0,0.84276,1
1,noite,96,2,0,2,2,8.791539,0.023358,24,segunda-feira,false,0,0,0.842731,1
5,noite,97,2,0,2,2,9.756531,0.025922,68,sabado,false,0,0,0.842701,1
3,noite,27,2,1,1,1,4.913921,0.013056,68,sabado,false,8,0,0.842671,1
2,tarde,55,2,0,2,2,8.798682,0.023377,8,sexta-feira,false,0,0,0.842801,1
1,madrugada,59,1,1,1,0,4.869372,0.012937,97,sexta-feira,false,0,0,0.842771,1
2,madrugada,105,1,0,1,1,8.998552,0.023914,7,sexta-feira,false,0,0,0.842741,1
6,tarde,252,2,1,1,1,19.637771,0.052196,664,quinta-Feira,false,5,0,0.842871,1
21,manha,25,6,2,4,3,63.945192,0.169961,871,quinta-Feira,false,60,0,0.843,1
6,madrugada,252,4,1,3,3,14.148964,0.037528,205,quinta-Feira,false,0,0,0.842971,1
3,manha,347,2,1,1,1,4.948028,0.013127,154,quarta-feira,false,2,0,0.842941,1
1,madrugada,21,1,0,1,1,4.869557,0.012919,4,quarta-feira,false,0,0,0.842911,1
20,madrugada,463,2,1,1,1,28.849376,0.076537,398,quarta-feira,false,0,0,0.842881,1
3,noite,602,10,4,7,6,45.387563,0.120413,1749,terca-feira,false,1,0,0.843041,0
1,manha,51,4,0,4,4,17.531221,0.04651,4,terca-feira,false,0,0,0.843011,1
1,madrugada,29,4,0,4,4,16.22176,0.043036,42,terca-feira,false,0,0,0.842981,1
1,madrugada,36,1,0,1,1,4.903737,0.01301,9,terca-feira,true,1,0,0.842952,1
7,noite,8,43,16,25,11,137.571569,0.364975,2488,segunda-feira,true,0,1,0.842922,1
10,noite,249,2,1,1,1,14.646835,0.038858,662,segunda-feira,false,8,0,0.842892,1
23,noite,150,5,2,3,2,50.522247,0.134035,756,segunda-feira,false,4,0,0.842863,1
4,noite,154,2,1,1,1,13.799596,0.03661,211,segunda-feira,false,0,0,0.842833,1
3,manha,50,2,1,1,1,4.875284,0.012934,96,domingo,false,1,0,0.842803,1
5,manha,52,2,1,1,1,4.882785,0.012954,102,domingo,false,1,0,0.842773,1
1,tarde,20,1,0,1,1,4.457514,0.011826,1,sabado,false,1,0,0.842933,0
2,madrugada,88,8,0,8,8,35.342528,0.093763,30,sabado,false,0,0,0.842903,1
5,noite,181,2,1,1,1,9.936935,0.026363,190,sexta-feira,false,3,0,0.842873,1
1,noite,9,1,0,1,1,4.683233,0.012425,2,sexta-feira,false,0,0,0.842844,1
3,noite,303,1,0,1,1,14.209412,0.037702,19,sexta-feira,false,0,0,0.842814,1
3,noite,303,1,0,1,1,14.209412,0.037702,19,sexta-feira,false,0,0,0.842974,0
4,noite,234,2,1,1,1,9.523135,0.025268,88,sexta-feira,false,5,0,0.842944,1
6,noite,87,2,1,1,1,5.0884,0.013501,128,sexta-feira,false,17,0,0.842914,1
4,madrugada,10,2,0,2,2,19.21711,0.050996,400,sexta-feira,false,0,0,0.842884,1
2,madrugada,12,2,2,3,0,9.375884,0.024478,304,sexta-feira,false,0,0,0.843044,0
1,noite,17,1,0,2,1,4.738656,0.012575,4,quinta-Feira,false,0,0,0.843014,1
1,noite,584,1,0,1,1,4.774052,0.012669,112,quinta-Feira,false,3,0,0.843174,0
250,noite,220,429,28,428,385,2513.767252,6.920245,12369,quinta-Feira,true,0,7,0.843145,1
1,tarde,75,1,0,1,1,4.196565,0.011136,1,quinta-Feira,false,0,0,0.843115,1
1,madrugada,75,1,0,1,1,4.632772,0.012294,2,quarta-feira,false,7,0,0.843245,1
1,noite,34,1,0,1,0,0,0,16,terca-feira,true,2,0,0.843406,0
5,noite,78,1,0,1,1,4.857362,0.01289,153,terca-feira,false,2,0,0.843376,1
2,manha,453,1,0,1,1,4.869035,0.012921,100,terca-feira,false,1,0,0.843346,1
3,madrugada,18,2,0,2,2,14.857624,0.039405,669,terca-feira,false,0,0,0.843477,1
10,noite,227,3,1,2,2,14.011013,0.03716,299,segunda-feira,false,2,0,0.843447,1
36,noite,504,1,0,1,1,67.371968,0.178682,576,segunda-feira,false,6,0,0.843417,1
1,noite,12,3,0,0,0,0,0,0,segunda-feira,false,2,3,0.843387,1
1,tarde,25,1,0,1,1,4.497083,0.011927,1,sabado,false,0,0,0.843518,1
7,noite,126,2,0,2,2,13.642278,0.036214,123,sexta-feira,false,0,0,0.843488,1
1,noite,18,2,0,2,2,9.287458,0.024654,9,sexta-feira,false,0,0,0.843458,1
1,noite,10,1,0,1,1,3.84384,0.010204,2,sexta-feira,false,0,0,0.843429,1
1,madrugada,28,1,0,1,1,4.993207,0.013255,2,sexta-feira,false,0,0,0.843399,1
1,noite,172,1,0,1,1,4.523813,0.012008,11,quinta-Feira,false,3,0,0.843369,1
1,madrugada,283,6,1,6,5,26.924317,0.071466,184,quinta-Feira,false,3,0,0.843339,1
1,noite,51,3,0,3,3,13.481667,0.03579,41,quarta-feira,false,0,0,0.843309,1
6,noite,168,6,3,3,1,4.726982,0.012549,440,quarta-feira,false,12,0,0.843279,1
1,noite,28,1,0,1,1,4.449478,0.011812,6,quarta-feira,false,0,0,0.843249,1
22,madrugada,153,6,2,4,4,77.375993,0.205409,2854,quarta-feira,false,2,0,0.84322,1
1,noite,12,1,0,1,1,4.678004,0.012419,22,terca-feira,false,0,0,0.84319,1
1,noite,26,3,0,3,3,14.322612,0.038022,34,terca-feira,false,0,0,0.843351,0
4,noite,48,204,0,204,204,953.760696,2.531936,545,terca-feira,false,0,0,0.843321,1
1,noite,115,1,1,1,0,5.027292,0.013348,206,terca-feira,false,0,0,0.843291,1
1,manha,16,1,0,1,1,4.353351,0.011558,2,terca-feira,false,0,0,0.843261,1
1,madrugada,188,1,0,1,1,4.457104,0.011834,12,terca-feira,false,0,0,0.843231,1
1,noite,91,1,0,1,1,4.926708,0.013087,18,sabado,false,2,0,0.843362,1
2,tarde,163,2,1,1,1,5.134449,0.013639,212,sabado,false,2,0,0.843523,0
1,noite,101,1,1,1,0,4.876367,0.012954,266,sexta-feira,false,2,0,0.843684,0
1,noite,75,2,0,2,2,9.354467,0.024849,9,sexta-feira,false,0,0,0.843654,1
1,tarde,270,1,1,1,0,4.927942,0.013091,267,sexta-feira,false,2,0,0.843625,1
4,madrugada,31,2,1,1,1,4.843235,0.012866,118,sexta-feira,false,1,0,0.843595,1
1,madrugada,529,3,0,3,3,14.090644,0.037431,70,sexta-feira,false,0,0,0.843565,1
1,noite,10,2,0,2,2,9.121267,0.02423,4,quinta-Feira,false,1,0,0.843535,1
8,noite,100,2,1,1,1,5.383472,0.014303,523,quinta-Feira,false,15,0,0.843505,1
4,noite,17,2,1,1,1,5.425741,0.014415,154,quinta-Feira,false,0,0,0.843666,0
2,tarde,60,2,1,1,1,9.373959,0.024904,90,quinta-Feira,false,2,0,0.843636,1
4,madrugada,316,8,3,6,5,20.529612,0.054542,196,quinta-Feira,false,1,0,0.843606,1
1,madrugada,60,2,0,2,2,9.363567,0.024877,9,quinta-Feira,false,0,0,0.843576,1
3,madrugada,222,2,0,2,2,14.232663,0.037813,83,quinta-Feira,false,0,0,0.843547,1
1,noite,7,1,0,1,1,4.333574,0.011513,1,quarta-feira,false,1,0,0.843517,1
1,tarde,8,1,0,1,1,4.376577,0.011627,1,quarta-feira,false,0,0,0.843487,1
2,tarde,2,1,0,1,1,4.498602,0.011952,3,quarta-feira,false,0,0,0.843648,0
1,madrugada,10,1,0,1,1,4.708425,0.012509,5,quarta-feira,false,0,0,0.84378,1
5,noite,23,2,0,2,2,4.974899,0.013219,169,terca-feira,false,0,0,0.84375,1
1,noite,9,1,0,1,1,4.90696,0.013038,2,terca-feira,false,0,0,0.84372,1
2,madrugada,16,1,0,1,1,8.768029,0.023297,26,terca-feira,false,1,0,0.843852,1
2,noite,22,2,0,2,2,10.453105,0.027775,31,segunda-feira,false,0,0,0.843822,1
1,noite,535,1,1,1,0,4.849761,0.012886,120,sabado,false,4,0,0.843792,1
2,noite,289,2,0,2,2,12.958913,0.034438,18,sexta-feira,false,0,0,0.843924,1
61,noite,562,12,2,10,10,45.871006,0.1219,1020,sexta-feira,false,7,0,0.843894,1
1,noite,320,1,1,1,0,4.861578,0.012921,95,sexta-feira,false,8,0,0.844056,0
1,manha,15,1,0,1,1,4.373727,0.011624,4,sexta-feira,false,0,0,0.844026,1
1,manha,16,1,0,1,1,4.787161,0.012723,4,sexta-feira,false,0,0,0.843996,1
1,manha,14,1,0,1,1,4.551545,0.012097,3,sexta-feira,false,0,0,0.843966,1
1,madrugada,7,1,0,1,1,4.530416,0.01204,6,sexta-feira,false,0,0,0.843936,1
9,noite,124,81,0,81,81,379.670433,1.009038,313,quinta-Feira,false,4,0,0.843906,1
4,tarde,152,18,0,18,18,118.283258,0.314358,3345,quinta-Feira,false,1,0,0.843876,1
1,madrugada,44,13,0,13,13,55.565729,0.147713,53,quarta-feira,false,0,0,0.843846,1
3,tarde,328,2,1,1,1,4.876675,0.012964,191,terca-feira,false,5,0,0.843816,1
2,madrugada,64,2,0,2,2,13.211783,0.035121,8,terca-feira,false,0,0,0.843786,1
1,madrugada,53,1,0,0,1,4.688742,0.012464,0,terca-feira,false,0,0,0.843756,1
5,madrugada,1399,6,3,3,3,47.033925,0.125032,380,segunda-feira,false,8,0,0.843726,1
1,noite,15,3,0,3,3,12.642137,0.033607,3,domingo,false,0,0,0.843696,1
1,tarde,37,1,0,1,1,4.302076,0.011436,4,sabado,false,2,0,0.843858,0
13,madrugada,368,36,12,45,12,155.027833,0.412095,2644,sabado,false,0,0,0.843828,1
3,noite,28,2,1,1,1,4.894877,0.013013,200,sexta-feira,false,0,0,0.843798,1
10,noite,439,7,0,7,7,12.944919,0.034415,139,sexta-feira,false,0,0,0.843768,1
2,noite,14,2,0,2,2,9.180173,0.024406,16,sexta-feira,false,10,0,0.843738,1
11,madrugada,146,5,3,3,2,9.799976,0.026054,459,sexta-feira,false,3,0,0.843708,1
1,madrugada,95,1,0,1,1,4.959519,0.013185,5,sexta-feira,false,0,0,0.843678,1
2,noite,12,1,0,1,1,4.522229,0.012023,6,quinta-Feira,false,0,0,0.843648,1
1,noite,39,1,1,1,0,4.795173,0.012544,78,quinta-Feira,false,0,0,0.84381,0
2,tarde,30,1,1,1,0,5.050319,0.013428,124,quinta-Feira,false,0,0,0.843973,0
3,madrugada,178,19,0,17,3,28.155675,0.074861,1381,quinta-Feira,false,0,1,0.843943,1
3,tarde,5,2,1,1,0,5.15594,0.013714,264,quarta-feira,false,0,0,0.844106,0
4,tarde,53,2,1,1,1,5.15594,0.013714,143,quarta-feira,false,6,0,0.844269,0
10,tarde,192,7,3,5,4,18.846147,0.050129,852,quarta-feira,false,9,0,0.844239,1
1,manha,17,4,0,2,4,17.738802,0.047183,5,quarta-feira,false,2,2,0.844208,1
3,manha,28,2,1,1,1,4.785966,0.01273,100,quarta-feira,false,7,0,0.844178,1
7,madrugada,104,43,0,107,43,65.388682,0.173926,75,terca-feira,false,3,0,0.844148,1
1,noite,110,1,0,1,1,4.409882,0.01173,12,segunda-feira,false,3,0,0.844118,1
1,noite,123,234,0,49,1,5.02622,0.013369,4396,segunda-feira,false,3,180,0.844281,0
1,noite,36,1,0,1,1,4.894003,0.013017,10,segunda-feira,false,0,0,0.844251,1
1,tarde,317,1,0,1,1,4.605117,0.012249,56,domingo,false,1,0,0.844221,1
2,tarde,171,2,1,1,1,4.84194,0.012879,96,sabado,false,1,0,0.844191,1
1,noite,20,2,0,0,2,7.668854,0.020403,0,sexta-feira,false,1,2,0.844161,1
6,noite,152,4,2,2,1,5.410308,0.014394,1761,sexta-feira,false,14,0,0.844131,1
3,noite,7,2,0,2,2,4.749669,0.012637,25,sexta-feira,false,0,0,0.844101,1
2,noite,63,1,1,1,0,5.013083,0.013341,134,sexta-feira,false,1,0,0.84407,1
2,tarde,90,1,0,1,1,8.954757,0.023837,108,sexta-feira,false,1,0,0.84404,1
5,tarde,2,17,4,5,13,41.99824,0.111796,743,sexta-feira,false,1,9,0.844204,0
3,noite,172,2,1,1,1,5.317555,0.014161,219,quinta-Feira,false,1,0,0.84453,0
2,noite,40,1,0,1,1,4.776392,0.01272,5,quinta-Feira,false,0,0,0.8445,1
1,noite,7,1,0,1,1,4.398801,0.011714,2,quinta-Feira,false,0,0,0.84447,1
15,noite,307,4,2,2,2,60.689724,0.161616,804,quinta-Feira,false,0,0,0.84444,1
1,madrugada,265,1,0,1,1,5.128718,0.013658,4,quinta-Feira,false,0,0,0.84441,1
3,noite,58,1,0,1,1,4.61213,0.012282,14,quarta-feira,false,0,0,0.84438,1
2,noite,212,4,1,4,3,16.354522,0.043551,67,quarta-feira,false,0,0,0.84435,1
1,noite,34,2,0,2,2,9.196544,0.02449,6,quarta-feira,false,2,0,0.84432,1
6,tarde,48,2,1,1,1,4.70313,0.012524,116,quarta-feira,false,2,0,0.844453,1
4,tarde,58,2,1,1,1,4.974382,0.013252,126,terca-feira,false,6,0,0.844423,1
4,tarde,50,2,1,1,1,4.928012,0.013128,105,terca-feira,false,2,0,0.844393,1
1,madrugada,463,3,0,3,3,11.729799,0.031248,4,terca-feira,false,3,0,0.844526,1
15,noite,260,15,0,15,15,75.270594,0.200519,130,segunda-feira,false,0,0,0.844496,1
10,noite,418,10,3,10,7,46.501621,0.123879,192,segunda-feira,false,0,0,0.844466,1
1,noite,147,1,0,1,1,4.618377,0.012303,34,segunda-feira,false,0,0,0.844436,1
14,madrugada,55,13,0,13,13,60.473617,0.1611,57,segunda-feira,false,0,0,0.844375,1
4,madrugada,117,2,0,2,2,4.396583,0.011714,17,domingo,false,3,0,0.844345,1
1,noite,10,2,0,2,2,8.98092,0.023943,6,sexta-feira,false,1,0,0.844315,1
1,tarde,54,2,0,2,2,6.696102,0.017852,16,quinta-Feira,false,3,0,0.844285,1
1,noite,75,3,0,3,3,14.077501,0.037531,19,quarta-feira,false,0,0,0.844254,1
3,madrugada,156,1,0,1,1,4.285212,0.011427,31,quarta-feira,false,1,0,0.844224,1
1,noite,162,3,0,3,3,13.531202,0.036084,28,terca-feira,false,0,0,0.844194,1
1,noite,77,1,0,1,1,4.587714,0.012234,5,terca-feira,false,0,0,0.844163,1
1,madrugada,227,1,0,1,1,4.906101,0.013083,13,terca-feira,false,0,0,0.844133,1
1,noite,252,3,0,3,3,14.015851,0.037376,18,segunda-feira,false,1,0,0.844103,1
1,noite,199,1,0,1,1,4.187529,0.011167,2,segunda-feira,false,0,0,0.844072,1
18,tarde,24,2,1,1,1,5.028757,0.01341,697,segunda-feira,false,13,0,0.844237,0
3,manha,25,2,0,2,2,9.327058,0.024873,18,segunda-feira,false,0,0,0.844206,1
3,noite,86,2,0,2,2,5.036082,0.013431,398,quinta-Feira,false,2,0,0.844176,1
2,tarde,89,2,0,2,2,4.402817,0.011421,15,quarta-feira,false,2,0,0.844146,1
6,manha,181,2,1,1,1,4.884905,0.012672,259,quarta-feira,false,10,0,0.844115,1
20,noite,272,4,1,3,3,81.92102,0.212511,482,terca-feira,false,6,0,0.844085,1
2,noite,130,3,0,3,3,12.872865,0.033394,45,terca-feira,false,3,0,0.844055,1
1,madrugada,179,1,1,1,0,5.066766,0.013144,219,terca-feira,false,5,0,0.844024,1
1,madrugada,174,1,1,1,0,5.006057,0.012986,177,terca-feira,false,2,0,0.843994,1
13,noite,82,10,0,10,10,30.542548,0.07923,257,segunda-feira,false,0,0,0.843963,1
1,noite,42,1,0,1,1,4.178448,0.010839,9,segunda-feira,false,0,0,0.843933,1
1,manha,256,1,0,1,1,4.625239,0.012,11,domingo,false,0,0,0.843902,1
3,tarde,152,2,1,1,1,5.093425,0.013215,251,sabado,false,5,0,0.843872,1
2,noite,98,2,1,1,1,4.810881,0.012481,72,sexta-feira,false,3,0,0.843841,1
1,manha,9,1,0,1,1,4.53549,0.011767,2,sexta-feira,false,0,0,0.843811,1
1,madrugada,29,1,0,1,1,4.510586,0.011704,7,sexta-feira,false,0,0,0.843781,1
1,madrugada,38,11,0,11,11,47.46971,0.123172,22,sexta-feira,false,0,0,0.84375,1
4,manha,128,2,1,1,1,9.881506,0.02564,44,quinta-Feira,false,2,0,0.843719,1
3,madrugada,325,2,1,1,1,9.254899,0.024014,175,quinta-Feira,false,3,0,0.843689,1
2,noite,60,5,0,5,5,26.990833,0.070034,191,quarta-feira,false,0,0,0.843658,1
2,noite,5,5,0,5,5,26.990833,0.070058,191,quarta-feira,false,0,0,0.843628,1
1,noite,13,1,0,1,1,3.90347,0.010129,2,quarta-feira,false,0,0,0.843793,0
1,tarde,75,1,0,0,1,4.723773,0.012257,0,quarta-feira,false,0,1,0.843762,1
13,manha,535,3,1,2,2,41.638902,0.108042,427,quarta-feira,false,8,0,0.843732,1
1,noite,79,1,0,1,1,4.185922,0.010861,2,terca-feira,false,0,0,0.843897,0
1,noite,22,2,0,2,2,9.363716,0.024296,12,terca-feira,false,0,0,0.843866,1
2,noite,96,2,0,2,2,4.556896,0.011828,12,terca-feira,false,0,0,0.843836,1
4,tarde,124,5,0,5,5,7.913057,0.020539,66,terca-feira,false,4,0,0.843805,1
15,manha,56,2,1,1,1,4.687914,0.012168,167,terca-feira,false,4,0,0.843774,1
1,madrugada,80,4,3,3,1,14.352784,0.037254,238,terca-feira,false,0,1,0.843744,1
1,madrugada,56,1,0,1,1,4.005596,0.010397,2,terca-feira,false,0,0,0.843713,1
1,noite,302,1,0,1,1,4.916425,0.012761,171,segunda-feira,false,2,0,0.843683,1
31,manha,22,7,3,3,2,49.728408,0.129075,1272,segunda-feira,false,1,0,0.843652,1
6,tarde,78,2,1,1,1,19.410346,0.050382,652,domingo,false,5,0,0.843621,1
5,manha,44,4,0,3,4,28.288401,0.073426,17,domingo,false,2,0,0.843591,1
12,madrugada,18,4,1,3,3,65.363729,0.169658,409,sabado,false,7,0,0.84356,1
3,noite,141,2,0,2,2,4.831609,0.012543,28,sexta-feira,false,0,0,0.843529,1
1,noite,21,1,1,1,0,4.771891,0.012317,126,sexta-feira,false,0,0,0.843499,1
3,noite,75,28,0,28,28,141.252072,0.366681,1077,sexta-feira,false,1,0,0.843468,1
10,noite,39,2,1,1,1,11.859522,0.030829,2369,sexta-feira,false,9,0,0.843437,1
1,noite,11,5,0,0,5,21.782259,0.056623,0,sexta-feira,false,2,5,0.843407,1
11,noite,18,3,1,2,2,5.212016,0.013549,666,quinta-Feira,false,7,0,0.843376,1
1,noite,25,2,0,2,2,8.913315,0.023176,4,quinta-Feira,false,0,0,0.843345,1
2,noite,836,4,0,4,4,0,0,115,quinta-Feira,false,5,0,0.843314,1
13,noite,11,2,1,1,1,53.993679,0.140442,596,quinta-Feira,false,0,0,0.843284,1
6,madrugada,612,2,0,2,2,28.300782,0.073694,1575,quinta-Feira,false,0,0,0.843253,1
1,noite,59,1,0,1,1,4.355753,0.011342,56,quarta-feira,false,1,0,0.843222,1
11,noite,78,2,1,1,1,5.28546,0.013763,293,quarta-feira,false,21,0,0.843191,1
4,noite,16,1,0,1,1,4.724787,0.012306,51,quarta-feira,false,3,0,0.84316,1
3,manha,50,3,0,2,1,0,0,162,quarta-feira,false,2,1,0.84313,1
1,manha,67,19,0,19,19,86.690853,0.225825,92,quarta-feira,false,0,0,0.843099,1
3,madrugada,53,1,0,1,1,4.940483,0.01287,12,quarta-feira,false,0,0,0.843068,1
1,madrugada,22,1,0,1,1,4.800101,0.012504,2,quarta-feira,false,0,0,0.843037,1
7,noite,114,4,0,4,4,18.030491,0.046975,148,terca-feira,false,3,0,0.843006,1
3,noite,148,2,1,1,1,4.893386,0.012749,178,terca-feira,false,0,0,0.842975,1
3,manha,163,2,0,2,2,9.398095,0.024485,106,terca-feira,false,3,0,0.842944,1
2,manha,140,1,0,1,1,4.761354,0.012405,122,terca-feira,false,0,0,0.842913,1
1,manha,115,1,0,1,1,4.390616,0.011439,8,terca-feira,false,0,0,0.842882,1
1,noite,86,1,0,1,1,4.618351,0.012027,53,segunda-feira,false,1,0,0.842852,1
2,noite,935,1,0,1,1,4.353326,0.011337,163,segunda-feira,false,5,0,0.842821,1
6,noite,211,3,0,3,3,7.99939,0.020844,53,sexta-feira,false,1,0,0.84279,1
1,madrugada,62,1,0,1,1,4.901039,0.012772,7,sexta-feira,false,6,0,0.842759,1
1,noite,213,1,1,1,0,4.948483,0.012938,53,quinta-Feira,false,3,0,0.842728,1
2,noite,89,14,0,14,10,23.478991,0.061385,5092,quinta-Feira,false,0,0,0.842697,1
4,tarde,34,2,1,1,1,9.456512,0.024724,130,quinta-Feira,false,1,0,0.842863,0
4,noite,350,41,31,21,2,145.048156,0.379318,1843,quarta-feira,false,2,19,0.842832,1
11,noite,834,4,1,3,3,14.01652,0.036528,365,quarta-feira,false,7,0,0.842801,1
1,noite,160,1,0,1,1,4.416327,0.011549,2,quarta-feira,false,0,0,0.84277,1
8,noite,13,2,1,1,1,4.929701,0.012895,207,terca-feira,false,4,0,0.842739,1
1,noite,112,2,0,2,2,9.077962,0.023746,8,terca-feira,false,2,0,0.842708,1
4,madrugada,111,9,5,5,4,23.751578,0.062129,96,terca-feira,false,0,0,0.842677,1
1,madrugada,654,252,0,246,1,4.191075,0.010963,27703,terca-feira,false,4,6,0.842646,1
1,noite,162,2,0,2,2,8.963135,0.023446,10,segunda-feira,false,2,0,0.842615,1
1,noite,170,1,0,1,1,4.298787,0.011245,3,segunda-feira,false,0,0,0.842583,1
2,tarde,73,2,1,1,1,4.959507,0.012973,42,segunda-feira,false,1,0,0.842552,1
1,tarde,610,1,0,1,1,4.519877,0.011823,4,segunda-feira,false,1,0,0.842521,1
6,manha,101,2,1,1,1,23.171259,0.060611,144,segunda-feira,false,0,0,0.84249,1
1,madrugada,35,1,0,1,1,4.167986,0.010903,1,segunda-feira,false,0,0,0.842459,1
5,noite,208,6,2,4,4,15.226564,0.03983,292,domingo,false,3,0,0.842428,1
2,manha,50,9,0,9,9,41.678088,0.109022,156,domingo,false,7,0,0.842594,0
1,manha,19,1,0,1,1,4.464504,0.01168,61,sabado,false,0,0,0.842563,1
1,noite,41,2,0,2,2,9.429314,0.024668,24,sexta-feira,false,0,0,0.842532,1
1,noite,45,1,0,1,1,4.393118,0.011493,16,quinta-Feira,false,0,0,0.842501,1
