@relation 'scikit-learn-data-weka.filters.unsupervised.attribute.AddExpression-Ea8/a8+0-Nstatus-weka.filters.unsupervised.attribute.Reorder-Rlast-first-weka.filters.unsupervised.attribute.ReplaceMissingWithUserConstant-Afirst-N0-R0-D0-Fyyyy-MM-dd\'T\'HH:mm:ss-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-weka.filters.unsupervised.attribute.Reorder-Rlast-first-weka.filters.unsupervised.attribute.Remove-R1,2,3,4,5,8,9,10,11,12,18,19,20,21,22,23,24,25,26,27,28,29,30,31,39,40,46,52,53,67,68,69-weka.filters.MultiFilter-Fweka.filters.unsupervised.attribute.AddExpression -E a8/a8+0 -N status-Fweka.filters.unsupervised.attribute.Reorder -R last-first-Fweka.filters.unsupervised.attribute.ReplaceMissingWithUserConstant -A first -N 0 -R 0 -D 0 -F \"yyyy-MM-dd\\\'T\\\'HH:mm:ss\"-Fweka.filters.unsupervised.attribute.NumericToNominal -R first-Fweka.filters.unsupervised.attribute.Reorder -R last-first-Fweka.filters.unsupervised.attribute.Remove -R 1,2,3,4,5,8,9,10,11,12,18,19,20,21,22,23,24,25,26,27,28,29,30,31,39,40,46,52,53,67,68,69-weka.filters.unsupervised.attribute.Remove-R20-weka.filters.unsupervised.attribute.Remove-V-R7,2,6,10,11,12,1,9,16,17,8,14,18,15,19,53'

@attribute num_commits numeric
@attribute created_at_day_turn {madrugada,noite,manha,tarde}
@attribute description_length numeric
@attribute files_modified numeric
@attribute files_changed numeric
@attribute src_files numeric
@attribute created_at_week_day {terca-feira,domingo,sexta-feira,segunda-feira,sabado,quinta-Feira,quarta-feira}
@attribute files_deleted numeric
@attribute test_churn numeric
@attribute new_entropy numeric
@attribute files_added numeric
@attribute other_files numeric
@attribute entropy_diff numeric
@attribute src_churn numeric
@attribute commits_on_files_touched numeric
@attribute status {0,1}

@data
2,tarde,18,2,2,2,sabado,0,18,4.551,0,0,0.102967,0,9,0
1,tarde,10,1,1,1,sabado,0,0,4.571776,0,0,0.103437,4,9,1
1,tarde,10,2,2,2,sabado,0,10,9.016451,0,0,0.203998,7,9,1
3,noite,21,3,3,3,sexta-feira,0,0,4.193155,0,0,0.09487,44,26,1
131,manha,14,17,26,16,quinta-Feira,2,2065,637.987913,7,0,14.434577,3803,28,0
1,manha,55,1,1,0,quinta-Feira,0,0,4.593549,0,1,0.10393,0,2,1
1,madrugada,217,1,1,1,quinta-Feira,0,0,4.585737,0,0,0.103753,11,6,1
134,madrugada,29,4,4,2,quinta-Feira,0,1333,260.043807,0,0,5.883556,2874,53,1
1,noite,9,1,1,1,quarta-feira,0,0,4.235774,0,0,0.095835,2,0,1
2,manha,109,3,3,1,quarta-feira,0,9,13.849494,0,0,0.313348,0,11,1
1,noite,22,1,1,1,terca-feira,0,0,4.517264,0,0,0.102204,8,2,1
2,noite,115,3,3,3,terca-feira,0,77,8.811849,0,0,0.19937,15,25,1
1,tarde,9,5,5,5,terca-feira,0,0,13.67071,0,0,0.309304,56,1,1
2,madrugada,10,2,2,1,terca-feira,0,0,0,0,1,0,2,0,1
13,madrugada,59,8,8,8,terca-feira,0,167,18.471999,0,0,0.417933,520,34,1
15,noite,31,13,13,11,segunda-feira,0,49,27.111028,0,0,0.613393,280,14,0
1,tarde,14,2,2,2,sexta-feira,0,8,8.92633,0,0,0.20196,8,1,1
10,tarde,70,8,8,5,sexta-feira,0,139,27.215358,0,0,0.615753,78,31,0
2,tarde,75,1,1,1,sexta-feira,0,0,4.566336,0,0,0.103423,83,2,1
1,manha,19,1,1,0,sexta-feira,0,0,4.744181,0,0,0.107451,0,46,1
3,noite,82,2,2,2,quinta-Feira,0,48,8.913808,0,0,0.201889,31,2,1
1,tarde,22,1,1,1,quinta-Feira,0,0,4.52237,0,0,0.10287,4,0,1
1,tarde,5,1,1,0,quinta-Feira,0,0,4.499953,0,0,0.10236,0,10,1
2,madrugada,31,1,1,1,quarta-feira,0,0,3.51696,0,0,0.080145,9,9,1
1,tarde,60,1,1,1,terca-feira,0,11,4.238748,0,0,0.096594,0,5,1
1,tarde,66,3,3,3,terca-feira,0,3,13.309843,0,0,0.303308,12,7,1
1,noite,10,2,2,2,segunda-feira,0,11,0,0,0,0,3,0,1
1,noite,57,2,2,2,segunda-feira,0,11,8.531588,0,0,0.19442,8,3,1
1,tarde,91,2,2,2,segunda-feira,0,10,8.744004,0,0,0.19926,8,1,0
1,madrugada,47,1,1,0,sabado,0,0,4.513753,0,0,0.102969,0,11,1
1,tarde,55,3,4,4,sexta-feira,0,19,18.123454,1,0,0.413436,544,16,1
2,tarde,23,1,2,0,sexta-feira,0,0,0,1,1,0,0,0,1
13,noite,213,4,4,3,quinta-Feira,0,217,43.910265,0,0,1.001686,258,47,1
1,noite,15,1,1,0,quarta-feira,0,0,5.00907,0,0,0.114268,0,0,1
2,tarde,4,1,1,1,domingo,0,0,4.331244,0,0,0.098806,7,14,0
4,madrugada,56,1,1,1,sabado,0,0,11.908819,0,0,0.271952,78,1,0
1,tarde,17,2,2,2,sexta-feira,0,7,8.770181,0,0,0.200278,4,9,1
12,tarde,111,3,3,2,sexta-feira,0,124,28.348483,0,0,0.646696,186,9,1
2,madrugada,27,4,4,4,sexta-feira,0,8,13.364394,0,0,0.305192,84,32,1
1,madrugada,11,1,1,1,quinta-Feira,0,0,4.355743,0,0,0.099469,4,0,1
2,madrugada,20,1,1,1,quinta-Feira,0,0,8.729597,0,0,0.199351,6,0,1
2,noite,19,2,2,2,quarta-feira,0,17,4.379831,0,0,0.100019,8,4,1
9,madrugada,35,3,3,2,quarta-feira,0,52,31.088322,0,0,0.709939,92,2,1
3,tarde,14,2,2,2,terca-feira,0,9,0,0,0,0,4,0,1
2,tarde,20,1,1,1,terca-feira,0,0,9.381023,0,0,0.214227,11,2,1
1,noite,41,1,1,1,segunda-feira,0,0,4.277293,0,0,0.09768,4,1,1
2,madrugada,230,2,2,2,sabado,0,100,9.098685,0,0,0.208015,46,26,0
65,tarde,9,21,29,21,quinta-Feira,2,2919,0,6,0,0,10755,0,0
5,tarde,37,3,3,2,quarta-feira,0,10,36.363836,0,0,0.831354,165,48,1
1,noite,12,1,1,1,terca-feira,0,0,4.326827,0,0,0.09892,7,4,1
7,noite,59,2,2,2,sexta-feira,0,43,27.105255,0,0,0.619684,59,8,1
61,noite,207,13,18,10,sexta-feira,1,606,95.348448,4,0,2.179869,6233,8,1
1,noite,27,1,1,1,sexta-feira,0,0,4.30548,0,0,0.098432,2,3,1
4,tarde,33,4,4,2,sexta-feira,0,72,45.869018,0,0,1.048665,95,55,1
1,madrugada,29,2,2,2,sexta-feira,0,284,8.737066,0,0,0.199748,349,10,0
2,noite,48,1,1,1,quinta-Feira,0,0,4.556719,0,0,0.104176,38,4,1
1,tarde,32,1,1,1,quinta-Feira,0,0,0,0,0,0,15,0,1
1,tarde,29,2,2,2,quarta-feira,0,19,8.830602,0,0,0.201887,8,29,0
7,noite,11,1,1,1,terca-feira,0,0,12.712393,0,0,0.290633,382,25,1
5,manha,30,4,4,3,terca-feira,0,85,0,0,0,0,27,0,1
1,madrugada,2,0,1,1,terca-feira,0,0,4.373141,1,0,0.099978,1,0,0
7,noite,18,3,3,3,segunda-feira,0,18,17.309224,0,0,0.395721,24,3,1
2,manha,15,4,4,3,domingo,0,18,0,0,0,0,68,0,0
1,noite,6,1,1,1,sabado,0,0,4.341137,0,0,0.099247,2,4,1
3,noite,96,1,3,2,quinta-Feira,0,0,13.977857,2,0,0.319569,207,0,0
2,tarde,7,4,4,4,quinta-Feira,0,19,18.370041,0,0,0.419985,68,68,1
2,tarde,16,3,3,2,quinta-Feira,0,13,4.453239,0,0,0.101812,14,17,1
2,madrugada,58,1,1,1,quinta-Feira,0,0,4.620155,0,0,0.105629,27,13,0
2,noite,70,1,1,0,quarta-feira,0,0,9.728506,0,0,0.22242,0,2,1
1,manha,7,1,1,1,quarta-feira,0,4,0,0,0,0,0,0,1
16,tarde,41,6,6,5,terca-feira,0,116,35.655892,0,0,0.81519,610,33,1
1,tarde,12,2,2,2,terca-feira,0,31,8.3752,0,0,0.19148,3,50,1
41,noite,1,14,26,11,segunda-feira,2,1157,342.083568,10,1,7.821017,6566,16,0
1,noite,28,1,1,1,segunda-feira,0,3,4.50336,0,0,0.10296,0,1,0
9,noite,28,3,3,2,segunda-feira,0,3,9.165387,0,0,0.209547,12,28,1
1,tarde,38,1,1,1,segunda-feira,0,16,4.540077,0,0,0.103799,0,1,1
6,tarde,34,9,9,7,domingo,0,22,53.516556,0,0,1.22355,56,52,1
13,tarde,182,4,4,4,domingo,0,138,51.245963,0,0,1.171638,219,7,1
5,noite,39,3,3,2,sabado,0,52,8.893499,0,0,0.203332,13,14,1
1,madrugada,84,1,1,1,sabado,0,0,4.528134,0,0,0.103527,10,14,0
11,madrugada,8,3,3,2,sabado,0,310,40.603407,0,0,0.928317,190,61,1
7,madrugada,6,2,2,2,sabado,0,32,8.479072,0,0,0.193857,53,5,1
5,noite,66,1,1,1,sexta-feira,0,30,4.311192,0,0,0.098567,0,0,1
1,tarde,37,1,1,1,sexta-feira,0,0,4.314874,0,0,0.098651,19,8,0
1,tarde,62,2,2,2,sexta-feira,0,17,8.8434,0,0,0.202187,17,8,1
32,noite,13,16,16,13,quinta-Feira,0,211,39.232852,0,0,0.896987,323,13,1
2,noite,48,2,2,2,quinta-Feira,0,19,17.740867,0,0,0.405583,28,5,1
3,noite,36,2,2,2,quarta-feira,0,22,18.130863,0,0,0.414498,21,7,1
1,tarde,4,1,1,1,quarta-feira,0,0,4.737714,0,0,0.108311,1,0,1
3,tarde,9,1,1,1,terca-feira,0,0,13.080496,0,0,0.29904,19,17,1
25,manha,376,3,3,2,sabado,0,616,21.547845,0,0,0.492616,1733,53,1
15,madrugada,90,12,194,34,sexta-feira,0,0,481.815524,182,56,11.015057,2651,4,0
1,noite,7,1,1,1,quinta-Feira,0,0,4.330417,0,0,0.099,2,9,1
2,manha,7,1,1,1,quinta-Feira,0,0,9.854225,0,0,0.225281,17,0,1
1,tarde,20,2,2,2,quarta-feira,0,13,8.938334,0,0,0.204342,4,6,1
36,tarde,14,14,18,12,quarta-feira,0,470,114.500245,4,0,2.61764,14714,6,0
10,noite,35,2,2,2,terca-feira,0,4,13.64518,0,0,0.311948,128,10,1
1,tarde,6,1,1,1,terca-feira,0,0,4.32401,0,0,0.098853,2,38,1
8,tarde,266,5,5,5,segunda-feira,0,60,26.316314,0,0,0.601629,1314,22,0
4,tarde,16,2,2,2,segunda-feira,0,15,8.71097,0,0,0.199508,9,11,1
1,noite,14,1,1,1,domingo,0,0,4.373145,0,0,0.100159,2,22,1
4,tarde,7,5,5,5,sabado,0,40,13.719208,0,0,0.314215,107,17,1
1,madrugada,42,2,2,2,sabado,0,20,8.96727,0,0,0.20538,12,11,1
15,manha,44,3,7,0,sexta-feira,2,0,38.271962,2,0,0.876555,0,16,1
1,manha,5,1,1,0,sexta-feira,0,0,4.60007,0,0,0.105357,0,3,1
1,noite,40,1,1,1,quinta-Feira,0,0,4.695097,0,0,0.107533,80,13,0
29,noite,62,5,6,3,quinta-Feira,0,206,27.544168,1,0,0.630852,594,15,1
1,tarde,30,1,1,1,quarta-feira,0,0,4.371443,0,0,0.100121,6,15,1
5,manha,53,2,2,2,quarta-feira,0,18,4.578198,0,0,0.104856,30,11,1
1,madrugada,26,1,1,1,quarta-feira,0,0,4.19881,0,0,0.096167,10,3,1
3,madrugada,65,2,2,2,terca-feira,0,23,12.536601,0,0,0.288658,9,15,1
1,noite,28,1,1,1,segunda-feira,0,0,4.487159,0,0,0.103318,35,6,1
1,tarde,49,1,1,1,segunda-feira,0,17,4.778599,0,0,0.110023,0,5,1
1,tarde,48,1,1,1,segunda-feira,0,0,4.557487,0,0,0.104932,20,6,0
8,madrugada,103,2,2,2,domingo,0,41,4.302399,0,0,0.099059,365,5,1
1,noite,7,0,0,0,sexta-feira,0,0,0,0,0,0,0,0,0
8,manha,78,5,5,2,sexta-feira,0,16,4.419668,0,0,0.101759,59,7,1
1,madrugada,15,1,1,1,sexta-feira,0,0,4.452524,0,0,0.102516,2,12,0
1,madrugada,4,1,1,1,sexta-feira,0,0,4.309361,0,0,0.09922,4,11,1
1,madrugada,5,1,1,1,sexta-feira,0,0,3.971508,0,0,0.091441,4,1,1
1,noite,39,2,2,2,quinta-Feira,0,10,9.287572,0,0,0.213839,4,75,1
1,tarde,88,1,1,1,quarta-feira,0,0,4.293949,0,0,0.098865,2,13,1
2,tarde,20,2,2,2,quarta-feira,0,14,9.080181,0,0,0.209064,16,5,1
1,manha,39,1,2,0,quarta-feira,0,0,4.886613,1,1,0.112511,0,1,1
2,noite,6,1,1,1,terca-feira,0,0,4.189298,0,0,0.096455,6,0,1
2,noite,11,1,1,1,domingo,0,0,8.378361,0,0,0.192905,6,9,0
57,madrugada,151,13,23,12,sabado,2,1351,27.067285,8,1,0.6232,4396,1,1
6,tarde,10,11,11,11,sexta-feira,0,40,41.408898,0,0,0.953403,45,41,1
1,manha,261,3,3,2,quinta-Feira,0,7,13.896755,0,0,0.319961,2,51,1
2,madrugada,19,2,2,2,quinta-Feira,0,26,4.377862,0,0,0.101022,3,5,0
2,noite,81,2,2,2,quarta-feira,0,32,8.797142,0,0,0.202999,13,18,1
1,manha,20,2,2,2,quarta-feira,0,0,3.686111,0,0,0.085059,3,7,1
6,noite,23,2,2,2,terca-feira,0,0,9.589282,0,0,0.221278,39,3,1
16,madrugada,97,4,4,2,segunda-feira,0,124,22.626219,0,0,0.522113,456,67,1
9,manha,79,7,8,7,domingo,0,20,32.059999,1,0,0.739803,334,29,0
2,tarde,21,2,2,2,sexta-feira,0,16,4.589775,0,0,0.105912,2,5,1
4,manha,402,4,4,3,sexta-feira,0,15,54.661327,0,0,1.261383,1409,17,0
3,noite,34,4,4,2,quinta-Feira,0,54,37.260097,0,0,0.859826,228,30,1
6,tarde,8,3,3,2,quinta-Feira,0,22,0,0,0,0,15,0,1
1,tarde,87,2,6,8,quinta-Feira,4,95,9.107194,0,0,0.209506,87,7,1
2,tarde,7,1,1,1,quinta-Feira,0,0,4.542845,0,0,0.104166,25,7,1
1,tarde,114,2,2,0,quarta-feira,0,0,9.5919,0,1,0.220662,0,6,1
1,tarde,61,1,1,1,quarta-feira,0,0,4.127097,0,0,0.094633,2,10,1
1,tarde,26,3,6,6,quarta-feira,3,65,12.705096,0,0,0.291326,195,10,1
1,noite,35,4,4,3,terca-feira,0,18,0,0,0,0,11,0,1
3,tarde,106,9,9,8,terca-feira,0,69,40.914926,0,0,0.938174,61,72,1
1,tarde,19,1,1,1,terca-feira,0,0,4.959673,0,0,0.113724,5,9,1
1,manha,79,2,2,2,terca-feira,0,15,8.670496,0,0,0.198812,19,38,1
1,tarde,22,1,1,1,segunda-feira,0,0,0,0,0,0,4,0,1
6,tarde,56,2,2,2,domingo,0,7,8.348185,0,0,0.191619,98,34,1
2,tarde,26,5,5,5,domingo,0,33,22.621693,0,0,0.519243,49,34,1
1,tarde,48,2,3,3,domingo,0,0,9.099193,1,0,0.208857,17,0,1
3,manha,63,2,3,0,domingo,0,0,9.353379,1,0,0.214691,0,3,1
1,tarde,25,1,1,1,sabado,0,0,4.214501,0,0,0.096739,2,14,1
137,madrugada,11,19,19,17,sabado,0,2004,163.541345,0,0,3.765415,1914,223,1
1,tarde,9,1,1,0,sexta-feira,0,0,4.238637,0,0,0.097293,0,3,1
1,tarde,12,1,1,1,sexta-feira,0,0,4.742749,0,0,0.108864,2,0,1
1,noite,19,1,1,1,quinta-Feira,0,10,4.278773,0,0,0.098214,0,11,1
1,tarde,15,1,1,1,terca-feira,0,0,4.64345,0,0,0.106585,4,5,1
3,tarde,33,6,6,5,terca-feira,0,22,21.886883,0,0,0.502387,849,73,1
2,manha,44,7,9,0,domingo,0,0,73.34243,2,0,1.685308,0,17,1
3,madrugada,18,1,1,0,domingo,0,0,13.215525,0,0,0.303675,0,11,1
76,manha,10,81,93,75,sexta-feira,8,620,107.491158,4,3,2.469998,1891,95,0
3,manha,18,2,2,2,sexta-feira,0,13,9.105287,0,0,0.209227,19,0,0
3,tarde,16,2,2,2,quarta-feira,0,40,8.893933,0,0,0.204368,30,15,1
13,tarde,6,6,6,6,quarta-feira,0,54,51.442433,0,0,1.182062,1521,44,0
1,madrugada,63,2,2,2,quarta-feira,0,13,9.181099,0,0,0.210967,10,6,1
2,noite,73,3,4,4,segunda-feira,0,0,17.9099,1,0,0.411545,257,44,0
1,tarde,10,1,1,1,segunda-feira,0,0,4.039312,0,0,0.092818,2,29,1
1,tarde,8,1,1,1,segunda-feira,0,0,4.28465,0,0,0.098455,2,0,1
3,manha,52,1,1,1,segunda-feira,0,0,11.998593,0,0,0.275711,338,21,1
6,madrugada,10,8,8,8,sabado,0,110,35.881224,0,0,0.824486,0,65,1
2,madrugada,33,1,1,1,sexta-feira,0,0,4.667013,0,0,0.10724,46,0,1
6,tarde,36,2,4,3,quinta-Feira,0,0,23.008051,2,0,0.528683,562,1,1
1,madrugada,9,1,1,1,quinta-Feira,0,0,3.274993,0,0,0.075254,3,8,1
7,noite,37,3,3,2,quarta-feira,0,84,0,0,0,0,9,0,1
7,tarde,12,1,1,1,quarta-feira,0,0,23.98581,0,0,0.551156,1401,0,1
3,tarde,93,2,2,2,terca-feira,0,45,17.975641,0,0,0.413056,126,21,1
4,noite,125,3,3,3,domingo,0,23,16.957384,0,0,0.389651,12,6,1
1,noite,7,1,1,1,sexta-feira,0,0,4.693583,0,0,0.10785,13,0,1
1,tarde,13,1,1,1,quinta-Feira,0,0,4.326838,0,0,0.099423,10,8,1
1,tarde,13,1,1,1,quarta-feira,0,0,4.70488,0,0,0.10811,3,1,1
1,madrugada,44,1,1,1,quarta-feira,0,0,4.721776,0,0,0.108498,8,10,1
1,tarde,11,1,1,1,terca-feira,0,0,3.807975,0,0,0.087501,2,10,1
2,tarde,27,1,1,1,terca-feira,0,0,4.353074,0,0,0.100026,10,34,0
12,tarde,22,3,3,2,terca-feira,0,47,63.646671,0,0,1.462487,85,54,1
2,tarde,13,1,1,1,segunda-feira,0,0,8.803273,0,0,0.202283,4,19,1
1,manha,36,1,1,0,segunda-feira,0,0,4.737136,0,0,0.108851,0,17,1
1,noite,19,1,1,1,sexta-feira,0,0,4.351392,0,0,0.099981,2,12,1
6,tarde,140,7,7,7,sexta-feira,0,113,96.015342,0,0,2.206132,558,32,0
228,tarde,96,7,11,7,sexta-feira,1,1946,121.332631,3,0,2.787855,8391,5,1
1,tarde,13,1,1,1,sexta-feira,0,0,4.920275,0,0,0.113053,7,2,1
2,tarde,24,1,1,1,sexta-feira,0,0,4.669808,0,0,0.107299,31,2,0
1,manha,8,1,1,1,sexta-feira,0,4,4.335,0,0,0.099606,0,13,1
3,tarde,9,5,5,4,quinta-Feira,0,72,57.657967,0,0,1.324814,72,87,0
6,tarde,75,2,2,2,quinta-Feira,0,22,8.792738,0,0,0.202032,101,12,0
6,tarde,67,2,4,2,quinta-Feira,1,0,14.646085,1,0,0.336525,243,12,0
6,manha,88,4,4,3,quinta-Feira,0,0,9.149701,0,1,0.210234,257,8,0
10,noite,16,4,4,3,quarta-feira,0,99,36.167007,0,0,0.831013,28,0,1
3,noite,12,2,2,2,quarta-feira,0,65,21.270444,0,0,0.488733,4,3,1
83,madrugada,1,88,95,48,quarta-feira,0,538,721.522546,7,2,16.578498,904,346,0
1,noite,44,1,1,0,terca-feira,0,0,4.756308,0,0,0.109286,0,43,1
8,noite,16,17,17,15,terca-feira,0,64,71.184346,0,0,1.63561,761,35,0
6,tarde,15,3,3,2,terca-feira,0,11,8.959215,0,0,0.205855,20,7,1
1,tarde,36,3,3,2,terca-feira,0,49,14.307318,0,0,0.328739,15,60,1
6,tarde,75,2,2,2,segunda-feira,0,300,26.302807,0,0,0.605473,424,19,1
1,tarde,30,1,1,1,segunda-feira,0,0,4.33687,0,0,0.099832,5,17,1
1,tarde,6,1,1,0,segunda-feira,0,0,4.405062,0,0,0.101402,0,6,1
3,tarde,12,1,1,1,segunda-feira,0,66,13.691506,0,0,0.315169,0,13,1
40,tarde,10,12,12,8,segunda-feira,0,687,166.15055,0,0,3.824673,4424,71,1
3,tarde,90,70,70,70,segunda-feira,0,24,312.563275,0,0,7.194995,1031,315,1
3,madrugada,15,1,2,0,sabado,0,0,4.801626,1,1,0.110532,0,5,0
15,noite,29,3,3,3,sexta-feira,0,62,17.93593,0,0,0.412878,359,33,1
48,manha,16,13,13,10,quinta-Feira,0,599,42.172375,0,0,0.970781,5037,8,1
1,noite,12,1,1,1,quarta-feira,0,0,4.375741,0,0,0.100727,12,45,1
1,tarde,9,1,1,1,quarta-feira,0,0,4.378719,0,0,0.100796,10,19,1
1,tarde,20,1,1,1,quarta-feira,0,0,4.343096,0,0,0.100077,6,13,0
26,madrugada,20,4,4,3,quarta-feira,0,381,81.090818,0,0,1.868537,1487,21,1
1,tarde,34,1,1,1,terca-feira,0,0,4.712718,0,0,0.108474,7,10,0
1,tarde,13,6,6,6,terca-feira,0,100,27.897809,0,0,0.642132,313,41,1
2,tarde,19,5,5,5,terca-feira,0,24,22.051701,0,0,0.507571,6,28,1
1,manha,27,1,1,1,terca-feira,0,0,3.853046,0,0,0.088687,7,7,1
1,madrugada,10,1,1,0,terca-feira,0,0,4.793054,0,0,0.110323,0,6,1
1,noite,4,1,1,1,segunda-feira,0,0,4.605309,0,0,0.106002,9,6,0
1,manha,28,1,2,1,segunda-feira,0,0,8.815229,1,0,0.20332,8,17,1
2,manha,39,2,3,3,segunda-feira,0,0,14.695481,1,0,0.338945,254,8,0
2,noite,47,3,3,2,domingo,0,71,9.361521,0,0,0.216199,249,45,0
10,tarde,6,1,1,1,domingo,0,0,14.366029,0,0,0.331784,193,1,1
7,tarde,16,99,112,104,domingo,10,4112,414.763234,3,0,9.578974,10856,360,1
1,noite,11,2,2,2,sabado,0,18,8.394256,0,0,0.193869,0,4,1
3,tarde,10,5,7,10,sabado,2,10,16.77838,0,0,0.390075,23,4,1
2,tarde,22,2,2,2,sabado,0,0,8.552112,0,0,0.198825,21,15,1
16,tarde,21,4,4,4,sabado,0,402,30.79396,0,0,0.715919,762,17,1
3,tarde,24,6,15,13,sabado,1,3043,45.942273,8,0,1.068098,2913,33,1
5,tarde,22,2,2,2,sabado,0,0,14.379185,0,0,0.334297,32,11,1
3,manha,6,1,1,1,sabado,0,0,8.831763,0,0,0.205766,125,6,1
98,madrugada,24,13,13,13,sabado,0,939,86.285704,0,0,2.010322,2616,13,1
5,noite,7,7,7,7,sexta-feira,0,13,41.580192,0,0,0.96874,79,9,1
2,noite,47,7,7,7,sexta-feira,0,18,35.163119,0,0,0.819235,8,14,1
1,tarde,11,2,2,2,sexta-feira,0,8,8.37801,0,0,0.195193,4,15,1
5,tarde,10,6,6,6,sexta-feira,0,40,38.905821,0,0,0.906436,183,26,1
5,tarde,21,4,4,2,sexta-feira,0,155,91.689804,0,0,2.138444,1311,55,1
8,tarde,11,4,5,4,sexta-feira,0,1232,53.274494,1,0,1.242498,1268,32,1
48,tarde,15,114,130,119,sexta-feira,1,5041,40.400429,15,1,0.942242,8738,6,1
8,tarde,46,2,2,2,sexta-feira,0,47,12.79121,0,0,0.298321,27,0,1
2,manha,52,1,1,1,sexta-feira,0,0,4.467453,0,0,0.104191,10,29,1
1,manha,14,2,2,2,sexta-feira,0,25,9.217689,0,0,0.215202,6,3,1
2,noite,33,3,3,3,quinta-Feira,0,15,25.356514,0,0,0.59199,44,4,1
9,noite,23,3,4,3,quinta-Feira,0,3594,45.554936,1,0,1.049114,3043,18,1
1,noite,24,1,1,1,quinta-Feira,0,0,3.965366,0,0,0.091321,20,7,1
1,tarde,155,1,1,1,quinta-Feira,0,0,4.841651,0,0,0.111504,6,2,1
8,tarde,53,12,12,12,quinta-Feira,0,96,66.428804,0,0,1.529866,216,36,1
56,tarde,10,5,5,5,quinta-Feira,0,965,167.766407,0,0,3.867986,1341,19,0
2,tarde,6,1,2,0,quinta-Feira,0,0,9.443845,1,0,0.217735,0,2,1
6,manha,40,12,13,12,quinta-Feira,0,565,7.925418,1,0,0.182727,310,3,0
2,madrugada,5,1,1,1,quinta-Feira,0,151,9.108354,0,0,0.211082,0,21,1
14,noite,10,10,23,20,quarta-feira,13,7799,7.714384,0,1,0.178778,66,12,1
8,tarde,39,3,3,2,quarta-feira,0,144,13.156581,0,0,0.304899,53,0,1
1,tarde,23,2,2,2,quarta-feira,0,155,9.222499,0,0,0.21373,2,10,1
11,tarde,26,16,16,16,quarta-feira,0,217,101.664738,0,0,2.35606,108,48,1
3,tarde,16,2,2,2,quarta-feira,0,0,12.477849,0,0,0.289172,90,6,1
2,tarde,40,3,3,3,quarta-feira,0,0,13.053804,0,0,0.30252,128,7,1
35,tarde,38,10,10,9,quarta-feira,0,1576,137.294145,0,0,3.181771,3349,48,1
1,tarde,8,2,2,2,quarta-feira,0,24,8.976346,0,0,0.208024,23,7,1
2,tarde,19,2,2,1,quarta-feira,0,0,20.18459,0,1,0.467773,27,6,1
21,tarde,491,4,7,7,terca-feira,0,11,131.128177,3,0,3.038854,1932,2,0
2,tarde,55,1,1,1,terca-feira,0,0,9.397924,0,0,0.217793,14,16,1
3,noite,10,1,1,1,segunda-feira,0,0,8.391153,0,0,0.194461,11,19,1
3,noite,14,1,1,0,segunda-feira,0,0,5.000279,0,0,0.116553,0,8,1
3,noite,36,1,1,1,segunda-feira,0,18,4.493371,0,0,0.104736,0,6,1
2,tarde,16,1,1,1,segunda-feira,0,0,4.058098,0,0,0.094591,4,0,1
1,tarde,36,1,1,1,segunda-feira,0,0,4.11244,0,0,0.095857,2,0,1
4,tarde,2,1,1,1,segunda-feira,0,23,9.235865,0,0,0.215285,0,3,1
47,tarde,53,5,6,8,segunda-feira,0,208,225.876297,1,0,5.265101,857,4,1
3,tarde,5,1,1,1,segunda-feira,0,0,4.206071,0,0,0.098042,11,7,1
1,tarde,27,1,1,0,sabado,0,0,4.769622,0,0,0.111177,0,8,1
1,madrugada,5,1,1,0,sabado,0,0,4.314759,0,0,0.100575,0,1,1
1,tarde,27,1,1,0,sexta-feira,0,0,4.912106,0,0,0.114499,0,25,1
2,tarde,102,1,1,0,sexta-feira,0,0,9.601461,0,0,0.223805,0,3,1
16,manha,189,2,6,4,sexta-feira,0,80,236.109218,4,1,5.503589,1408,12,1
2,noite,30,1,1,1,quinta-Feira,0,0,8.771942,0,0,0.204659,8,3,1
2,tarde,169,2,3,2,quinta-Feira,0,0,18.829497,1,0,0.439312,17,7,1
12,manha,21,26,26,26,quinta-Feira,0,681,259.038532,0,0,6.04364,2103,38,1
57,manha,59,14,15,11,quinta-Feira,0,1062,77.519414,1,0,1.808609,2140,10,1
1,madrugada,34,1,1,0,quinta-Feira,0,0,4.303473,0,0,0.100405,0,2,1
1,noite,6,1,1,0,quarta-feira,0,0,4.356097,0,0,0.101632,0,0,1
1,noite,27,2,2,1,quarta-feira,0,0,9.864718,0,1,0.230156,8,2,1
2,noite,95,2,2,2,quarta-feira,0,0,8.91365,0,0,0.207963,34,5,0
2,tarde,94,2,2,2,quarta-feira,0,9,9.306548,0,0,0.21713,0,7,1
2,manha,5,2,2,2,quarta-feira,0,0,13.248643,0,0,0.309102,60,0,0
15,noite,35,23,23,23,segunda-feira,0,322,38.741643,0,0,0.903876,678,28,1
2,tarde,15,2,2,2,domingo,0,8,4.176173,0,0,0.097434,4,2,0
3,noite,57,2,2,2,sexta-feira,0,0,4.391549,0,0,0.102461,73,4,1
1,noite,23,1,1,0,sexta-feira,0,0,4.598979,0,0,0.107301,0,0,1
7,madrugada,154,3,3,3,sexta-feira,0,260,49.353245,0,0,1.152711,132,13,1
