@relation 'kuma-data-weka.filters.unsupervised.attribute.AddExpression-Ea8/a8+0-Nstatus-weka.filters.unsupervised.attribute.Reorder-Rlast-first-weka.filters.unsupervised.attribute.ReplaceMissingWithUserConstant-Afirst-N0-R0-D0-Fyyyy-MM-dd\'T\'HH:mm:ss-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-weka.filters.unsupervised.attribute.Reorder-Rlast-first-weka.filters.unsupervised.attribute.Remove-R1,2,3,4,5,8,9,10,11,12,18,19,20,21,22,23,24,25,26,27,28,29,30,31,39,40,46,52,53,67,68,69-weka.filters.MultiFilter-Fweka.filters.unsupervised.attribute.AddExpression -E a8/a8+0 -N status-Fweka.filters.unsupervised.attribute.Reorder -R last-first-Fweka.filters.unsupervised.attribute.ReplaceMissingWithUserConstant -A first -N 0 -R 0 -D 0 -F \"yyyy-MM-dd\\\'T\\\'HH:mm:ss\"-Fweka.filters.unsupervised.attribute.NumericToNominal -R first-Fweka.filters.unsupervised.attribute.Reorder -R last-first-Fweka.filters.unsupervised.attribute.Remove -R 1,2,3,4,5,8,9,10,11,12,18,19,20,21,22,23,24,25,26,27,28,29,30,31,39,40,46,52,53,67,68,69-weka.filters.unsupervised.attribute.Remove-R20-weka.filters.unsupervised.attribute.Remove-V-R6,2,5,7,10,11,12,13,8,17,1,15,18,14,9,53'

@attribute description_length numeric
@attribute created_at_day_turn {noite,madrugada,manha,tarde}
@attribute intra_branch {true,false}
@attribute num_commits numeric
@attribute files_modified numeric
@attribute files_changed numeric
@attribute src_files numeric
@attribute doc_files numeric
@attribute files_added numeric
@attribute new_entropy numeric
@attribute created_at_week_day {quinta-Feira,quarta-feira,sabado,sexta-feira,terca-feira,domingo,segunda-feira}
@attribute src_churn numeric
@attribute entropy_diff numeric
@attribute other_files numeric
@attribute files_deleted numeric
@attribute status {0,1}

@data
517,noite,false,5,25,73,62,4,47,554.981931,segunda-feira,2391,3.455548,5,1,1
11,noite,false,1,2,2,1,0,0,10.045533,segunda-feira,11,0.062548,1,0,1
7,noite,false,1,2,2,2,0,0,9.085975,segunda-feira,39,0.056573,0,0,1
23,noite,false,2,3,3,1,2,0,23.058915,segunda-feira,8,0.143574,0,0,1
16,noite,false,1,1,1,0,1,0,4.609063,segunda-feira,0,0.028698,0,0,1
80,madrugada,false,4,8,8,8,0,0,40.97552,sabado,203,0.255128,0,0,0
49,noite,false,1,7,7,0,7,0,30.625678,sexta-feira,0,0.190686,0,0,1
17,tarde,false,1,1,1,0,1,0,0,sexta-feira,0,0,0,0,1
38,tarde,false,1,4,4,1,3,0,0,sexta-feira,6,0,0,0,1
21,tarde,false,1,1,1,0,1,0,4.863142,sexta-feira,0,0.03028,0,0,1
23,tarde,false,1,1,1,0,1,0,0,sexta-feira,0,0,0,0,0
19,noite,false,1,1,1,0,0,0,4.487725,quinta-Feira,0,0.027942,0,0,1
9,noite,false,1,2,2,0,2,0,0,quinta-Feira,0,0,0,0,1
21,noite,false,1,4,4,0,4,0,0,quinta-Feira,0,0,0,0,1
25,noite,false,1,3,3,1,2,0,13.295907,quinta-Feira,7,0.082785,0,0,1
26,tarde,false,1,2,2,0,2,0,0,quinta-Feira,0,0,0,0,1
20,madrugada,false,2,1,2,1,0,1,19.482656,quinta-Feira,20,0.121305,1,0,1
15,madrugada,false,1,1,1,0,1,0,0,quinta-Feira,0,0,0,0,1
9,noite,false,1,2,2,0,2,0,0,quarta-feira,0,0,0,0,1
17,noite,false,1,1,1,0,1,0,0,quarta-feira,0,0,0,0,1
11,noite,false,1,2,2,1,1,0,0,quarta-feira,2,0,0,0,1
109,tarde,false,2,4,4,4,0,0,34.903247,quarta-feira,422,0.217318,0,0,1
29,manha,false,1,1,1,1,0,0,3.920341,quarta-feira,1,0.024409,0,0,0
11,manha,false,1,1,1,0,1,0,0,quarta-feira,0,0,0,0,1
15,madrugada,false,1,1,1,0,1,0,4.566556,quarta-feira,0,0.028433,0,0,1
14,noite,false,1,2,2,0,2,0,9.458999,terca-feira,0,0.058895,0,0,1
41,tarde,false,2,9,9,2,7,0,82.018442,terca-feira,52,0.510671,0,0,1
6,madrugada,false,1,1,1,0,1,0,5.158217,terca-feira,0,0.032117,0,0,1
10,noite,false,1,2,2,1,1,0,9.349465,segunda-feira,25,0.058213,0,0,0
11,noite,false,2,1,1,1,0,0,0,segunda-feira,11,0,0,0,1
19,noite,false,1,1,1,0,1,0,0,segunda-feira,0,0,0,0,1
16,noite,false,1,6,6,0,6,0,27.266186,sexta-feira,0,0.169921,0,0,1
9,noite,false,1,4,4,0,4,0,0,sexta-feira,0,0,0,0,1
11,noite,false,1,2,2,0,2,0,0,quinta-Feira,0,0,0,0,1
22,noite,false,2,5,5,1,4,0,0,quinta-Feira,16,0,0,0,1
15,noite,false,3,4,5,4,1,1,40.721426,quinta-Feira,560,0.253852,0,0,1
15,noite,false,1,1,1,1,0,0,4.443283,quinta-Feira,6,0.027699,0,0,1
38,noite,false,2,10,12,1,8,2,96.073194,quinta-Feira,6,0.598907,3,0,1
132,noite,false,2,6,6,6,0,0,27.42657,quinta-Feira,133,0.170974,0,0,0
12,tarde,false,1,5,7,1,3,2,0,quinta-Feira,3,0,3,0,0
20,madrugada,false,2,1,1,1,0,0,8.74665,quinta-Feira,62,0.054525,0,0,1
96,madrugada,false,2,3,3,2,1,0,28.424056,quinta-Feira,66,0.177192,0,0,1
11,noite,false,1,3,3,1,2,0,0,quarta-feira,4,0,0,0,1
14,noite,false,1,1,1,0,1,0,3.939055,quarta-feira,0,0.024556,0,0,1
12,noite,false,2,1,1,0,1,0,0,quarta-feira,0,0,0,0,1
8,noite,false,1,2,2,2,0,0,8.121706,terca-feira,2,0.05063,0,0,1
21,noite,false,2,2,2,1,1,0,20.338102,terca-feira,182,0.126785,0,0,1
9,noite,false,1,1,1,0,1,0,4.693438,segunda-feira,0,0.02925,0,0,1
21,noite,false,1,2,2,1,1,0,10.145609,segunda-feira,14,0.063228,0,0,1
17,tarde,false,2,12,13,0,11,0,100.021596,segunda-feira,0,0.623337,1,1,1
81,noite,false,1,1,1,1,0,0,4.70557,sexta-feira,40,0.029325,0,0,1
24,noite,false,1,3,3,0,3,0,12.584212,sexta-feira,0,0.078425,0,0,1
18,noite,false,1,1,1,0,1,0,4.602434,sexta-feira,0,0.028682,0,0,1
71,noite,false,1,1,1,0,1,0,4.415936,sexta-feira,0,0.02752,0,0,1
47,madrugada,false,2,2,2,0,2,0,17.944166,sexta-feira,0,0.111828,0,0,1
31,madrugada,false,1,1,1,0,1,0,4.362308,sexta-feira,0,0.027186,0,0,1
72,noite,false,3,2,2,0,2,0,8.456101,quinta-Feira,0,0.052699,0,0,0
23,noite,false,1,1,1,0,1,0,4.601922,quinta-Feira,0,0.028679,0,0,1
55,noite,false,4,2,2,0,2,0,16.825744,quinta-Feira,0,0.104858,0,0,0
67,noite,false,1,2,2,0,2,0,8.761265,quinta-Feira,0,0.054605,0,0,0
18,noite,false,1,5,5,1,4,0,23.305273,quinta-Feira,20,0.14525,0,0,1
56,manha,false,2,17,17,0,17,0,160.76484,quinta-Feira,0,1.001968,0,0,1
35,noite,false,1,2,2,1,1,0,9.208309,quarta-feira,1,0.057391,0,0,1
34,noite,false,1,1,1,0,1,0,4.637514,quarta-feira,0,0.028903,0,0,1
36,noite,false,1,1,1,1,0,0,4.785463,quarta-feira,8,0.029825,0,0,1
21,noite,false,1,1,1,0,1,0,4.811241,quarta-feira,0,0.029986,0,0,1
25,tarde,false,1,1,1,1,0,0,4.727832,quarta-feira,13,0.029475,0,0,1
55,tarde,false,1,1,1,0,1,0,4.187077,quarta-feira,0,0.026104,0,0,0
35,madrugada,false,2,1,1,0,0,0,9.318583,quarta-feira,0,0.058095,0,0,1
13,noite,false,1,1,1,1,0,0,4.296873,terca-feira,2,0.026788,0,0,1
29,noite,false,2,1,1,0,1,0,8.024154,terca-feira,0,0.050025,0,0,1
25,tarde,false,1,2,2,2,0,0,9.503597,terca-feira,29,0.059248,0,0,1
12,tarde,false,1,1,1,0,1,0,4.059231,terca-feira,0,0.025307,0,0,1
36,tarde,false,1,1,1,0,1,0,4.166251,terca-feira,0,0.025974,0,0,1
58,noite,false,1,2,2,0,2,0,8.325691,segunda-feira,0,0.051906,0,0,1
42,noite,false,2,2,2,1,1,0,17.611506,segunda-feira,113,0.109798,0,0,1
10,noite,false,1,1,1,0,1,0,4.925865,segunda-feira,0,0.03071,0,0,1
8,noite,false,1,1,1,0,1,0,4.709153,segunda-feira,0,0.029359,0,0,1
30,noite,false,1,1,1,0,1,0,4.748778,segunda-feira,0,0.029606,0,0,1
9,tarde,false,1,1,1,1,0,0,4.460422,segunda-feira,4,0.027808,0,0,1
9,tarde,false,1,2,2,0,2,0,8.712347,segunda-feira,0,0.054316,0,0,1
9,noite,false,2,2,3,3,0,1,18.935474,domingo,37,0.118052,0,0,1
54,manha,false,1,3,3,2,1,0,14.062672,sabado,12,0.087672,0,0,1
44,madrugada,false,1,2,2,0,2,0,8.836375,sabado,0,0.05509,0,0,1
20,madrugada,false,1,6,6,0,6,0,25.981994,sabado,0,0.161982,0,0,1
9,madrugada,false,1,1,1,0,1,0,4.825812,sabado,0,0.030086,0,0,1
11,madrugada,false,1,1,1,0,1,0,4.347293,sabado,0,0.027103,0,0,1
14,noite,false,1,2,2,0,2,0,8.735802,sexta-feira,0,0.054463,0,0,1
40,noite,false,1,1,1,0,1,0,4.535811,sexta-feira,0,0.028278,0,0,1
21,noite,false,1,1,2,0,1,1,4.845945,sexta-feira,0,0.030226,1,0,1
25,tarde,false,1,1,1,0,0,0,4.729555,sexta-feira,0,0.0295,0,0,1
20,noite,false,1,1,1,1,0,0,4.83401,quinta-Feira,2,0.030151,0,0,1
37,noite,false,1,1,1,0,1,0,4.216502,quinta-Feira,0,0.0263,0,0,1
8,noite,false,1,1,1,1,0,0,4.403971,quinta-Feira,4,0.027469,0,0,1
15,noite,false,1,1,1,0,1,0,3.950506,quinta-Feira,0,0.02464,0,0,1
16,noite,false,1,1,1,0,1,0,4.267467,quinta-Feira,0,0.026617,0,0,1
43,noite,false,1,2,2,0,2,0,8.671562,quinta-Feira,0,0.054087,0,0,1
29,noite,false,2,1,1,1,0,0,8.984632,quinta-Feira,18,0.05604,0,0,1
57,noite,false,1,4,4,2,2,0,17.942543,quinta-Feira,11,0.111913,0,0,1
6,noite,false,1,0,0,1,0,0,0,quinta-Feira,0,0,0,0,1
24,tarde,false,1,1,1,0,0,0,4.634449,quinta-Feira,0,0.028854,0,0,1
14,noite,false,3,3,3,3,0,0,4.396027,quarta-feira,11,0.027369,0,0,1
26,noite,false,1,1,1,0,1,0,5.197893,quarta-feira,0,0.032362,0,0,1
10,noite,false,1,1,1,0,1,0,3.840836,quarta-feira,0,0.023913,0,0,1
9,noite,false,1,1,1,0,1,0,4.597196,quarta-feira,0,0.028622,0,0,1
9,noite,false,2,2,2,0,2,0,9.271469,quarta-feira,0,0.057723,0,0,1
15,noite,false,3,2,2,0,2,0,9.301343,quarta-feira,0,0.057909,0,0,1
12,madrugada,false,2,1,1,1,0,0,4.380368,quarta-feira,11,0.027272,0,0,0
9,noite,false,1,3,3,2,1,0,13.371922,terca-feira,24,0.083253,0,0,1
8,noite,false,1,4,4,0,4,0,18.420794,terca-feira,0,0.114687,0,0,1
33,tarde,false,1,1,1,0,1,0,4.037362,terca-feira,0,0.025136,0,0,1
10,tarde,false,1,1,1,0,1,0,5.17443,terca-feira,0,0.032216,0,0,1
23,manha,false,1,1,1,0,1,0,0,segunda-feira,0,0,0,0,0
21,manha,false,1,2,2,0,1,0,4.746992,segunda-feira,0,0.029554,1,0,1
38,manha,false,1,1,1,1,0,0,4.38063,segunda-feira,5,0.027273,0,0,1
8,manha,false,1,1,1,1,0,0,4.330468,segunda-feira,8,0.026961,0,0,1
7,noite,false,1,2,2,2,0,0,8.604204,domingo,8,0.053569,0,0,1
31,noite,false,1,1,1,0,0,0,4.852311,domingo,0,0.03021,0,0,1
8,madrugada,false,1,2,2,0,2,0,9.400194,domingo,0,0.058525,0,0,1
11,madrugada,false,1,2,2,0,2,0,9.427837,domingo,0,0.058699,0,0,1
17,madrugada,false,1,1,1,0,1,0,4.109855,domingo,0,0.025588,0,0,1
15,noite,false,1,4,4,3,1,0,17.534445,sabado,30,0.109204,0,0,1
21,madrugada,false,1,1,1,1,0,0,4.611399,sabado,6,0.02871,0,0,1
30,madrugada,false,1,1,1,1,0,0,4.352292,sabado,5,0.027106,0,0,1
18,madrugada,false,1,1,1,0,1,0,4.142748,sexta-feira,0,0.025801,0,0,1
47,noite,false,1,6,6,2,4,0,27.465396,quarta-feira,12,0.171054,0,0,1
23,tarde,false,1,1,1,0,1,0,4.282468,quarta-feira,0,0.026671,0,0,1
11,tarde,false,1,1,1,0,1,0,4.969029,quarta-feira,0,0.030947,0,0,1
10,tarde,false,1,1,1,0,0,0,5.372438,quarta-feira,0,0.033459,1,0,1
13,noite,false,1,2,2,0,2,0,9.967729,terca-feira,0,0.062079,0,0,1
20,noite,false,1,1,1,0,1,0,4.532929,terca-feira,0,0.028231,0,0,1
11,tarde,false,1,2,2,0,2,0,8.38339,terca-feira,0,0.052226,0,0,1
17,tarde,false,2,1,1,0,1,0,7.899874,terca-feira,0,0.049214,0,0,1
77,tarde,false,2,5,6,4,2,1,53.118704,terca-feira,124,0.330913,0,0,1
77,madrugada,false,1,3,3,3,0,0,14.128464,terca-feira,138,0.088016,0,0,0
10,noite,false,1,1,1,0,1,0,4.201286,segunda-feira,0,0.026173,0,0,1
26,noite,false,1,3,3,1,2,0,14.090964,segunda-feira,2,0.087678,0,0,1
25,noite,false,1,2,6,2,4,0,9.221455,segunda-feira,15,0.057378,0,4,1
18,noite,false,1,1,1,0,1,0,3.933027,segunda-feira,0,0.024472,0,0,1
91,noite,false,2,6,7,6,1,1,53.113713,segunda-feira,183,0.330487,0,0,1
9,tarde,false,1,2,2,0,2,0,9.641481,segunda-feira,0,0.059991,0,0,1
36,tarde,false,1,1,1,0,1,0,4.619246,sabado,0,0.028742,0,0,1
97,noite,false,1,12,12,0,12,0,55.429188,sexta-feira,0,0.344889,0,0,1
19,tarde,false,1,2,2,0,2,0,9.336188,sexta-feira,0,0.058091,0,0,1
33,tarde,false,1,2,2,0,2,0,8.844364,sexta-feira,0,0.055031,0,0,1
10,tarde,false,1,2,2,0,2,0,8.803284,sexta-feira,0,0.054776,0,0,1
33,noite,false,1,2,2,0,2,0,9.20691,quinta-Feira,0,0.057287,0,0,1
23,noite,false,1,3,3,1,2,0,13.798075,quinta-Feira,16,0.085854,0,0,1
3,noite,false,1,1,1,0,1,0,5.042725,quinta-Feira,0,0.031393,0,0,1
16,noite,false,1,1,1,0,1,0,5.002716,quinta-Feira,0,0.031144,0,0,1
9,tarde,false,2,12,13,0,12,1,55.901692,quinta-Feira,0,0.348006,1,0,1
7,tarde,false,2,12,13,0,12,1,60.391158,quinta-Feira,0,0.375954,1,0,1
18,madrugada,false,1,2,2,0,2,0,9.253812,quinta-Feira,0,0.057625,0,0,1
20,madrugada,false,1,4,4,1,3,0,17.366924,quinta-Feira,3,0.108146,0,0,1
25,madrugada,false,1,9,9,2,7,0,40.525671,quinta-Feira,19,0.252285,0,0,0
15,madrugada,false,1,3,3,1,2,0,13.777782,quinta-Feira,5,0.085796,0,0,0
202,noite,false,1,12,13,0,12,1,0,quarta-feira,0,0,1,0,1
30,noite,false,1,4,4,0,4,0,18.515574,quarta-feira,0,0.115299,0,0,0
27,tarde,false,1,1,1,0,1,0,4.550859,quarta-feira,0,0.028339,0,0,1
14,madrugada,false,1,2,2,0,2,0,7.365656,quarta-feira,0,0.045867,0,0,1
37,madrugada,false,1,1,1,0,1,0,4.214573,quarta-feira,0,0.026245,0,0,1
33,madrugada,false,1,1,1,0,1,0,4.718344,quarta-feira,0,0.029382,0,0,1
36,madrugada,false,1,1,1,0,1,0,4.729549,quarta-feira,0,0.029452,0,0,1
11,madrugada,false,1,1,1,0,1,0,4.391207,quarta-feira,0,0.027345,0,0,1
21,noite,false,1,1,1,0,1,0,4.390135,terca-feira,0,0.027338,0,0,1
9,noite,false,1,1,1,0,1,0,4.143053,terca-feira,0,0.025799,0,0,1
10,noite,false,1,2,2,1,1,0,9.618015,terca-feira,27,0.059893,0,0,1
34,noite,false,2,6,6,6,0,0,17.951768,terca-feira,137,0.111756,0,0,1
16,noite,false,1,2,2,0,2,0,9.08595,terca-feira,0,0.056579,0,0,1
22,tarde,false,1,2,3,3,0,1,13.731816,terca-feira,241,0.085535,0,0,1
34,tarde,false,1,1,1,0,1,0,4.335191,terca-feira,0,0.027004,0,0,1
14,tarde,false,1,3,3,0,3,0,13.987504,terca-feira,0,0.087128,0,0,1
19,tarde,false,1,2,2,2,0,0,8.905374,terca-feira,3,0.055671,0,0,1
9,manha,false,1,1,1,0,0,0,4.536806,terca-feira,0,0.028361,0,0,1
7,manha,false,3,2,2,2,0,0,4.656737,terca-feira,27,0.029111,0,0,0
57,madrugada,false,1,10,20,2,8,10,78.532842,terca-feira,16,0.490937,10,0,1
19,madrugada,false,1,3,3,0,3,0,13.048201,terca-feira,0,0.081569,0,0,1
10,madrugada,false,1,3,4,0,3,1,19.403345,terca-feira,0,0.121297,1,0,0
19,noite,false,1,3,3,0,3,0,14.303551,segunda-feira,0,0.089417,0,0,1
36,noite,false,2,7,7,0,7,0,32.203404,segunda-feira,0,0.201314,0,0,1
13,tarde,false,1,16,16,10,0,0,75.121858,segunda-feira,113,0.46961,4,0,1
40,tarde,false,1,7,7,0,7,0,32.203404,segunda-feira,0,0.201313,0,0,1
25,noite,false,1,1,1,1,0,0,4.613035,domingo,8,0.028855,0,0,1
26,noite,false,1,1,1,0,1,0,4.239686,domingo,0,0.026519,0,0,1
16,madrugada,false,1,1,1,0,1,0,4.295845,sabado,0,0.026871,0,0,1
38,noite,false,1,2,2,0,2,0,8.873477,sexta-feira,0,0.055504,0,0,1
43,noite,false,1,7,7,5,1,0,31.835631,sexta-feira,45,0.199015,1,0,1
11,tarde,false,1,2,2,0,2,0,9.537597,sexta-feira,0,0.059658,0,0,1
49,noite,false,1,3,3,5,0,0,14.204909,quinta-Feira,31,0.088877,0,0,1
11,noite,false,1,1,2,2,0,1,8.981507,quinta-Feira,199,0.056195,0,0,1
11,madrugada,false,1,1,1,0,1,0,4.535541,quinta-Feira,0,0.028395,0,0,1
17,madrugada,false,1,1,1,0,1,0,4.040826,quinta-Feira,0,0.025297,0,0,1
9,noite,false,1,2,2,0,2,0,9.198153,quarta-feira,0,0.057535,0,0,1
18,noite,false,1,4,4,1,3,0,17.595367,quarta-feira,24,0.110155,0,0,1
19,tarde,false,1,2,2,2,0,0,7.738139,quarta-feira,6,0.048444,0,0,1
4,tarde,false,1,1,1,0,0,0,4.54428,quarta-feira,0,0.028449,1,0,1
249,noite,false,2,4,6,5,0,2,23.315229,terca-feira,299,0.145878,0,0,1
13,noite,false,1,1,1,1,0,0,4.916634,segunda-feira,6,0.03078,0,0,1
13,noite,false,1,1,1,0,1,0,4.407134,segunda-feira,0,0.027591,0,0,1
12,noite,false,1,2,2,0,2,0,9.182915,segunda-feira,0,0.057489,0,0,1
11,noite,false,1,1,1,0,1,0,4.716867,segunda-feira,0,0.02953,0,0,1
15,noite,false,1,3,3,0,3,0,13.732148,segunda-feira,0,0.08597,0,0,1
10,tarde,false,1,1,1,0,1,0,4.496039,segunda-feira,0,0.028147,0,0,1
11,noite,false,2,1,1,0,1,0,9.251715,sexta-feira,0,0.05792,0,0,1
6,noite,false,2,3,3,3,0,0,29.2672,sexta-feira,58,0.183226,0,0,1
24,tarde,false,2,1,1,1,0,0,9.656995,sexta-feira,15,0.060457,0,0,1
24,tarde,false,2,4,5,2,3,1,36.927403,sexta-feira,73,0.231182,0,0,0
28,noite,false,1,3,3,0,3,0,13.394572,quinta-Feira,0,0.083856,0,0,1
32,noite,false,1,1,1,0,1,0,4.283399,quinta-Feira,0,0.026816,0,0,1
18,noite,false,1,1,1,1,0,0,4.523758,quinta-Feira,2,0.028321,0,0,0
25,noite,false,1,1,1,0,1,0,4.55854,quinta-Feira,0,0.028539,0,0,1
55,tarde,false,1,9,9,4,3,0,42.418927,quinta-Feira,388,0.265468,1,0,1
27,noite,false,2,4,4,1,3,0,36.266559,quarta-feira,23,0.226965,0,0,1
13,noite,false,1,1,1,0,1,0,4.457208,quarta-feira,0,0.027894,0,0,1
8,noite,false,1,1,1,0,1,0,4.499841,quarta-feira,0,0.028161,0,0,1
32,noite,false,1,2,2,0,2,0,9.272726,quarta-feira,0,0.058031,0,0,1
14,noite,false,1,1,1,0,1,0,4.398974,quarta-feira,0,0.02753,0,0,1
21,noite,false,1,2,2,0,2,0,8.412307,quarta-feira,0,0.052646,0,0,1
12,noite,false,1,1,1,0,1,0,4.562779,quarta-feira,0,0.028555,0,0,1
10,tarde,false,1,2,2,0,2,0,9.392458,quarta-feira,0,0.05878,0,0,1
12,madrugada,false,1,3,3,1,2,0,14.148501,quarta-feira,3,0.088545,0,0,1
23,noite,false,1,1,1,0,1,0,4.176766,terca-feira,0,0.026139,0,0,1
11,noite,false,1,1,1,0,1,0,4.463526,terca-feira,0,0.027933,0,0,1
11,noite,false,1,2,2,0,2,0,9.202911,terca-feira,0,0.057593,0,0,1
10,noite,false,1,1,1,0,1,0,4.21131,terca-feira,0,0.026355,0,0,1
114,noite,false,1,13,13,3,10,0,59.45584,segunda-feira,69,0.372452,0,0,1
26,tarde,false,1,1,1,0,1,0,4.302967,segunda-feira,0,0.026955,0,0,1
39,tarde,false,1,1,1,0,1,0,4.670781,segunda-feira,0,0.029259,0,0,1
10,noite,false,1,1,1,0,1,0,4.234388,sexta-feira,0,0.026525,0,0,1
19,noite,false,1,1,1,1,0,0,4.151273,sexta-feira,2,0.026004,0,0,1
24,noite,false,1,2,2,0,2,0,9.517292,sexta-feira,0,0.059618,0,0,1
21,noite,false,1,3,3,1,2,0,13.832853,sexta-feira,1,0.086652,0,0,1
12,tarde,false,1,2,2,2,0,0,9.179018,sexta-feira,146,0.057499,0,0,1
44,noite,false,1,2,2,1,1,0,9.375083,quinta-Feira,1,0.058727,0,0,1
15,noite,false,1,4,4,3,1,0,18.313752,quinta-Feira,141,0.114721,0,0,1
14,noite,false,1,1,1,0,1,0,0,quinta-Feira,0,0,0,0,1
33,noite,false,1,3,3,0,3,0,0,quinta-Feira,0,0,0,0,1
12,noite,false,1,1,1,1,0,0,0,quinta-Feira,2,0,0,0,1
32,tarde,false,1,4,4,0,4,0,17.874908,quinta-Feira,0,0.111972,0,0,1
29,tarde,false,1,2,2,0,2,0,9.652127,quinta-Feira,0,0.060463,0,0,1
24,madrugada,false,1,1,1,0,1,0,4.66042,quinta-Feira,0,0.029194,0,0,1
35,madrugada,false,1,2,2,0,2,0,8.770537,quarta-feira,0,0.05494,0,0,1
9,madrugada,false,1,2,2,1,1,0,0,quarta-feira,8,0,0,0,1
25,noite,false,1,1,1,0,1,0,4.408463,terca-feira,0,0.027615,0,0,1
24,noite,false,1,4,4,0,4,0,18.005613,terca-feira,0,0.112791,0,0,1
14,tarde,false,1,1,1,0,1,0,4.655225,terca-feira,0,0.029161,0,0,1
24,tarde,false,1,5,5,0,5,0,23.605169,terca-feira,0,0.147868,0,0,1
26,tarde,false,1,3,3,0,3,0,14.03389,terca-feira,0,0.087912,0,0,1
13,tarde,false,1,2,2,1,1,0,8.697819,terca-feira,19,0.054485,0,0,1
18,tarde,false,1,6,6,3,3,0,27.431983,sexta-feira,108,0.171934,0,0,1
11,madrugada,false,1,6,7,0,7,1,32.232138,sexta-feira,0,0.20202,0,0,1
21,madrugada,false,2,4,4,0,4,0,18.331384,sexta-feira,0,0.114895,0,0,1
17,noite,false,1,1,1,0,1,0,4.746645,quinta-Feira,0,0.02975,0,0,1
46,noite,false,4,6,10,3,6,4,42.889395,quinta-Feira,570,0.268815,0,0,1
9,noite,false,1,1,1,0,1,0,4.50943,quinta-Feira,0,0.028264,0,0,1
9,noite,false,1,1,1,0,1,0,4.634447,quinta-Feira,0,0.029047,0,0,1
23,noite,false,1,2,2,0,2,0,9.493201,quinta-Feira,0,0.0595,0,0,1
32,noite,false,1,6,7,1,5,1,32.38744,quinta-Feira,5,0.202993,1,0,1
88,noite,false,1,7,7,6,1,0,30.402483,quinta-Feira,93,0.190552,0,0,1
8,tarde,false,1,20,20,3,16,0,95.817313,quinta-Feira,520,0.600399,1,0,1
8,tarde,false,1,10,10,0,10,0,47.616884,quinta-Feira,0,0.298372,0,0,1
7,madrugada,false,1,1,1,0,1,0,4.651907,quinta-Feira,0,0.029158,0,0,1
19,noite,false,2,4,4,2,2,0,19.441347,quarta-feira,29,0.121914,0,0,1
48,noite,false,1,1,1,0,0,0,4.664335,quarta-feira,0,0.029249,1,0,1
10,noite,false,2,5,6,1,4,1,34.18614,quarta-feira,14,0.214376,1,0,1
43,tarde,false,3,10,10,0,10,0,94.73599,quarta-feira,0,0.594075,0,0,0
116,noite,false,2,4,5,2,3,1,37.192122,terca-feira,19,0.233298,0,0,1
8,noite,false,1,2,2,0,2,0,9.468408,terca-feira,0,0.059393,0,0,1
38,noite,false,2,5,6,2,4,1,56.411777,terca-feira,6,0.353859,0,0,1
60,noite,false,1,4,4,2,2,0,19.740239,terca-feira,67,0.123832,0,0,1
47,madrugada,false,1,1,1,0,1,0,4.885894,terca-feira,0,0.03065,0,0,1
28,madrugada,false,1,4,4,2,2,0,18.282451,terca-feira,56,0.114687,0,0,1
37,noite,false,2,6,8,6,2,2,64.584651,segunda-feira,4303,0.40556,0,0,1
19,noite,false,1,1,1,0,1,0,4.68805,segunda-feira,0,0.029439,0,0,1
18,noite,false,1,1,1,0,1,0,4.775781,segunda-feira,0,0.02999,0,0,1
18,noite,false,1,1,1,0,1,0,4.782004,segunda-feira,0,0.030046,0,0,1
44,noite,false,3,4,4,2,2,0,19.565696,segunda-feira,30,0.122936,0,0,1
26,noite,false,1,5,5,2,3,0,21.971321,segunda-feira,8,0.138051,0,0,1
16,noite,false,1,4,4,0,4,0,17.303687,segunda-feira,0,0.108723,0,0,1
20,noite,false,8,13,37,19,13,8,134.983599,segunda-feira,987,0.848134,0,16,0
24,tarde,false,2,2,2,0,2,0,19.613779,segunda-feira,0,0.123238,0,0,1
20,tarde,false,2,1,2,0,1,1,9.309589,segunda-feira,0,0.058494,1,0,1
13,noite,false,1,3,3,0,3,0,0,quinta-Feira,0,0,0,0,1
17,noite,false,1,1,1,0,1,0,0,quinta-Feira,0,0,0,0,1
23,noite,false,1,2,2,0,2,0,0,quinta-Feira,0,0,0,0,1
13,noite,false,1,1,1,1,0,0,0,quinta-Feira,3,0,0,0,1
27,noite,false,1,5,5,0,5,0,0,quinta-Feira,0,0,0,0,1
15,tarde,false,2,5,5,0,5,0,0,quinta-Feira,0,0,0,0,1
38,noite,false,1,1,1,0,1,0,0,quarta-feira,0,0,0,0,1
138,noite,false,3,3,5,5,0,2,18.769311,quarta-feira,1204,0.117972,0,0,1
172,noite,false,11,10,12,10,2,2,163.681703,quarta-feira,1074,1.028803,0,0,1
12,noite,false,1,2,2,2,0,0,0,quarta-feira,144,0,0,0,1
46,tarde,false,1,7,7,1,6,0,31.9984,quarta-feira,6,0.201122,0,0,1
29,manha,false,1,1,1,0,1,0,0,quarta-feira,0,0,0,0,1
14,tarde,false,1,1,1,0,0,0,0,terca-feira,0,0,1,0,1
7,madrugada,false,1,1,1,1,0,0,4.779309,terca-feira,1,0.03004,0,0,1
39,noite,false,1,1,1,1,0,0,4.453001,sexta-feira,34,0.027996,0,0,1
10,tarde,false,8,9,9,4,3,0,80.515326,sexta-feira,1174,0.506201,1,0,0
