@relation 'diaspora-data-weka.filters.unsupervised.attribute.AddExpression-Ea8/a8+0-Nstatus-weka.filters.unsupervised.attribute.Reorder-Rlast-first-weka.filters.unsupervised.attribute.ReplaceMissingWithUserConstant-Afirst-N0-R0-D0-Fyyyy-MM-dd\'T\'HH:mm:ss-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-weka.filters.unsupervised.attribute.Reorder-Rlast-first-weka.filters.unsupervised.attribute.Remove-R1,2,3,4,5,8,9,10,11,12,18,19,20,21,22,23,24,25,26,27,28,29,30,31,39,40,46,52,53,67,68,69-weka.filters.MultiFilter-Fweka.filters.unsupervised.attribute.AddExpression -E a8/a8+0 -N status-Fweka.filters.unsupervised.attribute.Reorder -R last-first-Fweka.filters.unsupervised.attribute.ReplaceMissingWithUserConstant -A first -N 0 -R 0 -D 0 -F \"yyyy-MM-dd\\\'T\\\'HH:mm:ss\"-Fweka.filters.unsupervised.attribute.NumericToNominal -R first-Fweka.filters.unsupervised.attribute.Reorder -R last-first-Fweka.filters.unsupervised.attribute.Remove -R 1,2,3,4,5,8,9,10,11,12,18,19,20,21,22,23,24,25,26,27,28,29,30,31,39,40,46,52,53,67,68,69-weka.filters.unsupervised.attribute.Remove-R20-weka.filters.unsupervised.attribute.Remove-V-R6,7,2,9,8,10,11,12,15,13,1,14,18,17,16,53'

@attribute description_length numeric
@attribute num_commits numeric
@attribute created_at_day_turn {manha,noite,madrugada,tarde}
@attribute files_deleted numeric
@attribute files_added numeric
@attribute files_modified numeric
@attribute files_changed numeric
@attribute src_files numeric
@attribute src_churn numeric
@attribute doc_files numeric
@attribute created_at_week_day {quarta-feira,segunda-feira,domingo,sabado,sexta-feira,quinta-Feira,terca-feira}
@attribute other_files numeric
@attribute entropy_diff numeric
@attribute new_entropy numeric
@attribute test_churn numeric
@attribute status {0,1}

@data
56,1,manha,0,0,2,2,0,0,1,quinta-Feira,1,0.146398,9.366034,0,1
3,1,noite,0,0,2,2,0,0,2,terca-feira,0,0,0,0,1
20,2,madrugada,0,0,1,1,1,3,0,terca-feira,0,0,0,0,1
30,1,noite,0,0,1,1,1,2,0,segunda-feira,0,0.071016,4.429748,0,0
35,1,noite,0,0,1,1,0,0,1,segunda-feira,0,0,0,0,1
66,1,tarde,0,1,2,3,3,20,0,segunda-feira,0,0,0,0,1
28,3,madrugada,0,0,2,2,2,33,0,segunda-feira,0,0,0,10,1
56,2,noite,0,8,14,22,16,349,5,domingo,0,1.368815,88.022233,206,1
159,7,noite,0,0,3,3,3,20,0,domingo,0,0.265082,18.260287,22,1
18,2,tarde,0,0,2,2,0,0,0,sabado,2,0.140949,8.766679,0,0
4,1,noite,0,0,1,1,0,0,0,quinta-Feira,1,0.071134,4.419479,0,0
6,1,noite,0,0,1,1,0,0,0,quinta-Feira,1,0.070878,4.403569,0,0
38,1,noite,0,0,1,1,1,8,0,terca-feira,0,0,0,0,1
37,1,tarde,0,0,1,1,1,8,0,terca-feira,0,0.0765,4.746242,0,0
34,1,noite,0,0,1,1,0,0,1,sabado,0,0,0,0,1
57,4,madrugada,0,1,9,10,6,23,2,sabado,2,0,0,29,0
35,1,madrugada,0,0,4,4,3,31,0,sexta-feira,1,0,0,0,1
27,1,tarde,0,0,1,1,0,0,1,quinta-Feira,0,0,0,0,1
30,2,noite,0,2,1,3,0,0,3,quarta-feira,0,0.070578,4.311592,0,0
7,1,manha,0,0,2,2,2,6,0,quarta-feira,0,0,0,0,1
56,1,manha,24,20,0,44,32,344,1,quarta-feira,12,0,0,0,1
32,1,madrugada,0,0,1,1,1,0,0,quarta-feira,0,0,0,15,1
34,1,noite,0,1,1,2,1,13,1,terca-feira,0,0.144511,8.915295,0,0
23,3,noite,0,0,2,2,2,3,0,terca-feira,0,0.068397,4.2196,10,1
35,2,tarde,0,0,1,1,0,0,1,terca-feira,0,0.076886,4.743353,0,0
19,1,tarde,0,0,2,2,2,16,0,terca-feira,0,0.139045,8.578116,0,1
43,1,tarde,0,0,1,1,1,170,0,terca-feira,0,0,0,0,1
34,1,manha,0,0,1,1,0,0,0,terca-feira,1,0,0,0,1
52,3,manha,0,0,1,1,1,17,0,terca-feira,0,0.066675,4.836359,0,1
34,1,manha,0,0,2,2,1,4,1,terca-feira,0,0,0,0,1
24,1,noite,0,0,3,3,3,13,0,segunda-feira,0,0.222267,13.588025,0,0
8,1,noite,1,1,0,2,0,0,2,segunda-feira,0,0,0,0,1
8,2,tarde,0,0,3,3,3,30,0,segunda-feira,0,0.151146,9.240189,0,1
19,2,noite,0,0,13,13,13,62,0,domingo,0,0,0,0,1
16,4,noite,3,3,7,13,6,21,0,domingo,7,0.749604,45.720843,0,0
18,2,tarde,0,0,3,3,0,0,2,domingo,1,0,0,0,1
57,1,noite,0,0,2,2,2,6,0,sabado,0,0.147204,8.97912,9,1
36,3,tarde,0,0,4,4,0,0,4,sabado,0,0.074127,4.521549,0,1
16,1,madrugada,0,0,2,2,0,0,1,sexta-feira,1,0,0,0,1
23,1,manha,0,0,1,1,0,0,1,quinta-Feira,0,0.067146,4.870493,0,0
31,2,manha,0,0,2,2,0,0,2,quinta-Feira,0,0.063627,4.362082,0,0
10,5,tarde,0,0,7,7,1,44,4,quarta-feira,2,0.384658,26.370919,0,0
5,0,tarde,0,0,0,0,0,0,0,quarta-feira,0,0,0,0,1
6,1,tarde,0,0,1,1,0,0,1,quarta-feira,0,0.068638,4.391497,0,1
113,1,manha,0,1,5,6,2,24,4,quarta-feira,0,0,0,0,1
6,1,noite,0,1,2,3,1,6,2,sabado,0,0.220808,13.53438,0,0
28,1,noite,0,0,1,1,0,0,1,sexta-feira,0,0.06659,4.081439,0,1
3,2,manha,0,0,3,3,1,34,2,sexta-feira,0,0,0,0,1
2,1,manha,0,0,2,2,1,34,1,sexta-feira,0,0,0,0,1
7,2,madrugada,0,0,4,4,1,4,3,sexta-feira,0,0,0,0,1
10,1,noite,0,5,10,15,8,131,3,quinta-Feira,4,0.959404,58.905373,39,0
7,1,manha,0,0,1,1,1,1,0,quinta-Feira,0,0.069953,4.278438,0,1
18,3,manha,0,1,5,6,5,108,0,quinta-Feira,0,0.580142,35.482219,0,1
3,1,noite,0,1,1,2,2,30,0,quarta-feira,0,0.149279,9.137309,0,1
17,1,tarde,0,0,1,1,1,6,0,quarta-feira,0,0,0,0,1
19,1,tarde,0,0,1,1,1,7,0,quarta-feira,0,0.077669,4.754045,0,0
14,1,manha,0,0,1,1,1,5,0,quarta-feira,0,0.072019,4.408222,0,1
13,2,madrugada,0,0,0,0,0,0,0,quarta-feira,0,0,0,0,1
39,1,noite,0,0,1,1,1,8,0,terca-feira,0,0.073546,4.494884,0,1
4,2,manha,0,0,2,2,1,0,1,terca-feira,0,0,0,12,1
57,4,noite,2,9,48,59,55,937,4,sabado,0,1.925175,131.245547,257,1
12,1,noite,0,0,1,1,1,4,0,sexta-feira,0,0,0,0,1
9,1,madrugada,0,0,1,1,0,0,0,terca-feira,1,0.075531,4.584088,0,0
14,3,noite,0,1,4,5,0,0,4,domingo,0,0.522699,31.306583,0,1
22,1,tarde,0,0,1,1,0,0,0,domingo,1,0,0,0,0
15,3,madrugada,0,0,3,3,3,118,0,domingo,0,0.245327,14.693514,64,0
141,7,manha,0,1,8,9,6,363,2,quarta-feira,0,1.077879,64.507068,97,1
57,1,noite,0,2,5,7,6,61,1,domingo,0,0.542628,32.398914,0,0
70,1,tarde,0,0,3,3,2,10,1,domingo,0,0.229236,13.687089,14,0
90,1,madrugada,0,0,9,9,9,12,0,sabado,0,0,0,83,1
51,1,tarde,0,0,2,2,0,0,2,quinta-Feira,0,0.136677,8.403085,0,0
6,4,madrugada,0,12,11,23,11,1381,3,terca-feira,7,1.115328,80.901265,0,0
6,106,madrugada,3,21,14,38,18,25824,5,terca-feira,8,8.450072,612.933003,0,0
75,1,madrugada,0,0,2,2,0,0,2,domingo,0,0,0,0,1
4,36,noite,14902,14917,20,29839,10943,185418,962,sabado,2589,76.146357,4507.572232,2655,0
60,1,noite,0,0,3,3,1,4,2,sabado,0,0.240427,14.232342,0,0
112,4,tarde,0,0,5,5,3,33,2,sabado,0,0.237957,14.252246,1,1
16,1,noite,0,0,1,1,0,0,1,quinta-Feira,0,0,0,0,1
28,5,noite,0,0,5,5,2,39,1,quinta-Feira,2,0,0,0,1
25,1,noite,0,0,1,1,1,4,0,quarta-feira,0,0.081457,4.788296,0,0
16,1,tarde,0,0,1,1,0,0,1,terca-feira,0,0,0,0,1
29,4,madrugada,1,1,2,4,3,36,0,terca-feira,0,0.158696,9.394215,5,0
6,1,noite,0,0,1,1,1,0,0,segunda-feira,0,0,0,2,1
6,1,noite,0,0,1,1,1,0,0,segunda-feira,0,0,0,10,1
5,1,tarde,0,0,1,1,0,0,0,segunda-feira,1,0,0,0,1
64,1,madrugada,0,0,4,4,3,48,1,segunda-feira,0,0.289986,17.140775,0,1
19,1,tarde,0,0,2,2,1,2,1,domingo,0,0,0,0,1
42,1,noite,0,0,1,1,0,0,1,sabado,0,0,0,0,1
174,3,noite,0,3,9,12,5,67,4,sexta-feira,3,0.613165,36.324335,7,1
24,2,noite,0,0,1,1,0,0,1,sexta-feira,0,0.137421,8.134826,0,1
34,1,noite,0,0,1,1,0,0,1,sexta-feira,0,0.072822,4.310771,0,1
47,1,madrugada,0,0,3,3,3,15,0,sexta-feira,0,0,0,40,1
7,1,tarde,0,0,5,5,2,62,1,quinta-Feira,2,0,0,0,0
8,11,manha,2,5,23,30,7,192,16,quinta-Feira,2,1.079461,64.602718,0,1
12,1,manha,0,0,1,1,0,0,1,quinta-Feira,0,0.083309,4.858762,0,1
32,1,noite,0,0,2,2,0,0,1,quarta-feira,1,0.144144,8.406853,0,1
73,3,noite,0,0,2,2,0,0,2,quarta-feira,0,0.224853,13.113956,0,1
27,6,noite,0,0,2,2,0,0,2,quarta-feira,0,0.221249,12.903802,0,1
17,4,noite,0,0,1,1,0,0,1,quarta-feira,0,0.146825,8.563195,0,1
40,1,madrugada,0,0,1,1,1,1,0,quarta-feira,0,0.078834,4.666667,0,0
26,2,noite,0,1,2,3,0,0,2,terca-feira,0,0.23154,13.505643,0,1
9,1,noite,0,0,2,2,0,0,1,segunda-feira,1,0,0,0,1
32,3,noite,0,4,17,21,14,476,4,domingo,1,0.830993,50.82584,0,0
39,1,noite,0,0,4,4,3,50,1,sexta-feira,0,0.292466,16.871487,0,0
31,1,noite,0,0,1,1,0,0,1,sexta-feira,0,0.076677,4.57818,0,0
56,1,noite,0,0,1,1,0,0,1,sexta-feira,0,0.076174,4.443214,0,1
27,4,manha,0,0,1,1,0,0,1,sexta-feira,0,0.241965,13.958209,0,1
49,1,manha,0,0,4,4,0,0,0,sexta-feira,4,0.228644,13.514909,0,0
5,1,tarde,0,0,1,1,0,0,1,quinta-Feira,0,0.077657,4.487573,0,1
66,1,madrugada,0,0,1,1,0,0,1,quinta-Feira,0,0,0,0,1
46,1,manha,0,0,2,2,1,2,1,quarta-feira,0,0.157226,9.085588,0,0
18,1,manha,0,0,2,2,0,0,2,quarta-feira,0,0.154868,8.949323,0,1
62,2,tarde,0,0,2,2,1,2,1,terca-feira,0,0.158417,9.11172,0,0
49,1,tarde,0,0,1,1,1,2,0,terca-feira,0,0.079773,4.588344,0,0
75,1,noite,0,0,4,4,0,0,3,segunda-feira,1,0,0,0,1
20,1,tarde,0,0,2,2,0,0,1,domingo,1,0,0,0,1
4,1,manha,0,0,2,2,2,12,0,domingo,0,0,0,12,1
7,74,noite,83,12,170,265,96,2719,43,sexta-feira,118,20.427056,1174.957505,506,0
12,10,tarde,0,0,3,3,0,0,0,sexta-feira,3,0.698155,40.17611,0,1
40,1,noite,0,1,6,7,6,129,1,domingo,0,0.53648,32.545796,0,1
32,1,tarde,0,0,1,1,0,0,0,sabado,1,0,0,0,1
12,1,tarde,0,0,1,1,1,15,0,quarta-feira,0,0,0,0,1
31,2,tarde,0,0,2,2,2,9,0,quarta-feira,0,0.162717,9.848451,13,1
18,1,tarde,0,0,1,1,0,0,1,sabado,0,0.073536,4.412753,0,1
32,1,tarde,0,0,1,1,0,0,1,sexta-feira,0,0,0,0,1
32,1,tarde,0,0,2,2,2,1,0,quinta-Feira,0,0,0,4,1
8,1,tarde,0,0,1,1,1,2,0,quarta-feira,0,0,0,0,1
14,1,tarde,0,0,1,1,0,0,0,terca-feira,1,0.074046,4.354781,0,1
40,3,noite,0,2,4,6,6,124,0,segunda-feira,0,0.957804,56.698315,0,0
14,2,noite,0,0,1,1,1,38,0,domingo,0,0.081866,4.912979,0,0
35,2,manha,0,0,2,2,2,12,0,domingo,0,0,0,9,1
22,1,manha,0,0,1,1,1,4,0,domingo,0,0.077522,4.545751,0,1
34,1,tarde,0,0,1,1,1,2,0,quinta-Feira,0,0.082119,4.818797,0,1
44,2,noite,0,0,2,2,2,1,0,quarta-feira,0,0,0,9,1
37,1,madrugada,0,0,1,1,0,0,1,quarta-feira,0,0,0,0,1
52,1,tarde,0,0,1,1,1,6,0,quarta-feira,0,0,0,0,1
9,1,noite,0,0,1,1,1,14,0,sexta-feira,0,0,0,0,1
4,5,tarde,0,0,1,1,1,56,0,quarta-feira,0,0.079524,4.666505,0,0
20,1,madrugada,0,0,1,1,1,6,0,domingo,0,0,0,0,1
6,1,madrugada,0,0,1,1,0,0,1,sabado,0,0,0,0,1
105,7,tarde,0,5,12,17,11,82,3,quarta-feira,1,2.25416,129.626986,256,1
6,1,noite,0,0,2,2,0,0,2,terca-feira,0,0.158566,9.11913,0,1
7,1,noite,0,0,2,2,0,0,2,terca-feira,0,0.165058,9.492464,0,1
30,1,tarde,0,0,64,64,0,0,0,terca-feira,64,0,0,0,1
28,2,tarde,0,0,55,55,1,8,0,segunda-feira,54,0,0,0,0
26,1,noite,0,0,3,3,2,4,1,sexta-feira,0,0.206567,13.057407,11,1
24,1,tarde,0,0,1,1,0,0,0,sexta-feira,1,0,0,0,1
97,1,madrugada,111,0,1,112,77,11099,9,quarta-feira,22,0.075393,4.726886,489,0
14,2,noite,0,1,1,2,2,36,0,quinta-Feira,0,0.161253,9.677207,53,1
22,4,noite,1,3,2,6,3,449,0,quinta-Feira,2,0.294962,18.236423,53,0
11,3,noite,0,0,1,1,0,0,0,quinta-Feira,1,0,0,0,1
39,4,madrugada,1,3,2,6,3,449,0,quinta-Feira,2,0.294954,18.236423,53,0
38,1,tarde,0,0,2,2,1,3,0,quarta-feira,1,0.151086,9.341389,0,1
11,12,madrugada,0,0,3,3,0,0,0,quarta-feira,3,1.069915,66.153268,0,1
68,1,noite,0,0,2,2,1,8,0,terca-feira,1,0.151807,9.330766,0,0
13,5,madrugada,0,0,1,1,0,0,0,quinta-Feira,1,0.418864,25.468765,0,1
29,2,noite,0,3,1,4,2,22,0,quarta-feira,2,0,0,53,0
11,2,manha,0,0,3,3,0,0,0,quinta-Feira,3,0.260478,15.587164,0,1
12,1,tarde,0,0,1,1,0,0,0,sabado,1,0.087109,5.072935,0,0
9,2,manha,0,0,405,405,164,115,64,quarta-feira,175,15.085434,867.498018,10,0
59,2,noite,0,0,4,4,4,25,0,sexta-feira,0,0,0,24,1
51,1,madrugada,0,0,1,1,1,14,0,quinta-Feira,0,0,0,0,1
42,2,tarde,0,0,1,1,0,0,0,sabado,1,0,0,0,0
7,4,noite,0,1,4,5,4,40,1,quarta-feira,0,0.491415,28.156595,0,1
21,4,noite,1,2,5,8,4,49,1,terca-feira,1,0.236766,13.29517,0,0
59,1,noite,0,0,2,2,0,0,2,segunda-feira,0,0,0,0,1
81,1,manha,0,0,1,1,0,0,0,domingo,1,0,0,0,1
17,1,tarde,0,1,4,5,3,190,0,quarta-feira,2,0,0,0,1
57,3,tarde,0,1,2,3,0,0,0,domingo,3,0.347368,19.023105,0,0
14,1,manha,0,0,1,1,0,0,0,sabado,1,0,0,0,1
45,1,madrugada,0,0,1,1,1,5,0,quinta-Feira,0,0.084245,4.826991,0,0
25,1,noite,0,1,3,4,4,18,0,quarta-feira,0,0,0,7,1
96,1,tarde,0,0,2,2,0,0,1,terca-feira,1,0,0,0,1
86,1,noite,0,0,6,6,0,0,5,segunda-feira,1,0.499143,27.059802,0,0
3,1,manha,0,0,1,1,0,0,0,sabado,1,0,0,0,1
65,1,manha,0,0,3,3,3,32,0,sabado,0,0,0,16,1
117,3,noite,0,0,5,5,2,626,3,domingo,1,0.333495,17.066465,0,1
69,2,manha,0,0,4,4,2,10,2,domingo,0,0,0,0,1
13,1,madrugada,0,0,2,2,0,0,0,sabado,2,0,0,0,1
76,1,manha,0,0,64,64,1,2,0,sexta-feira,63,5.480213,279.864458,0,0
33,1,madrugada,0,0,2,2,1,2,1,domingo,0,0,0,0,1
46,1,manha,0,0,1,1,1,1,0,sabado,0,0,0,0,1
86,5,tarde,0,2,7,9,9,24,0,quinta-Feira,0,0.175352,8.973605,144,1
28,1,madrugada,0,0,2,2,0,0,2,quinta-Feira,0,0,0,0,1
62,3,noite,0,0,2,2,0,0,2,terca-feira,0,0.25615,12.816992,0,0
20,1,manha,0,0,2,2,2,68,0,terca-feira,0,0,0,0,1
29,1,madrugada,0,0,1,1,0,0,1,terca-feira,0,0.085374,4.271839,0,0
20,1,noite,0,4,1,5,1,3,4,domingo,0,0.454666,23.069755,0,0
22,1,madrugada,0,0,1,1,0,0,0,domingo,1,0,0,0,1
51,3,madrugada,0,2,1,3,2,35,0,domingo,0,0,0,0,1
26,1,madrugada,0,0,1,1,0,0,0,domingo,1,0,0,0,1
28,1,madrugada,0,0,1,1,0,0,1,domingo,0,0,0,0,1
10,3,manha,0,1,2,3,0,0,0,quinta-Feira,3,0.456944,22.435011,0,1
7,1,noite,0,0,1,1,0,0,1,quarta-feira,0,0.095098,4.656659,0,0
29,2,noite,0,0,1,1,0,0,1,terca-feira,0,0.093142,4.556439,0,1
11,1,noite,0,0,2,2,0,0,1,domingo,1,0.198773,9.83262,0,0
7,1,tarde,0,0,1,1,0,0,1,domingo,0,0.097923,4.784033,0,0
57,2,madrugada,0,1,2,3,0,0,0,quinta-Feira,3,0.276744,13.4556,0,1
6,2,madrugada,0,1,3,4,4,23,0,terca-feira,0,0,0,0,1
37,1,madrugada,0,0,1,1,0,0,1,terca-feira,0,0,0,0,0
12,18,madrugada,0,0,7,7,1,6,6,terca-feira,0,2.363694,113.904666,0,0
5,1,manha,0,0,1,1,1,2,0,segunda-feira,0,0,0,0,1
13,4,madrugada,0,0,4,4,2,16,1,sabado,1,0.400189,19.16959,0,1
4,4,madrugada,0,1,4,5,5,57,0,segunda-feira,0,0.267138,13.00023,0,1
9,1,noite,0,0,1,1,0,0,0,domingo,1,0,0,0,1
42,1,madrugada,0,0,1,1,0,0,1,domingo,0,0.075955,3.532594,0,1
6,1,noite,0,0,2,2,2,24,0,sabado,0,0.181594,8.445724,0,0
39,1,madrugada,0,0,1,1,0,0,0,quinta-Feira,1,0.09489,4.371243,0,1
39,1,madrugada,0,0,1,1,0,0,0,quinta-Feira,1,0.094879,4.370812,0,0
19,1,madrugada,0,0,1,1,0,0,0,terca-feira,1,0,0,0,1
18,1,madrugada,0,0,1,1,1,2,0,segunda-feira,0,0.107908,4.855862,0,1
15,2,madrugada,0,1,2,3,3,36,0,domingo,0,0.284613,13.593757,0,1
69,1,madrugada,0,0,2,2,0,0,2,domingo,0,0.188083,8.983259,0,0
80,7,tarde,0,6,7,13,4,40,1,sabado,6,0.901416,46.129701,36,0
14,2,noite,0,1,3,4,3,36,0,sexta-feira,0,0.398656,17.843553,0,1
52,1,tarde,0,0,1,1,0,0,1,quinta-Feira,0,0.093012,4.442459,0,0
12,1,noite,0,0,2,2,1,38,0,segunda-feira,1,0.202271,9.053553,0,0
9,1,tarde,0,0,1,1,1,2,0,segunda-feira,0,0.090368,4.316182,0,0
5,2,madrugada,0,0,5,5,5,32,0,segunda-feira,0,0.194695,9.299069,0,1
37,1,tarde,0,0,3,3,3,24,0,domingo,0,0.32013,14.007788,16,0
27,1,madrugada,0,0,1,1,0,0,1,domingo,0,0.109063,4.777395,0,1
16,2,tarde,0,2,2,4,0,0,0,quinta-Feira,2,0.204029,8.91804,0,1
49,2,tarde,0,1,1,2,1,28,0,quinta-Feira,0,0.107996,4.720489,0,1
8,1,madrugada,0,0,1,1,1,2,0,quinta-Feira,0,0,0,0,1
23,1,madrugada,0,0,1,1,0,0,1,quinta-Feira,0,0.093542,4.088682,0,1
5,1,madrugada,0,0,1,1,1,2,0,quinta-Feira,0,0.094775,4.171336,0,1
66,30,tarde,1,9,43,53,16,150,17,quarta-feira,20,2.32401,101.784821,72,1
10,2,madrugada,0,0,6,6,2,6,4,quarta-feira,0,0.482801,23.059686,32,0
16,2,madrugada,0,1,3,4,3,35,0,quarta-feira,1,0.106847,4.655905,0,1
21,2,madrugada,0,0,6,6,0,0,4,quarta-feira,2,0.493924,21.589238,0,1
39,9,madrugada,0,0,4,4,3,39,1,quarta-feira,0,0.510526,22.246477,16,1
25,2,manha,0,0,2,2,2,41,0,terca-feira,0,0.210797,9.435158,0,1
67,6,noite,0,6,6,12,4,40,1,segunda-feira,6,0.951383,41.457044,32,0
59,6,noite,0,6,6,12,4,40,1,segunda-feira,6,0.850949,37.080568,32,0
22,9,noite,0,1,4,5,4,14,1,segunda-feira,0,0.636631,27.716137,10,1
33,4,noite,0,1,2,3,2,10,1,segunda-feira,0,0,0,0,1
45,1,noite,0,1,2,3,2,6,1,segunda-feira,0,0.327325,14.250304,0,0
29,1,manha,0,0,1,1,0,0,1,domingo,0,0,0,0,1
36,1,madrugada,0,0,1,1,0,0,1,domingo,0,0,0,0,1
24,2,madrugada,0,0,2,2,2,2,0,domingo,0,0,0,6,1
37,2,tarde,0,0,2,2,2,2,0,sexta-feira,0,0,0,8,1
47,1,manha,0,1,0,1,0,0,0,sexta-feira,1,0.113683,4.897069,0,0
10,1,madrugada,0,1,1,2,2,3,0,terca-feira,0,0,0,26,1
12,1,noite,0,0,1,1,0,0,1,domingo,0,0.117917,5.048505,0,1
18,3,manha,0,0,11,11,11,268,0,domingo,0,1.448523,61.884739,0,1
19,1,tarde,0,0,1,1,1,3,0,sexta-feira,0,0,0,0,1
17,1,madrugada,0,0,4,4,2,10,1,terca-feira,1,0.414574,17.269491,0,1
23,1,tarde,0,0,1,1,1,4,0,segunda-feira,0,0.109672,4.56365,0,1
37,3,madrugada,0,0,2,2,2,34,0,segunda-feira,0,0.120937,5.037772,0,1
39,0,madrugada,0,0,0,0,0,0,0,segunda-feira,0,0,0,0,1
70,1,manha,0,0,3,3,0,0,0,sexta-feira,3,0,0,0,0
18,1,manha,0,0,1,1,0,0,0,quarta-feira,1,0,0,0,1
28,1,madrugada,0,0,1,1,1,3,0,domingo,0,0.107777,4.418948,0,1
25,1,noite,0,0,1,1,0,0,0,sabado,1,0,0,0,1
12,1,noite,0,0,1,1,0,0,0,sabado,1,0,0,0,1
25,1,madrugada,0,0,1,1,1,2,0,sabado,0,0.106248,4.292417,0,1
105,2,madrugada,0,0,1,1,1,5,0,sexta-feira,0,0.215957,8.539648,0,0
107,1,madrugada,0,0,1,1,1,1,0,sexta-feira,0,0.107723,4.259738,0,0
35,2,noite,0,0,1,1,0,0,0,quinta-Feira,1,0.248602,9.830469,0,0
81,2,madrugada,0,1,4,5,1,47,3,quinta-Feira,1,0.476734,19.546522,0,0
4,7,madrugada,0,2,5,7,2,79,2,quinta-Feira,1,0,0,0,1
19,4,noite,0,2,4,6,4,36,0,quarta-feira,2,0,0,0,1
25,3,noite,9203,9204,5,18412,6902,28168,440,quarta-feira,1544,35.262619,1402.421266,182,0
59,3,tarde,9203,9204,5,18412,6902,28168,440,quarta-feira,1544,0.131645,5.214715,182,1
64,1,manha,0,0,4,4,3,19,1,quarta-feira,0,0.454949,18.093688,33,1
29,1,madrugada,0,2,0,2,2,35,0,quarta-feira,0,0.217189,8.637788,0,1
52,1,tarde,0,0,3,3,0,0,2,terca-feira,1,0.25457,14.586092,0,1
14,2,madrugada,0,0,1,1,1,36,0,terca-feira,0,0.24218,9.585479,0,1
11,1,noite,0,0,1,1,1,22,0,segunda-feira,0,0.121845,4.82255,0,1
22,2,noite,0,0,2,2,0,0,1,segunda-feira,1,0.375495,14.878688,0,1
9,2,tarde,0,0,2,2,0,0,1,segunda-feira,1,0.375495,14.878688,0,1
16,2,tarde,0,0,2,2,0,0,1,segunda-feira,1,0.244768,9.698752,0,1
10,1,madrugada,0,0,3,3,0,0,2,segunda-feira,1,0.297861,14.226517,0,0
85,1,madrugada,0,0,1,1,1,4,0,domingo,0,0.130125,5.138073,0,1
35,1,madrugada,0,0,1,1,0,0,0,domingo,1,0,0,0,1
14,1,madrugada,0,0,1,1,1,3,0,domingo,0,0,0,0,1
9,1,madrugada,0,0,1,1,0,0,1,sabado,0,0,0,0,1
12,2,noite,0,0,2,2,1,26,0,sexta-feira,1,0.238336,9.36944,0,1
30,1,noite,0,0,1,1,0,0,1,sexta-feira,0,0.105458,4.173038,0,1
20,2,manha,0,0,1,1,0,0,1,sexta-feira,0,0.120646,4.759158,0,1
17,1,madrugada,0,0,2,2,0,0,1,sexta-feira,1,0.230184,9.080128,0,1
15,2,madrugada,0,0,3,3,0,0,2,sexta-feira,1,0.232037,9.141883,0,1
9,1,madrugada,0,0,2,2,0,0,0,sexta-feira,2,0.249186,9.817475,0,1
8,1,madrugada,0,0,2,2,0,0,0,sexta-feira,2,0.249186,9.817475,0,1
194,0,noite,0,0,0,0,0,0,0,quinta-Feira,0,0,0,0,1
7,1,noite,0,0,1,1,1,2,0,quinta-Feira,0,0.130372,5.124403,0,0
37,1,noite,0,0,16,16,16,0,0,quinta-Feira,0,1.741685,72.971192,497,1
6,3,manha,0,0,2,2,2,7,0,quarta-feira,0,0.260992,10.232551,0,0
12,2,madrugada,0,0,1,1,1,4,0,quarta-feira,0,0.13066,5.122695,0,0
6,2,madrugada,0,0,2,2,0,0,0,quarta-feira,2,0.226758,8.890443,0,1
51,1,madrugada,0,0,1,1,0,0,1,quarta-feira,0,0.126703,4.967415,0,0
50,0,madrugada,0,0,0,0,0,0,0,segunda-feira,0,0,0,0,1
5,1,manha,0,0,1,1,0,0,0,domingo,1,0.131105,4.832158,0,1
3,2,manha,0,1,1,2,0,0,0,domingo,2,0.260794,9.612143,0,0
20,1,madrugada,0,0,1,1,0,0,0,domingo,1,0.131261,4.832158,0,0
25,3,noite,0,0,13,13,0,0,12,sexta-feira,1,1.343843,49.262391,0,1
82,1,noite,0,0,1,1,0,0,0,quarta-feira,1,0,0,0,1
38,4,noite,0,0,1,1,0,0,0,segunda-feira,1,0.267794,12.790462,0,0
12,1,tarde,0,0,1,1,0,0,1,domingo,0,0.14653,4.65479,0,0
37,1,madrugada,0,0,2,2,1,6,1,domingo,0,0.284948,9.051861,0,0
10,2,tarde,0,0,4,4,0,0,2,sabado,2,0.148947,4.731564,0,0
18,1,tarde,0,0,1,1,0,0,1,sabado,0,0,0,0,1
10,4,tarde,0,0,5,5,0,0,2,sabado,3,0,0,0,1
93,1,madrugada,0,0,1,1,0,0,1,quarta-feira,0,0.158111,4.410366,0,0
23,4,tarde,1,70,8,79,7,605,0,segunda-feira,69,0,0,0,1
4,9,noite,0,0,21,21,2,6,17,domingo,2,5.435506,160.195006,0,0
8,7,tarde,0,0,1,1,0,0,0,domingo,1,0.76008,21.138912,0,1
4,2,noite,0,0,2,2,0,0,0,sabado,2,0.46746,13.000742,0,1
46,15,madrugada,0,0,33,33,5,14,25,sabado,3,1.446523,44.208164,0,1
10,4,noite,0,0,6,6,0,0,4,quinta-Feira,2,1.233076,35.916178,0,0
14,1,noite,0,0,1,1,0,0,1,quinta-Feira,0,0.157177,4.660848,0,0
21,2,noite,0,0,1,1,0,0,1,quinta-Feira,0,0.153717,4.558255,0,0
