@relation 'diaspora-data-weka.filters.unsupervised.attribute.AddExpression-Ea8/a8+0-Nstatus-weka.filters.unsupervised.attribute.Reorder-Rlast-first-weka.filters.unsupervised.attribute.ReplaceMissingWithUserConstant-Afirst-N0-R0-D0-Fyyyy-MM-dd\'T\'HH:mm:ss-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-weka.filters.unsupervised.attribute.Reorder-Rlast-first-weka.filters.unsupervised.attribute.Remove-R1,2,3,4,5,8,9,10,11,12,18,19,20,21,22,23,24,25,26,27,28,29,30,31,39,40,46,52,53,67,68,69-weka.filters.MultiFilter-Fweka.filters.unsupervised.attribute.AddExpression -E a8/a8+0 -N status-Fweka.filters.unsupervised.attribute.Reorder -R last-first-Fweka.filters.unsupervised.attribute.ReplaceMissingWithUserConstant -A first -N 0 -R 0 -D 0 -F \"yyyy-MM-dd\\\'T\\\'HH:mm:ss\"-Fweka.filters.unsupervised.attribute.NumericToNominal -R first-Fweka.filters.unsupervised.attribute.Reorder -R last-first-Fweka.filters.unsupervised.attribute.Remove -R 1,2,3,4,5,8,9,10,11,12,18,19,20,21,22,23,24,25,26,27,28,29,30,31,39,40,46,52,53,67,68,69-weka.filters.unsupervised.attribute.Remove-R20-weka.filters.unsupervised.attribute.Remove-V-R4,28,34,36,38,44,45,49,53'

@attribute forward_links {false,true}
@attribute test_lines_per_kloc numeric
@attribute workload numeric
@attribute requester {SuperTux88,cmrd-senya,svbergerem,denschub,Flaburgan,k0kubun,Faldrian,celber,visualsayed,korun,dmorley,theworldbright,Fensterbank,manuelVo,fiedl,jhass,Thor77,balasankarc,kas70,ujdhesa,avikpal,atulonruby,stragu,apsc92,Zauberstuhl,AugierLe42e,sarithats,tamatsyk,lstoll,marienfressinaud,jaywink,SansPseudoFix,axilleas,jpope777,pravi,Darael,sjain1107,Raven24,zaziemo,johand,AntonTkachov,morashid92,mikicaivosevic,RichKavanagh,yithian,giniouxe,Realtin,joebew42,RyDroid,Haidy777,fap-,pablocubico,arlogn,efstrian,strivedi183,teslasmoustache,ita1024,margori,goobertron,mrbrdo,artoartnik,szlend,zachrab,desyncr,MothOnMars,lislis,sam09,S-Ercan,aka001,WebDevFromScratch,fscz,salbertson,dimaursu,gdpelican,maliktunga,SWW13,aykevl93,jonsger,collimarco,flamontagne,ThomasLeister,joshk,Gallaecio,DharmaCommunity,JesseWeinstein,RoseTheFlower,hferee,Reifenpilot24de,zikalify,StefOfficiel,MarcBurt,roymckenzie,goofy-bz,taro-k,18augst,deepy,polsVoice,theatre-x,max258,jaideng123,remcohh,khall,lyzellis,dan-mi-sun,damzcodes,blase,MrFrety,rundkorn,theutahkate,blackwarthog,mmn,kpcyrd,hpetru,maxwell,wiegelmann,Chocobozzz,taratatach,jbelanich,MrZYX,Ruxton,nviennot,santosgabriel,hank789,amyilake,JannikStreek,rootwyrm,ilake,mehmetaergun,olorin,abhineet08,hincupetru,MatrixCrawler,seanbrant,onpon4,dash-rai,geirkairam,bronislav,rsofaer,qmaruf,ivanzotov,fabianrbz,ZBarg,zapiens,PallaviTS,marciol,rezapaya,pkallberg,manwithtwowatches,nitinsurfs,RoonyH,AraanBranco,alisoncassidy,0TWAIN0,ssrihari,redrik,movilla,WebSpider,marekjm,fubik,emilceh,gilhyun,manuels,colindean,dorman,rogerbraun,andrewcsmith,oliverbarnes,juliaguar,netom,kvsatya,meitar,L3MNcakes,jguyon,carolinagc,bjozzi,rivendale2010,tsrivishnu,davexunit,dukex,fabianfiorotto,kevivmatrix,juanazam,lnakamura,eloydegen,brauliomartinezlm,diasp,brunomachado,embs,wenzowski,marceloeloelo,workwareusa,marpo60,pestrada,jishnu7,afrerich,mtparet,prellele,somethree,alininja,DeadSuperHero,divout,fhsdi2,malavbhavsar,tubbo,archSeer,marco-gallardo,YaNoo,yurkobb,liamn,davecocoa,PatBarret,bobbywilson0,rschaden,EJW1,grimreaper,grzuy,simonsmiley,mklew,hfase01,devendram,gutobenn,billyoc,jeremyjh,alimony,dotkrnl,flipkick,fermionic,sfawaz,Goutte,kikuchiyo,L2G,brynary,justindthomas,Rawk,stevenh512,wubwubwubcr3w,zscott,ChaosCoder,kostasnw,nsdevaraj,caarlos0,fechterjm,clavisound,OhaiBBQ,agconnor,panckreous,pubis,tsujigiri,ktkaushik,xray7224,m4tze,christophe-de,denniscollective,vcuculo,shavit,s-f-s,ChFernandez,jbivins,pixelistik,gandaro,beardedninja,Carabas,JMSilla,prathamesh-sonpatki,stefi,Pistos,rekado,stwf,nolith,Stultus2,Yajo,sailing,fred,robhogg,gouthamvel,torrancew,arions,CodeBlock,judytuna,ChaseReid,memarko,futurechimp,vanhalt,one-dash,DusanM97,laserlemon,aabril,tmlee,geckoxx,kaleemullah,aboire,michaelklishin,carzil,groovehunter,kapcom01,jperyl,21echoes,mrtee,Robsteranium,Gonzih,buddhamagnet,walternelson,doot0,svoop,bagilevi,halfd,firefly21,spieker,wcs,Flink,bdjnk,gladiac,uiri,johnedmonds,sofian,Flashinator,alda519,jtimberman,NaleagDeco,robin-drexler,cparker15,everplays,untitaker,brianwisti,andrejpodzimek,lksnyder0,leonardolaporte,ticho,isaacsanders,galaxor,anassahmed,ajft,jancborchardt,disconn3ct,mblog,gvx,protowouter,drummondj,shawnwebs,ndee,cyberkov,paddyez,vidkun,nannubest,yolk,rtznprmpftl,imw,anishsheela,jerinphilip,Dorian,arzumy,jamiew,NPerry,ritchiewilson,adonix,evant,williamtheaker,jrichardlai,kiranh,mnutt,siefca,brandonkernell,ramiromagalhaes,benoit934,dangold1138,soukron,raid5,lfortin,jairodiaz,berkes,frank-r-schmidt,lusum,Pasta,joedavis,TomK32,nickvdb,flah00,utkarshkukreti,rajesh672,oacis,pupeno,themasch,sentientwaffle,iurikothe,digination,jish,masterdot,adedommelin,Hexagon,Vanuan,blackxored,silviorelli,antimatter15,rtxanson,yarons,jandom,jdeisenberg,alepane21,mattbaker,danieleds,robotarmy,robustdj,rnevitt,michiwend,ecleel,onewland,ultrasaurus,jwinky,ggilder,rmaskey,maelsoucaze,theBernd,tristil,archi,UserAd,bigbash,binarycleric,tenaciousflea,leamas,patcito,Crimer,sgayda2,Stigjb,jeffrydegrande,koo5,jbhannah,kashif,minilibra,maco,duke-,guilleiguaran,yuvadm,drt24,bastos,sarahmei,sennewood,D4nte,cirnatdan,diogenes,michael-k,mousey,apardo,adelcasse,CAFxX,tkrehbiel,Setheck,Chiggins,mastooo,cmelbye,spack,moziz,brinchj,manveru,pedrosilva,CodeBleu,stefanotravelli,arielo,mishudark,danillos,sloser,7h0ma5,ubikuity,sirmacik,kyber,Otacon,Darkmagister,madmaze,MrBison,zturtleman,halfdan,voxdolo,tdpsk,nh2,ebruning,donpdonp,rwaldron,gosuri,steveklabnik,5v3n,sterops,zeph,ccoenen,soychicka,felgru,fbrubacher,cryptix,hemanth,jarinudom,hbons,jcdyer,ashcrow,dlo}
@attribute requester_succ_rate numeric
@attribute req_follows_integrator {false,true}
@attribute integrator_follows_req {false,true}
@attribute prior_interaction_pr_comments numeric
@attribute status {0,1}

@data
false,989.99836,19,firefly21,0,false,false,0,1
false,996.637525,36,firefly21,0,false,false,0,0
false,992.019088,19,rekado,1,false,false,0,0
false,992.019088,18,spieker,0,false,false,0,1
false,991.681766,21,vcuculo,0.642857,false,false,0,1
false,992.329264,20,wcs,0,false,false,0,1
false,996.637525,25,Flink,0.5,false,false,1,1
false,992.738675,20,Flink,0.6,false,false,1,0
false,992.738675,20,bdjnk,0,false,false,0,1
false,993.804725,19,gladiac,0.25,false,false,0,1
false,992.329264,20,uiri,0.5,false,false,0,1
false,990.255486,27,manuels,0.666667,false,false,1,1
false,961.226976,37,johnedmonds,1,false,false,0,1
false,994.868824,16,sofian,0,false,false,0,0
false,996.188582,17,Flashinator,0,false,false,0,0
false,996.188582,17,Flashinator,0,false,false,0,0
false,995.933272,27,Flink,0.5,false,false,1,1
false,995.933272,16,Flink,0.666667,false,false,0,0
false,997.341972,16,johnedmonds,0,false,false,0,1
false,968.133642,30,prellele,1,false,false,0,0
false,989.471925,15,Flink,0.5,false,true,0,1
false,988.241181,15,alda519,0.75,false,false,0,1
false,986.128625,16,wcs,0,false,false,0,0
false,986.128625,14,Flink,0,false,false,0,1
false,982.905983,14,jtimberman,0,false,false,0,1
false,981.816658,14,NaleagDeco,0.75,false,false,0,1
false,996.756487,14,alda519,1,false,false,0,0
false,996.756487,32,alda519,1,false,false,0,1
false,996.756487,20,robin-drexler,0,false,false,0,0
false,997.005241,14,NaleagDeco,0.666667,false,false,0,1
false,997.005241,14,buddhamagnet,0.666667,true,false,0,1
false,997.005241,13,buddhamagnet,0.5,true,false,0,1
false,996.637525,22,cparker15,0,false,false,0,1
false,997.005241,13,alda519,1,false,false,0,1
false,993.521245,13,Flink,0,false,false,0,0
false,994.860561,11,prellele,1,true,true,0,1
false,994.860561,35,Gonzih,0,false,false,0,1
false,993.818798,11,buddhamagnet,0,true,false,0,1
false,993.818798,11,buddhamagnet,0,false,false,0,0
false,993.818798,10,prellele,0,true,true,0,1
false,994.152047,11,alda519,0,false,false,0,1
false,994.3254,11,everplays,0,false,false,0,1
false,992.957746,10,manuels,0.642857,false,false,1,1
false,996.637525,31,untitaker,0.333333,false,false,1,0
false,969.483398,33,untitaker,375,false,false,1,0
false,969.483398,36,untitaker,0.428571,false,false,1,0
false,996.600952,7,untitaker,0.333333,false,false,1,1
false,992.019088,24,untitaker,0.2,false,false,1,1
false,1006.616257,8,grzuy,1,true,true,0,1
false,995.668422,35,vcuculo,0.692308,false,false,0,0
false,995.32869,6,manuels,0.615385,false,false,1,1
false,995.32869,7,vcuculo,0.666667,false,false,0,1
false,995.32869,7,vcuculo,0.636364,false,false,0,1
false,995.32869,6,vcuculo,0.6,true,true,0,1
false,994.99491,21,manuels,0.666667,false,false,1,0
false,996.171516,9,vcuculo,0.555556,true,true,0,1
false,996.171516,8,NaleagDeco,0.5,false,false,0,1
false,995.658836,10,vcuculo,0.5,false,false,0,1
false,995.658836,10,vcuculo,0.428571,true,true,0,1
false,995.658836,10,vcuculo,0.5,false,false,0,0
false,995.658836,9,vcuculo,0.4,true,true,0,1
false,995.485904,11,brianwisti,1,false,false,0,1
false,995.906532,11,vcuculo,0.25,false,false,0,1
false,995.479744,10,fermionic,0,false,false,0,1
false,983.904312,30,manuels,0.636364,false,false,1,1
false,995.628322,11,vcuculo,0,false,false,0,1
false,996.427949,13,andrejpodzimek,0,false,false,0,0
false,992.418301,14,lksnyder0,0,false,false,0,1
false,992.418301,14,leonardolaporte,0,false,false,0,0
false,992.418301,14,manuels,0.7,false,false,1,0
false,1013.667225,14,brianwisti,0,false,false,0,1
false,1015.853335,16,manuels,0.777778,false,false,1,0
false,1015.853335,14,manuels,875,false,false,1,0
false,1019.102621,14,grzuy,1,true,true,0,1
false,995.628322,16,ticho,0.777778,false,false,0,0
false,996.637525,34,vcuculo,0,false,false,0,0
false,996.637525,33,vcuculo,0,false,false,0,0
false,1012.346792,15,ticho,0.764706,false,false,0,1
true,1012.620572,17,vcuculo,0,false,false,0,0
false,1012.620572,19,ticho,0.8125,false,false,0,0
false,992.418301,21,ticho,0.8,false,false,0,1
false,1014.103607,14,ticho,0.785714,false,false,0,1
false,1012.346792,16,ticho,0.769231,false,false,0,1
false,1003.909446,13,isaacsanders,0,false,false,0,0
false,1002.078814,13,gandaro,1,false,false,0,1
false,1012.620572,18,ticho,0.833333,false,false,0,0
false,986.722509,14,ticho,0.818182,false,false,0,1
false,986.898396,14,gandaro,1,false,false,0,1
false,986.898396,13,gandaro,1,true,true,0,1
false,986.898396,14,NaleagDeco,0,false,false,0,1
false,1012.620572,17,ticho,0.8,false,false,0,1
false,985.210264,12,grzuy,1,true,false,0,1
false,1014.027516,16,ticho,0.777778,false,false,0,1
false,1012.620572,15,manuels,0.857143,false,false,0,1
false,1012.620572,13,manuels,0.833333,false,false,0,1
false,993.110665,15,grzuy,1,false,false,0,1
false,1006.962352,22,untitaker,0.25,false,false,1,0
false,999.912196,25,manuels,0.8,false,false,0,1
false,983.588721,16,galaxor,1,false,false,0,1
false,983.588721,15,ticho,0.75,false,false,0,1
false,983.588721,16,ticho,0.714286,false,false,0,1
false,983.588721,15,manuels,0.75,false,false,0,1
false,983.588721,13,manuels,0.666667,false,false,0,1
false,1012.620572,20,ticho,0.833333,false,false,0,0
false,983.588721,14,ticho,0.8,false,false,0,1
false,983.588721,11,ticho,0.75,false,true,0,1
false,990.686444,29,manuels,1,false,false,0,0
false,959.635896,18,NaleagDeco,0,false,false,0,0
false,1015.853335,21,ticho,1,false,false,0,0
false,983.588721,14,ticho,1,false,false,0,1
false,959.635896,8,anassahmed,1,false,false,0,1
false,986.898396,19,ajft,0,false,false,0,0
false,956.190301,16,gandaro,1,false,false,0,1
false,956.190301,6,anassahmed,0,false,false,0,1
false,956.190301,13,jancborchardt,0.333333,false,false,0,0
false,956.190301,12,jancborchardt,0,false,false,0,1
false,943.678905,5,jancborchardt,0,false,false,0,0
false,943.678905,5,jancborchardt,0,false,false,0,0
false,959.635896,12,ticho,1,false,true,0,1
false,944.835246,5,ticho,0,false,true,0,1
false,944.835246,4,untitaker,0,false,false,0,1
false,944.835246,5,untitaker,0,false,false,0,0
false,943.862899,5,Gallaecio,0,false,false,0,1
false,898.198278,10,manuels,1,false,false,0,1
false,898.198278,3,manuels,0,false,false,0,1
false,896.930216,4,disconn3ct,0,false,false,0,1
false,896.930216,4,galaxor,0,false,false,0,1
false,890.149469,4,mblog,1,false,false,0,1
false,893.124944,5,rekado,0,false,false,0,1
false,893.176683,5,gvx,0,false,false,0,1
false,892.336922,5,protowouter,0,false,false,0,1
false,888.491845,5,pravi,0,false,false,0,1
false,1012.620572,14,disconn3ct,0,false,false,0,0
false,893.188994,20,untitaker,0,false,false,0,0
false,898.084434,6,drummondj,1,false,false,0,1
false,898.084434,5,drummondj,0,false,false,0,1
false,896.468625,5,shawnwebs,0,false,false,0,1
false,896.468625,4,yithian,0,false,false,0,1
false,895.615092,6,ndee,0,false,false,0,1
false,898.701056,5,cyberkov,0.666667,false,false,1,1
false,897.982063,4,paddyez,0,true,true,0,1
false,896.468625,6,untitaker,0,false,false,0,0
false,900.759779,3,vidkun,0,false,false,0,1
false,901.240368,3,nannubest,0,false,false,0,1
false,902.6054,7,yolk,1,false,false,0,1
false,902.027667,3,yolk,1,false,false,0,1
false,902.027667,3,yolk,0,false,false,0,1
false,902.027667,2,rtznprmpftl,0.5,false,false,0,1
false,902.027667,2,rtznprmpftl,1,false,false,0,0
false,880.778589,2,gandaro,0,true,true,0,1
false,882.368872,2,cyberkov,0.5,false,false,1,1
false,877.319025,2,tubbo,0,false,false,0,0
false,893.188994,4,imw,0,false,false,0,1
false,870.307167,2,imw,0,false,false,0,0
false,870.467755,2,anishsheela,0.75,true,false,0,1
false,870.467755,3,imw,0,false,false,0,0
false,872.932261,2,cyberkov,0,false,false,1,1
false,873.012939,3,anishsheela,0.666667,true,false,0,1
false,914.146967,5,cyberkov,0,false,false,0,0
false,917.603344,5,anishsheela,0.5,true,false,0,1
false,917.082179,5,imw,0,false,false,0,0
false,913.278627,5,anishsheela,0,true,false,0,1
false,916.416792,7,jerinphilip,0,false,false,0,0
false,902.6054,10,Dorian,625,false,false,0,0
false,913.015103,7,arzumy,0,false,false,0,1
false,932.898959,6,jamiew,0.5,false,false,0,1
false,935.26655,6,Gallaecio,0,false,false,0,0
false,930.948975,7,NPerry,0,false,false,0,1
false,938.01898,5,NPerry,0,false,false,0,0
false,930.948975,6,ritchiewilson,0.5,false,false,0,1
false,952.786688,4,adonix,0,false,false,0,1
false,920.546418,6,evant,0,false,false,0,1
false,940.452181,5,anishsheela,0,false,false,0,0
false,944.989339,2,williamtheaker,1,false,false,0,1
false,930.948975,5,jrichardlai,0,false,false,0,0
false,951.94508,2,kiranh,1,true,false,0,1
false,950.081922,2,ritchiewilson,0,false,false,0,1
false,928.620792,2,ritchiewilson,0,false,false,0,0
false,926.906361,3,williamtheaker,0,false,false,0,1
false,926.906361,4,kiranh,0,false,false,0,1
false,933.425356,3,mnutt,1,false,false,0,1
false,933.425356,3,mnutt,1,false,false,0,1
false,934.085827,4,siefca,0.833333,false,false,0,1
false,935.879654,3,siefca,1,false,false,0,0
false,939.682197,8,grzuy,1,false,false,0,1
false,937.777297,8,grzuy,1,false,false,0,1
false,933.425356,7,mnutt,1,false,false,0,1
false,923.060085,9,grzuy,1,false,false,0,1
false,917.96276,9,brandonkernell,0,false,false,0,0
false,917.96276,9,grzuy,0,false,false,0,1
false,917.96276,7,brandonkernell,0,false,false,0,0
false,937.878788,7,dmorley,0.8,false,false,0,0
false,919.767314,7,dmorley,0.75,false,false,0,1
false,937.878788,9,dmorley,0.666667,false,false,0,1
false,920.676774,9,dmorley,0.5,false,false,0,1
false,920.676774,6,dmorley,0,false,false,0,1
false,926.556202,12,ramiromagalhaes,1,false,false,0,1
false,927.518149,11,NPerry,0,false,false,0,0
false,927.518149,11,rtznprmpftl,0,false,false,0,1
false,921.840599,11,benoit934,0,false,false,0,0
false,923.006834,10,benoit934,0,false,false,0,0
false,922.591743,10,ramiromagalhaes,0,false,false,0,1
false,921.276107,11,dangold1138,1,false,false,0,1
false,937.878788,11,soukron,0,false,false,0,0
false,924.349335,10,soukron,0,false,false,0,0
false,932.607933,11,dangold1138,0,false,false,0,1
false,925.296719,11,denschub,0,false,false,0,1
false,924.430642,19,gladiac,0,false,false,0,1
false,896.77962,17,raid5,0,false,false,0,1
false,895.488361,17,lfortin,1,false,false,0,1
false,895.488361,16,gladiac,0,false,false,0,0
false,881.477869,16,Dorian,0.6,false,false,0,1
false,881.585366,15,Dorian,0.642857,false,false,0,0
false,888.660542,16,Dorian,0.615385,false,false,0,1
false,946.847611,16,jairodiaz,1,false,false,0,1
false,918.348303,14,jairodiaz,1,false,false,0,1
false,918.348303,14,dmorley,0,false,false,0,0
false,933.425356,13,berkes,0.333333,false,false,0,0
false,952.834334,14,jairodiaz,0,false,false,0,1
false,918.348303,16,frank-r-schmidt,0,false,false,0,0
false,952.848148,21,gladiac,0,false,false,0,0
false,918.348303,22,gladiac,0,false,false,0,0
false,918.348303,23,lfortin,1,false,false,0,1
false,937.61194,20,lusum,0,false,false,0,0
false,937.61194,19,Pasta,0,false,false,0,1
false,938.732815,15,joedavis,0,false,false,0,1
false,938.732815,18,TomK32,1,false,false,0,1
false,938.732815,17,TomK32,1,false,false,0,1
false,938.732815,18,TomK32,1,false,false,0,1
false,946.847611,18,TomK32,1,false,false,0,1
false,938.732815,21,berkes,0,false,false,0,1
false,918.348303,17,jguyon,1,false,false,0,0
false,951.673989,16,TomK32,1,false,false,0,1
false,938.732815,19,TomK32,0,false,false,0,1
false,951.673989,15,nickvdb,0.5,false,false,0,1
false,952.848148,15,flah00,0.75,false,false,0,1
false,951.673989,14,berkes,0,false,false,0,0
false,951.673989,8,berkes,0,false,false,0,0
false,951.673989,9,utkarshkukreti,0,false,false,0,1
false,951.673989,7,nickvdb,0.333333,false,false,0,1
false,951.673989,6,nickvdb,0.5,false,false,0,0
false,950.916528,9,Dorian,0.583333,false,false,0,1
false,950.916528,9,Dorian,0.545455,false,false,0,1
false,950.916528,9,Dorian,0.5,false,false,0,1
false,941.650205,7,Dorian,0.444444,false,false,0,1
false,941.650205,6,rajesh672,0,false,false,0,0
false,918.348303,14,flah00,0.666667,false,false,0,1
false,938.032887,5,oacis,0,false,false,0,1
false,939.139719,13,lfortin,0,false,false,0,1
false,934.546567,5,pupeno,0,false,false,0,1
false,934.952853,7,mblog,0,false,false,0,1
false,934.153748,7,themasch,1,false,false,0,1
false,934.952853,8,themasch,1,false,false,0,1
false,934.153748,6,themasch,0,false,false,0,1
false,931.606051,7,halfd,0,false,false,0,0
false,919.504644,7,flah00,0.5,false,false,0,1
false,919.504644,10,sentientwaffle,1,false,false,0,1
false,871.998702,10,iurikothe,1,false,false,0,1
false,871.998702,10,iurikothe,0,false,false,0,1
false,880.529545,9,flah00,0,false,false,0,1
false,893.66923,8,Dorian,0.5,false,false,0,0
false,893.66923,7,Dorian,0.571429,false,false,0,0
false,894.10802,8,flah00,0,false,false,0,0
false,919.504644,8,digination,0.5,false,false,0,0
false,901.056052,7,OhaiBBQ,0.666667,false,false,0,1
false,937.878788,9,siefca,1,false,false,0,1
false,902.6534,7,digination,1,false,false,0,0
false,900.893582,8,digination,0,false,false,0,1
false,902.6534,6,jish,1,false,false,0,1
false,902.6534,5,sentientwaffle,0,false,false,0,1
false,930.948975,7,masterdot,1,false,false,0,1
false,916.610054,5,OhaiBBQ,0.6,false,false,0,1
false,916.610054,5,OhaiBBQ,0.5,false,false,0,1
false,915.30334,7,masterdot,1,false,false,0,1
false,915.30334,6,masterdot,1,false,false,0,1
false,915.30334,4,masterdot,0,false,false,0,1
false,918.348303,13,adedommelin,1,false,false,0,0
false,911.253908,4,jish,0,false,false,0,1
false,911.253908,5,adedommelin,1,false,false,0,1
false,911.253908,3,jamiew,0,false,false,0,1
false,892.514395,6,adedommelin,0,false,false,0,1
false,890.286513,6,Hexagon,625,false,false,0,1
false,869.350162,6,siefca,1,false,false,0,1
false,865.595075,8,OhaiBBQ,0.333333,false,false,0,1
false,865.595075,8,siefca,1,false,false,0,1
false,869.004642,8,siefca,1,false,false,0,1
false,869.004642,7,Vanuan,1,false,false,0,1
false,869.004642,5,Vanuan,0,false,false,0,1
false,869.004642,9,siefca,0,false,false,0,1
false,865.966965,3,wcs,0,false,false,0,0
false,934.123223,5,blackxored,0,false,false,0,1
false,861.628709,5,OhaiBBQ,0.5,false,false,0,0
false,861.628709,2,OhaiBBQ,1,false,false,0,0
false,856.256463,2,silviorelli,0,false,false,0,1
false,856.256463,1,antimatter15,0,false,false,0,0
false,853.117295,1,rtxanson,0,false,false,0,1
false,849.69163,1,yarons,375,false,false,0,1
false,849.69163,1,yarons,0.428571,false,false,0,0
false,850.141044,2,yarons,0.5,false,false,0,0
false,849.699753,2,MrZYX,1,false,false,0,1
false,927.169219,7,jandom,0,false,false,0,1
false,918.348303,13,jdeisenberg,1,false,false,0,0
false,927.169219,8,alepane21,0,false,false,0,0
false,927.169219,8,mattbaker,0,false,false,0,0
false,927.169219,5,Hexagon,0.666667,false,false,0,0
false,927.169219,7,Hexagon,0.642857,false,false,0,1
false,943.510832,7,Hexagon,0.615385,false,false,0,1
false,954.968288,6,ChFernandez,0,false,false,0,0
false,928.164868,8,MrZYX,1,false,false,0,1
false,922.386145,5,Hexagon,0.666667,false,false,0,0
false,922.386145,6,danieleds,0.2,false,false,0,1
false,922.386145,6,jguyon,1,false,false,0,1
false,943.400082,7,MrZYX,1,false,false,0,1
false,918.380744,11,Hexagon,0.727273,false,false,0,0
false,918.466751,14,robotarmy,0.5,false,false,0,0
false,918.466751,14,robotarmy,0.666667,false,false,0,0
false,918.466751,12,jdeisenberg,1,false,false,0,1
false,914.654807,12,Hexagon,0.7,false,false,0,1
false,918.380744,10,MrZYX,1,false,false,0,1
false,887.796538,10,robustdj,1,false,false,0,1
false,887.796538,13,Hexagon,0.777778,false,false,0,0
false,887.796538,19,rnevitt,0,false,false,0,0
false,862.166269,18,jguyon,1,false,false,0,1
false,879.310345,21,Hexagon,0.75,false,false,0,1
false,879.310345,22,jguyon,1,false,false,0,1
false,862.166269,21,Hexagon,0.857143,false,false,0,0
false,862.683438,22,OhaiBBQ,0,false,false,0,1
false,862.683438,21,Hexagon,0.833333,false,false,0,1
false,879.310345,26,robustdj,1,false,false,0,1
false,879.310345,25,robustdj,1,false,false,0,1
false,868.182775,25,jguyon,1,false,false,0,1
false,866.358479,22,Hexagon,0.8,false,false,0,1
false,866.358479,25,jguyon,1,false,false,0,1
false,862.166269,19,MrZYX,1,false,false,0,1
true,879.310345,20,michiwend,0,false,false,0,0
false,887.796538,19,jdeisenberg,1,false,false,0,1
false,865.267576,25,ecleel,0,false,false,0,1
false,879.310345,22,robustdj,1,false,false,0,1
false,865.267576,22,jdeisenberg,0,false,false,0,1
false,879.310345,21,jguyon,1,false,false,0,1
false,865.267576,11,Hexagon,0.75,false,false,0,1
false,886.909005,11,Hexagon,0.666667,false,false,0,1
false,864.245569,18,robotarmy,1,false,false,0,0
false,887.796538,18,onewland,0,false,false,0,1
false,861.118012,26,ultrasaurus,0,false,false,0,1
true,861.118012,26,jwinky,0,false,false,0,1
false,861.118012,25,robotarmy,1,false,false,0,1
false,861.118012,27,ggilder,0,false,false,0,1
false,861.118012,14,robustdj,0,false,false,0,1
false,857.85412,8,robotarmy,0,false,false,0,1
false,844.14616,14,Hexagon,1,false,false,0,0
false,861.118012,12,jguyon,1,false,false,0,1
false,861.118012,11,jguyon,0,false,false,0,1
false,826.153846,6,Hexagon,1,false,false,0,1
false,887.796538,11,rmaskey,0.666667,false,false,0,0
false,839.041978,7,maelsoucaze,0.666667,false,false,0,1
false,887.796538,10,theBernd,0,false,false,0,0
false,887.796538,10,MrZYX,0,false,false,0,1
false,757.944183,4,yarons,0.75,false,false,0,0
false,802.557954,4,tristil,1,false,false,0,1
false,748.513169,6,tristil,0,false,false,0,1
false,748.441926,5,archi,1,false,false,0,1
false,773.611111,5,yarons,1,false,false,0,0
false,710.070922,3,archi,0,false,false,0,1
false,710.070922,5,rmaskey,0.5,false,false,0,1
false,690.557452,2,rmaskey,1,false,false,0,0
false,691.008018,6,maelsoucaze,0.5,false,false,0,1
false,689.487253,7,maelsoucaze,1,false,false,0,0
false,689.487253,7,UserAd,0.5,false,false,0,0
false,707.51773,9,Hexagon,0,false,false,0,1
false,689.487253,7,bigbash,0.666667,false,false,0,1
false,689.487253,7,bigbash,0.5,false,false,0,1
false,679.052077,4,bigbash,0,false,false,0,1
false,679.052077,3,bigbash,0,false,false,0,0
false,689.487253,4,binarycleric,0,false,false,0,0
false,689.487253,10,tenaciousflea,1,false,false,0,1
false,679.553005,7,tenaciousflea,0,false,false,0,1
false,679.250982,8,rmaskey,0,false,false,0,1
false,679.250982,7,leamas,0.4375,false,false,0,1
false,679.250982,7,patcito,0.666667,false,false,0,1
false,667.170039,3,leamas,0.466667,false,false,0,0
false,667.170039,8,Crimer,1,false,false,0,1
false,665.155636,5,Crimer,1,false,false,0,1
false,665.155636,5,leamas,0.428571,false,false,0,1
false,670.897552,5,nickvdb,0,false,false,0,1
false,671.605685,8,leamas,0.384615,false,false,0,1
false,677.992042,11,Crimer,1,false,false,0,1
false,677.992042,9,leamas,0.333333,false,false,0,1
false,675.280199,39,leamas,0.272727,false,false,0,1
false,675.280199,36,Crimer,0,false,false,0,1
false,661.177961,36,leamas,0.2,false,false,0,1
false,661.177961,35,leamas,0.111111,false,false,0,1
false,661.177961,36,sgayda2,0,false,false,0,1
false,661.177961,35,Dorian,0.5,false,false,0,1
false,922.386145,38,Dorian,0.4,false,false,0,1
false,661.177961,36,UserAd,0,false,false,0,1
false,661.177961,35,danieleds,0,false,false,0,1
false,661.177961,34,Stigjb,0,false,false,0,1
false,661.177961,33,jeffrydegrande,0,false,false,0,1
false,661.177961,33,koo5,0.5,false,false,0,1
false,662.226451,32,jbhannah,0,false,false,0,1
false,662.226451,36,kashif,0,false,false,0,1
false,677.992042,30,minilibra,0,false,false,0,1
false,662.226451,29,maco,1,false,false,0,1
false,662.226451,30,yarons,1,false,false,0,1
false,661.759786,39,duke-,0,false,false,0,1
false,661.759786,39,yarons,1,false,false,0,1
false,660.875376,38,minilibra,0,false,false,0,0
false,660.20715,38,guilleiguaran,0.111111,false,false,0,1
false,660.20715,42,guilleiguaran,0,false,false,0,1
false,660.20715,41,guilleiguaran,0,false,false,0,0
false,754.709872,39,danieleds,0,false,false,0,0
false,754.333082,39,uiri,0,false,false,0,1
